id	placeName	QID	dvp_id	coordinate location
dvp_019_place_0	Rauner Special Collections Library	Q98544730		43.70447,-72.28817
dvp_019_place_1	Boulder	Q192517		40.019444444444,-105.29277777778
dvp_019_place_2	Denver	Q16554		39.739166666667,-104.98472222222
dvp_019_place_3	Oklahoma City	Q34863		35.4823,-97.5352
dvp_019_place_4	Colorado	Q1261		39,-105.5
dvp_019_place_5	Colorado	Q1261		39,-105.5
dvp_019_place_6	Oklahoma City	Q34863		35.4823,-97.5352
dvp_019_place_7	Colorado	Q1261		39,-105.5
dvp_019_place_8	Oklahoma City	Q34863		35.4823,-97.5352
dvp_019_place_9	Denver	Q16554		39.739166666667,-104.98472222222
dvp_019_place_10	Oklahoma	Q1649		35.5,-98
dvp_019_place_11	Oklahoma	Q1649		35.5,-98
dvp_019_place_12	Guadalcanal	Q192767		-9.6166666666667,160.18333333333
dvp_019_place_13	Pearl Harbor	Q127091		21.361944,-157.953611
dvp_019_place_14	Oklahoma	Q1649		35.5,-98
dvp_019_place_15	Coral Sea	Q82931		-18,158
dvp_019_place_16	Pearl Harbor	Q127091		21.361944,-157.953611
dvp_019_place_17	Great Britain	Q23666		53.833333333333,-2.4166666666667
dvp_019_place_18	Great Britain	Q23666		53.833333333333,-2.4166666666667
dvp_019_place_19	Bikini Atoll	Q152225		11.583333333333,165.38333333333
dvp_019_place_20	United States Naval Academy	Q559549		38.98280555555556,-76.48508333333334
dvp_019_place_21	Pueblo	Q675576		38.266944444444,-104.62027777778
dvp_019_place_22	Colorado	Q1261		39,-105.5
dvp_019_place_23	Pearl Harbor	Q127091		21.361944,-157.953611
dvp_019_place_24	Mexico	Q96		23,-102
dvp_019_place_25	Oklahoma	Q1649		35.5,-98
dvp_019_place_26	Denver	Q16554		39.739166666667,-104.98472222222
dvp_019_place_27	Colorado	Q1261		39,-105.5
dvp_019_place_28	Tiffin Inn		dvp_0178	30.005901146467995, -90.21338283439458
dvp_019_place_29	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_019_place_30	Vietnam	Q881		16,108
dvp_019_place_31	Korea	Q18097		38.316666666667,127.23333333333
dvp_019_place_32	Denver	Q16554		39.739166666667,-104.98472222222
dvp_019_place_33	United States of America	Q30		39.828175,-98.5795
dvp_019_place_34	Denver	Q16554		39.739166666667,-104.98472222222
dvp_019_place_35	Mexico	Q96		23,-102
dvp_019_place_36	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_019_place_37	Colorado	Q1261		39,-105.5
dvp_019_place_38	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_019_place_39	Wyoming	Q1214		43,-107.5
dvp_019_place_40	Wyoming	Q1214		43,-107.5
dvp_019_place_41	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_019_place_42	Colorado	Q1261		39,-105.5
dvp_019_place_43	corner of Downing [Street] and Evans [Avenue]		dvp_0179	39.6785859540815, -104.97340406532355
dvp_019_place_44	Denver	Q16554		39.739166666667,-104.98472222222
dvp_019_place_45	Pacific Ocean	Q98		0,-160
dvp_019_place_46	Boulder	Q192517		40.019444444444,-105.29277777778
dvp_019_place_47	Boston	Q100		42.358333333333,-71.0625
dvp_019_place_48	Montreal	Q340		45.508888888889,-73.561666666667
dvp_019_place_49	Russell Sage Hall	Q100707799		43.7054,-72.29063
dvp_019_place_50	Pensacola	Q486306		30.433333333333,-87.2
dvp_019_place_51	Boston	Q100		42.358333333333,-71.0625
dvp_019_place_52	Canada	Q16		56,-109
dvp_019_place_53	Saint Lawrence Seaway	Q753288		43.68333333,-77.95
dvp_019_place_54	Connecticut	Q779		41.6,-72.7
dvp_019_place_55	Singapore	Q334		1.3,103.8
dvp_019_place_56	Iwo Jima	Q201633		24.783333333333,141.31666666667
dvp_019_place_57	Corpus Christi	Q49242		27.742777777778,-97.401944444444
dvp_019_place_58	Corpus Christi	Q49242		27.742777777778,-97.401944444444
dvp_019_place_59	Peru	Q419		-9.4,-76
dvp_019_place_60	Georgia	Q1428		33,-83.5
dvp_019_place_61	New York City	Q60		40.67,-73.94
dvp_019_place_62	Florida	Q812		28.133333333333,-81.631666666667
dvp_019_place_63	Hanover	Q131908		43.7,-72.28333333333333
dvp_019_place_64	Peru	Q419		-9.4,-76
dvp_019_place_65	Buenos Aires	Q1486		-34.599722222222,-58.381944444444
dvp_019_place_66	Hanover	Q131908		43.7,-72.28333333333333
dvp_019_place_67	Peru	Q419		-9.4,-76
dvp_019_place_68	Trujillo	Q214173		-8.1119444444444,-79.028888888889
dvp_019_place_69	Peru	Q419		-9.4,-76
dvp_019_place_70	Peru	Q419		-9.4,-76
dvp_019_place_71	Egypt	Q79		27,29
dvp_019_place_72	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_019_place_73	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_019_place_74	Connecticut River	Q379648		45.2375,-71.2
dvp_019_place_75	Philippines	Q928		12,123
dvp_019_place_76	Colombia	Q739		4,-74
dvp_019_place_77	Colombia	Q739		4,-74
dvp_019_place_78	Colombia	Q739		4,-74
dvp_019_place_79	Río Putumayo	Q23724711		1.0741666666667,-76.638611111111
dvp_019_place_80	Ecuador	Q736		-1,-78
dvp_019_place_81	Ecuador	Q736		-1,-78
dvp_019_place_82	Ecuador	Q736		-1,-78
dvp_019_place_83	Colombia	Q739		4,-74
dvp_019_place_84	Peru	Q419		-9.4,-76
dvp_019_place_85	Peru	Q419		-9.4,-76
dvp_019_place_86	Río Putumayo	Q23724711		1.0741666666667,-76.638611111111
dvp_019_place_87	Amazon	Q3783		-4.4403,-73.4472
dvp_019_place_88	Colombia	Q739		4,-74
dvp_019_place_89	Amazon	Q3783		-4.4403,-73.4472
dvp_019_place_90	Vietnam	Q881		16,108
dvp_019_place_91	Vietnam	Q881		16,108
dvp_019_place_92	Vietnam	Q881		16,108
dvp_019_place_93	Panama	Q804		8.616667,-80.366667
dvp_019_place_94	Cartagena	Q657461		10.423611111111,-75.525277777778
dvp_019_place_95	Spain	Q29		40.2,-3.5
dvp_019_place_96	New York City	Q60		40.67,-73.94
dvp_019_place_97	Caribbean Sea	Q1247		15,-75
dvp_019_place_98	Naval Station Norfolk	Q1627684		36.945,-76.3133
dvp_019_place_99	Mediterranean Sea	Q4918		38,17
dvp_019_place_100	Gibraltar	Q1410		36.13775,-5.3453611111111
dvp_019_place_101	Morocco	Q1028		32,-6
dvp_019_place_102	Spain	Q29		40.2,-3.5
dvp_019_place_103	Gibraltar	Q1410		36.13775,-5.3453611111111
dvp_019_place_104	Rock of Gibraltar	Q690347		36.125833333333,-5.3430555555556
dvp_019_place_105	Spain	Q29		40.2,-3.5
dvp_019_place_106	Spain	Q29		40.2,-3.5
dvp_019_place_107	United States of America	Q30		39.828175,-98.5795
dvp_019_place_108	Cartagena	Q162615		37.6,-0.98194444444444
dvp_019_place_109	Cartagena	Q657461		10.423611111111,-75.525277777778
dvp_019_place_110	France	Q142		47,2
dvp_019_place_111	Cartagena	Q657461		10.423611111111,-75.525277777778
dvp_019_place_112	Mediterranean Sea	Q4918		38,17
dvp_019_place_113	Carthage	Q6343		36.852558,10.323461
dvp_019_place_114	Cartagena	Q657461		10.423611111111,-75.525277777778
dvp_019_place_115	Boston	Q100		42.358333333333,-71.0625
dvp_019_place_116	Boston	Q100		42.358333333333,-71.0625
dvp_019_place_117	Vietnam	Q881		16,108
dvp_019_place_118	Vietnam	Q881		16,108
dvp_019_place_119	Arctic Circle	Q176609		66.56369277777777,0
dvp_019_place_120	Murmansk	Q1763		68.966666666667,33.083333333333
dvp_019_place_121	South Africa	Q258		-29,24
dvp_019_place_122	El-Hajj Malik El-Shabazz Center	Q104931609		43.70678140394604,-72.2898819546128
dvp_019_place_123	North Hall	Q104931138		43.70719228814527,-72.28991278352873
dvp_019_place_124	Vietnam	Q881		16,108
dvp_019_place_125	United States of America	Q30		39.828175,-98.5795
dvp_019_place_126	Japan	Q17		35,136
dvp_019_place_127	Japan	Q17		35,136
dvp_019_place_128	Japan	Q17		35,136
dvp_019_place_129	Balkans	Q23522		42,22
dvp_019_place_130	Balkans	Q23522		42,22
dvp_019_place_131	Balkans	Q23522		42,22
dvp_019_place_132	Malaysia	Q833		3,108
dvp_019_place_133	United States of America	Q30		39.828175,-98.5795
dvp_019_place_134	South Vietnam	Q180573		10.75,106.66666666667
dvp_019_place_135	Mississippi	Q1494		33,-90
dvp_019_place_136	Vietnam	Q881		16,108
dvp_019_place_137	Russia	Q159		66.41666666666667,94.25
dvp_019_place_138	People's Republic of China	Q148		35.844722222222224,103.45194444444445
dvp_019_place_139	New York City	Q60		40.67,-73.94
dvp_019_place_140	Buffalo	Q40435		42.904722222222,-78.849444444444
dvp_019_place_141	Erie Canal	Q459578		43.0222726,-78.8808324
dvp_019_place_142	Ohio	Q1397		40.5,-82.5
dvp_019_place_143	Indiana	Q1415		39.933333333333,-86.216666666667
dvp_019_place_144	Philippines	Q928		12,123
dvp_019_place_145	Vietnam	Q881		16,108
dvp_019_place_146	Bellingham	Q430267		48.750277777778,-122.475
dvp_019_place_147	Phan Thiết	Q25315		10.9375,108.15833333333
dvp_019_place_148	Vietnam	Q881		16,108
dvp_019_place_149	Vũng Tàu	Q21194		10.404166666667,107.14166666667
dvp_019_place_150	Mekong Delta	Q1052867		10.009,105.824
dvp_019_place_151	Mekong Delta	Q1052867		10.009,105.824
dvp_019_place_152	Mekong Delta	Q1052867		10.009,105.824
dvp_019_place_153	Vũng Tàu	Q21194		10.404166666667,107.14166666667
dvp_019_place_154	Cat Lo Naval Base	Q23134570		10.4125,107.127
dvp_019_place_155	Cat Lo Naval Base	Q23134570		10.4125,107.127
dvp_019_place_156	Cat Lo Naval Base	Q23134570		10.4125,107.127
dvp_019_place_157	Australia	Q408		-28,137
dvp_019_place_158	New Zealand	Q664		-41.2,174
dvp_019_place_159	I Corps			
dvp_019_place_160	Vietnam	Q881		16,108
dvp_019_place_161	Vietnam	Q881		16,108
dvp_019_place_162	United States of America	Q30		39.828175,-98.5795
dvp_019_place_163	Vietnam	Q881		16,108
dvp_019_place_164	Vietnam	Q881		16,108
dvp_019_place_165	Hong Kong	Q8646		22.278333333333,114.15861111111
dvp_019_place_166	Vietnam	Q881		16,108
dvp_019_place_167	North Korea	Q423		40,127
dvp_019_place_168	South Korea	Q884		36,128
dvp_019_place_169	England	Q21		53,-1
dvp_019_place_170	United States of America	Q30		39.828175,-98.5795
dvp_019_place_171	Vietnam	Q881		16,108
dvp_019_place_172	Vietnam	Q881		16,108
dvp_019_place_173	France	Q142		47,2
dvp_019_place_174	United States of America	Q30		39.828175,-98.5795
dvp_019_place_175	South Africa	Q258		-29,24
dvp_019_place_176	India	Q668		22.8,83
dvp_019_place_177	England	Q21		53,-1
dvp_019_place_178	United States of America	Q30		39.828175,-98.5795
dvp_019_place_179	Vietnam	Q881		16,108
dvp_019_place_180	Louisiana	Q1588		31,-92
dvp_019_place_181	United States of America	Q30		39.828175,-98.5795
dvp_019_place_182	France	Q142		47,2
dvp_019_place_183	Haiti	Q790		19,-72.8
dvp_019_place_184	New Orleans	Q34404		29.95465,-90.07507
dvp_019_place_185	Vietnam	Q881		16,108
dvp_019_place_186	Russia	Q159		66.41666666666667,94.25
dvp_019_place_187	United States of America	Q30		39.828175,-98.5795
dvp_019_place_188	University of Wisconsin–Madison	Q838330		43.07527778,-89.40972222
dvp_019_place_189	Bascom Hill	Q4866334		43.0753,-89.4041
dvp_019_place_190	Vietnam	Q881		16,108
