id	name	QID	dvp_id	start time	end time	point in time
dvp_072_event_0	War Orphans Act 1942	Q100164702				
dvp_072_event_1	Cold War	Q8683		1947-01-01T00:00:00Z	1991-01-01T00:00:00Z	
dvp_072_event_2	Gulf of Tonkin incident	Q482402		1964-08-02T00:00:00Z	1964-08-04T00:00:00Z	
dvp_072_event_3	Gulf of Tonkin Resolution	Q240352				1964-08-06T20:00:00Z
dvp_072_event_4	Operation Starlite	Q1477118				1965-01-01T00:00:00Z
dvp_072_event_5	Johnson-McConnell agreement of 1966	Q16850749				
dvp_072_event_6	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_072_event_7	Operation Yellowstone	Q42886562		1967-12-08T00:00:00Z	1968-02-24T00:00:00Z	
dvp_072_event_8	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	
dvp_072_event_9	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	
dvp_072_event_10	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	
dvp_072_event_11	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	
dvp_072_event_12	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	
dvp_072_event_13	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	
dvp_072_event_14	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	
dvp_072_event_15	Parkhurst Hall Takeover	Q101424872				1969-05-06T00:00:00Z
dvp_072_event_16	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	
dvp_072_event_17	Operation Yellowstone	Q42886562		1967-12-08T00:00:00Z	1968-02-24T00:00:00Z	
dvp_072_event_18	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_072_event_19	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_072_event_20	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_072_event_21	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_072_event_22	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
