id	orgName
dvp_203_org_0	Dartmouth Vietnam Project
dvp_203_org_1	La Bibliotek
dvp_203_org_2	OCS
dvp_203_org_3	Lee Tire and Rubber Company
dvp_203_org_4	Lee Tire and Rubber Company
dvp_203_org_5	Sweet and Burt
dvp_203_org_6	Taft school
dvp_203_org_7	Taft
dvp_203_org_8	Albany Academy
dvp_203_org_9	Dartmouth
dvp_203_org_10	Taft school
dvp_203_org_11	Taft
dvp_203_org_12	University of Colorado
dvp_203_org_13	Dartmouth
dvp_203_org_14	University of Colorado
dvp_203_org_15	Dartmouth
dvp_203_org_16	Taft
dvp_203_org_17	Dartmouth
dvp_203_org_18	Taft
dvp_203_org_19	Dartmouth
dvp_203_org_20	Dartmouth
dvp_203_org_21	Taft
dvp_203_org_22	Dartmouth
dvp_203_org_23	Gamma Delta Chi
dvp_203_org_24	Dartmouth
dvp_203_org_25	Taft
dvp_203_org_26	Dartmouth
dvp_203_org_27	military
dvp_203_org_28	military
dvp_203_org_29	Dartmouth
dvp_203_org_30	Rollins College
dvp_203_org_31	army
dvp_203_org_32	[ARVN] 1st Regiment
dvp_203_org_33	military
dvp_203_org_34	Marines
dvp_203_org_35	Vietnamese
dvp_203_org_36	Vietnamese
dvp_203_org_37	Viet Cong
dvp_203_org_38	North Vietnamese
dvp_203_org_39	Vietnamese
dvp_203_org_40	ARVN [Army of the Republic of Vietnam]
dvp_203_org_41	ARVN
dvp_203_org_42	[ARVN] 1st Regiment
dvp_203_org_43	1st Regiment
dvp_203_org_44	ARVN
dvp_203_org_45	Vietnamese
dvp_203_org_46	ARVN
dvp_203_org_47	ARVN
dvp_203_org_48	1st Regiment
dvp_203_org_49	1st Regiment
dvp_203_org_50	Viet
dvp_203_org_51	North Vietnamese
dvp_203_org_52	Viet Cong
dvp_203_org_53	1st Regiment
dvp_203_org_54	1st Regiment
dvp_203_org_55	MAAG
dvp_203_org_56	Military Assistance Advisory Group
dvp_203_org_57	MAC-V
dvp_203_org_58	MAC, M-A-C
dvp_203_org_59	MAC-V
dvp_203_org_60	MAAG
dvp_203_org_61	MAC-V
dvp_203_org_62	MAAG
dvp_203_org_63	ARVN
dvp_203_org_64	North
dvp_203_org_65	Viet Cong
dvp_203_org_66	Air Force
dvp_203_org_67	1st Regiment
dvp_203_org_68	1st Regiment
