id	placeName	QID	dvp_id	coordinate location
dvp_066_place_52	Thailand	Q869		14,101
dvp_066_place_53	Maryland	Q1391		39,-76.7
dvp_066_place_54	Hawaii	Q782		21.3075,-157.8575
dvp_066_place_55	Hawaii	Q782		21.3075,-157.8575
dvp_066_place_56	Vermont	Q16551		44,-72.7
dvp_066_place_57	Norwich	Q1510465		43.730277777778,-72.303055555556
dvp_066_place_58	Upper Valley	Q105076900		43.6574776,-72.2814202
dvp_066_place_59	Hanover High School	Q5649389		43.6989,-72.2839
dvp_066_place_60	Massachusetts	Q771		42.3,-71.8
dvp_066_place_61	Norwich	Q1510465		43.730277777778,-72.303055555556
dvp_066_place_62	Norwich	Q1510465		43.730277777778,-72.303055555556
dvp_066_place_63	Norwich	Q1510465		43.730277777778,-72.303055555556
dvp_066_place_64	Norwich	Q1510465		43.730277777778,-72.303055555556
dvp_066_place_65	Vietnam	Q881		16,108
dvp_066_place_66	BEMA [Big Empty Meeting Area]	Q98636182		43.70521,-72.28445
dvp_066_place_67	United States of America	Q30		39.828175,-98.5795
dvp_066_place_68	Vietnam	Q881		16,108
dvp_066_place_69	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_066_place_70	Vietnam	Q881		16,108
dvp_066_place_71	Vietnam	Q881		16,108
dvp_066_place_72	North Korea	Q423		40,127
dvp_066_place_73	Fort Huachuca	Q1327004		31.5554,-110.35
dvp_066_place_74	Silver Spring Library	Q23137943		38.995141,-77.024382
dvp_066_place_75	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_066_place_76	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_066_place_77	White House	Q35525		38.897669444444,-77.03655
dvp_066_place_78	Vietnam	Q881		16,108
dvp_066_place_79	Maryland	Q1391		39,-76.7
dvp_066_place_80	Maryland	Q1391		39,-76.7
dvp_066_place_81	Fort Knox	Q8962067		37.89278,-85.97444
dvp_066_place_82	Vietnam	Q881		16,108
dvp_066_place_83	Vietnam	Q881		16,108
dvp_066_place_84	Vietnam Veterans Memorial	Q713628		38.891111111111,-77.047777777778
dvp_066_place_85	Vietnam Veterans Memorial	Q713628		38.891111111111,-77.047777777778
dvp_066_place_86	World War II memorial	Q64374896		38.8894,77.0405
dvp_066_place_87	Vietnam Veterans Memorial	Q713628		38.891111111111,-77.047777777778
dvp_066_place_88	National Mall	Q465811		38.88944444444444,-77.02305555555556
