id	placeName	QID	dvp_id	coordinate location
dvp_026_place_0	Hanover	Q38249825		43.70222222,-72.28944444
dvp_026_place_1	Bronxville	Q928168		40.94,-73.826111111111
dvp_026_place_2	New York City	Q60		40.67,-73.94
dvp_026_place_3	France	Q142		47,2
dvp_026_place_4	England	Q21		53,-1
dvp_026_place_5	France	Q142		47,2
dvp_026_place_6	Bronxville	Q928168		40.94,-73.826111111111
dvp_026_place_7	Bronxville	Q928168		40.94,-73.826111111111
dvp_026_place_8	New York City	Q60		40.67,-73.94
dvp_026_place_9	New York City	Q60		40.67,-73.94
dvp_026_place_10	Hayden Planetarium	Q665475		40.7815,-73.9732
dvp_026_place_11	Metropolitan Opera House	Q188031		40.7728,-73.9842
dvp_026_place_12	New York City	Q60		40.67,-73.94
dvp_026_place_13	New York City	Q60		40.67,-73.94
dvp_026_place_14	Brooklyn	Q18419		40.692777777778,-73.990277777778
dvp_026_place_15	Brooklyn	Q18419		40.692777777778,-73.990277777778
dvp_026_place_16	West Side Highway	Q130424		40.764535,-73.998524
dvp_026_place_17	United States of America	Q30		39.828175,-98.5795
dvp_026_place_18	Italy	Q38		42.5,12.5
dvp_026_place_19	New York City	Q60		40.67,-73.94
dvp_026_place_20	Rotterdam	Q34370		51.9225,4.47917
dvp_026_place_21	Richmond	Q43421		37.533333333333,-77.466666666667
dvp_026_place_22	Dorset	Q1903749		43.2548,-73.09872
dvp_026_place_23	Cape Cod	Q49152		41.688889,-70.296944
dvp_026_place_24	Vermont	Q16551		44,-72.7
dvp_026_place_25	Northeast Kingdom	Q3643161		44.64,-72.04
dvp_026_place_26	Bronxville	Q928168		40.94,-73.826111111111
dvp_026_place_27	New York City	Q60		40.67,-73.94
dvp_026_place_28	RKO Hamilton Theatre	Q45102337		40.8271536,-73.9500704
dvp_026_place_29	Harlem	Q189074		40.809033333333,-73.948372222222
dvp_026_place_30	Bronxville	Q928168		40.94,-73.826111111111
dvp_026_place_31	Italy	Q38		42.5,12.5
dvp_026_place_32	Italy	Q38		42.5,12.5
dvp_026_place_33	Bronxville	Q928168		40.94,-73.826111111111
dvp_026_place_34	Bronxville	Q928168		40.94,-73.826111111111
dvp_026_place_35	Italy	Q38		42.5,12.5
dvp_026_place_36	Indonesia	Q252		-2,118
dvp_026_place_37	New Zealand	Q664		-41.2,174
dvp_026_place_38	Italy	Q38		42.5,12.5
dvp_026_place_39	Italy	Q38		42.5,12.5
dvp_026_place_40	California	Q99		37,-120
dvp_026_place_41	Italy	Q38		42.5,12.5
dvp_026_place_42	Turin	Q495		45.066666666667,7.7
dvp_026_place_43	Detroit	Q12439		42.331666666667,-83.0475
dvp_026_place_44	Italy	Q38		42.5,12.5
dvp_026_place_45	Bronxville	Q928168		40.94,-73.826111111111
dvp_026_place_46	United States of America	Q30		39.828175,-98.5795
dvp_026_place_47	United States of America	Q30		39.828175,-98.5795
dvp_026_place_48	Alps	Q1286		46,10
dvp_026_place_49	Venice	Q641		45.439722222222,12.331944444444
dvp_026_place_50	Italy	Q38		42.5,12.5
dvp_026_place_51	Hanover	Q38249825		43.70222222,-72.28944444
