id	persName
dvp_050_person_0	Angela Noppenberger
dvp_050_person_1	Daniel D. Nixon
dvp_050_person_2	Dr. Nixon
dvp_050_person_3	Los Angeles, California
dvp_050_person_4	Irving [J.] Nixon
dvp_050_person_5	Sara Cohen Nixon
dvp_050_person_6	Jack [L.] Warner
dvp_050_person_7	Wilbur [E. “Walter”] Flannery
dvp_050_person_8	Dean MacDonald
dvp_050_person_9	[Peter M.] “Pete” Fishbein
dvp_050_person_10	[M.] Paul Zimmerman
dvp_050_person_11	Barry [M.] Rubens
dvp_050_person_12	David [K.] Page
dvp_050_person_13	Bernard [R.] Siskind
dvp_050_person_14	[Franklin R.] “Frank” Davidson
dvp_050_person_15	Tam [Tamara Fredman Nixon]
dvp_050_person_16	Tam
dvp_050_person_17	Tam
dvp_050_person_18	Tam
dvp_050_person_19	Tam’s
dvp_050_person_20	Tam’s
dvp_050_person_21	Tamara
dvp_050_person_22	Dr. Nixon
dvp_050_person_23	Dr. Nixon
dvp_050_person_24	Tam
dvp_050_person_25	Tam
dvp_050_person_26	Tam
dvp_050_person_27	Tam
dvp_050_person_28	Angela Noppenberger
dvp_050_person_29	Dr. Daniel D. Nixon
dvp_050_person_30	Dr. Nixon
dvp_050_person_31	Daniel D. Nixon
