id	placeName	QID	dvp_id	coordinate location
dvp_093_place_96	Ho Chi Minh trail	Q695916		18.6852,104.8373
dvp_093_place_97	Ho Chi Minh City	Q1854		10.816666666667,106.63333333333
dvp_093_place_98	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_093_place_99	Ho Chi Minh City	Q1854		10.816666666667,106.63333333333
dvp_093_place_100	Da Nang	Q25282		16.069444444444443,108.20972222222223
dvp_093_place_101	Vietnam	Q881		16,108
dvp_093_place_102	Okinawa Island	Q600614		26.483333333333,127.95
dvp_093_place_103	Lâm Xuân	Q108904469		16.9061174,107.1246025
dvp_093_place_104	Mỹ Lộc	Q6945935		20.467,106.183
dvp_093_place_105	Mỹ Lộc	Q6945935		20.467,106.183
dvp_093_place_106	Lâm Xuân	Q108904469		16.9061174,107.1246025
dvp_093_place_107	Quantico	Q204315		38.521871,-77.289757
dvp_093_place_108	Hawaii	Q782		21.3075,-157.8575
dvp_093_place_109	Hawaii	Q782		21.3075,-157.8575
dvp_093_place_110	Lâm Xuân	Q108904469		16.9061174,107.1246025
dvp_093_place_111	Nha Trang	Q19491		12.249527,109.190764
dvp_093_place_112	Mai Xá, Gio Mai	Q6735198		16.8787,107.1325
dvp_093_place_113	Mai Xá, Gio Mai	Q6735198		16.8787, 107.1325
dvp_093_place_114	Mai Xá, Gio Mai	Q6735198		16.8787, 107.1325
dvp_093_place_115	Thach Han River	Q7708871		16.9025,107.18888888889
dvp_093_place_116	Mai Xá, Gio Mai	Q6735198		16.8787, 107.1325
dvp_093_place_117	Mai Xá, Gio Mai	Q6735198		16.8787, 107.1325
dvp_093_place_118	Thach Han River	Q7708871		16.9025,107.18888888889
dvp_093_place_119	Mai Xá, Gio Mai	Q6735198		16.8787, 107.1325
dvp_093_place_120	Mai Xá, Gio Mai	Q6735198		16.8787, 107.1325
dvp_093_place_121	Jones' Creek	Q108904203		16.88597, 107.135486
dvp_093_place_122	Boston	Q100		42.358333333333,-71.0625
dvp_093_place_123	West Virginia	Q1371		39,-80.5
dvp_093_place_124	Phu Bai Combat Base	Q18392575		16.401667, 107.702778
dvp_093_place_125	Vietnam	Q881		16,108
dvp_093_place_126	Vietnam	Q881		16,108
dvp_093_place_127	Mai Xá, Gio Mai	Q6735198		16.8787,107.1325
dvp_093_place_128	Mai Xá, Gio Mai	Q6735198		16.8787, 107.1325
dvp_093_place_129	Vietnam	Q881		16,108
dvp_093_place_130	Vietnam	Q881		16,108
dvp_093_place_131	Ho Chi Minh City	Q1854		10.816666666667,106.63333333333
dvp_093_place_132	Vietnam	Q881		16,108
dvp_093_place_133	Da Nang	Q25282		16.069444444444443,108.20972222222223
dvp_093_place_134	Mai Xá, Gio Mai	Q6735198		16.8787, 107.1325
dvp_093_place_135	Mai Xá, Gio Mai	Q6735198		16.8787,107.1325
dvp_093_place_136	Poland	Q36		52,19
dvp_093_place_137	Czechoslovakia	Q33946		50.083333333333,14.416666666667
dvp_093_place_138	Vietnam	Q881		16,108
dvp_093_place_139	Vietnam	Q881		16,108
dvp_093_place_140	Đông Hà	Q33343		16.805555555556,107.09055555556
dvp_093_place_141	Thach Han River	Q7708871		16.9025,107.18888888889
dvp_093_place_142	Thach Han River	Q7708871		16.9025,107.18888888889
dvp_093_place_143	Vietnam	Q881		16,108
dvp_093_place_144	National Route 1A	Q1372266		16.6178898,106.9961502
dvp_093_place_145	National Route 1A	Q1372266		16.6178898,106.9961502
dvp_093_place_146	Vietnam	Q881		16,108
dvp_093_place_147	National Route 1A	Q1372266		16.6178898,106.9961502
dvp_093_place_148	National Route 9	Q936462		16.6415,105.6665
dvp_093_place_149	National Route 9	Q936462		16.6415,105.6665
dvp_093_place_150	Laos	Q819		18.2,104
dvp_093_place_151	Khe Sanh	Q1924264		16.627211111111,106.73733333333
dvp_093_place_152	National Route 9	Q936462		16.6415,105.6665
dvp_093_place_153	Khe Sanh	Q1924264		16.627211111111,106.73733333333
dvp_093_place_154	Ca Lu	Q5015163		16.69208611,106.88569167
dvp_093_place_155	Hill 512	Q108902460		16.67533, 106.816615
dvp_093_place_156	Khe Sanh	Q1924264		16.627211111111,106.73733333333
dvp_093_place_157	Khe Sanh	Q1924264		16.627211111111,106.73733333333
dvp_093_place_158	Khe Sanh	Q1924264		16.627211111111,106.73733333333
dvp_093_place_159	Khe Sanh Combat Base	Q3012164		16.65444444,106.73083333
dvp_093_place_160	Laos	Q819		18.2,104
dvp_093_place_161	Khe Sanh	Q1924264		16.627211111111,106.73733333333
dvp_093_place_162	Điện Biên Phủ	Q36027		21.383333333333,103.01694444444
dvp_093_place_163	Điện Biên Phủ	Q36027		21.383333333333,103.01694444444
dvp_093_place_164	Khe Sanh	Q1924264		16.627211111111,106.73733333333
dvp_093_place_165	Khe Sanh	Q1924264		16.627211111111,106.73733333333
dvp_093_place_166	Khe Sanh	Q1924264		16.627211111111,106.73733333333
dvp_093_place_167	Khe Sanh	Q1924264		16.627211111111,106.73733333333
dvp_093_place_168	National Route 9	Q936462		16.6415,105.6665
dvp_093_place_169	National Route 9	Q936462		16.6415,105.6665
dvp_093_place_170	Vietnam	Q881		16,108
dvp_093_place_171	Vietnam	Q881		16,108
dvp_093_place_172	Thach Han River	Q7708871		16.9025, 107.188889
dvp_093_place_173	Thach Han River	Q7708871		16.9025, 107.188889
dvp_093_place_174	Quảng Trị	Q1320413		16.752222222222,107.18722222222
dvp_093_place_175	Khe Sanh	Q1924264		16.627211111111,106.73733333333
dvp_093_place_176	Dakrong Bridge	Q61129922		16.657389,106.816496
dvp_093_place_177	Khe Sanh	Q1924264		16.627211111111,106.73733333333
dvp_093_place_178	Đông Hà	Q33343		16.805555555556,107.09055555556
dvp_093_place_179	Khe Sanh	Q1924264		16.627211111111,106.73733333333
dvp_093_place_180	National Route 9	Q936462		16.6415,105.6665
dvp_093_place_181	Khe Sanh	Q1924264		16.627211111111,106.73733333333
dvp_093_place_182	Quảng Trị	Q1320413		16.752222222222,107.18722222222
dvp_093_place_183	Khe Sanh	Q1924264		16.627211111111,106.73733333333
dvp_093_place_184	Khe Sanh	Q1924264		16.627211111111,106.73733333333
dvp_093_place_185	Thach Han River	Q7708871		16.9025, 107.188889
dvp_093_place_186	Monument Road			
dvp_093_place_187	Ho Chi Minh trail	Q695916		18.6852,104.8373
dvp_093_place_188	Laos	Q819		18.2,104
dvp_093_place_189	Cambodia	Q424		12.6,105
dvp_093_place_190	Ho Chi Minh City	Q1854		10.816666666667,106.63333333333
dvp_093_place_191	Vietnam	Q881		16,108
dvp_093_place_192	Laos	Q819		18.2,104
dvp_093_place_193	Ho Chi Minh trail	Q695916		18.6852,104.8373
dvp_093_place_194	National Route 9	Q936462		16.6415,105.6665
dvp_093_place_195	National Route 9	Q936462		16.6415,105.6665
dvp_093_place_196	Ho Chi Minh trail	Q695916		18.6852,104.8373
dvp_093_place_197	Ho Chi Minh trail	Q695916		18.6852,104.8373
dvp_093_place_198	Laos	Q819		18.2,104
dvp_093_place_199	Cambodia	Q424		12.6,105
dvp_093_place_200	Laos	Q819		18.2,104
dvp_093_place_201	Cambodia	Q424		12.6,105
dvp_093_place_202	Vietnam	Q881		16,108
dvp_093_place_203	North Vietnam	Q172640		21.033333,105.85
dvp_093_place_204	North Vietnam	Q172640		21.033333,105.85
dvp_093_place_205	Vietnam	Q881		16,108
dvp_093_place_206	Vietnam	Q881		16,108
dvp_093_place_207	Vietnam	Q881		16,108
dvp_093_place_208	Vietnam	Q881		16,108
dvp_093_place_209	Vietnam	Q881		16,108
dvp_093_place_210	United States of America	Q30		39.828175,-98.5795
dvp_093_place_211	Vietnam	Q881		16,108
dvp_093_place_212	Vietnam	Q881		16,108
dvp_093_place_213	Vietnam	Q881		16,108
dvp_093_place_214	Vietnam	Q881		16,108
dvp_093_place_215	Russia	Q159		66.41666666666667,94.25
dvp_093_place_216	Hill 512	Q108902460		16.67533, 106.816615
dvp_093_place_217	Hill 512	Q108902460		16.67533, 106.816615
dvp_093_place_218	Ca Lu	Q5015163		16.69208611,106.88569167
dvp_093_place_219	Japan	Q17		35,136
dvp_093_place_220	Guam	Q16635		13.5,144.8
dvp_093_place_221	Philippines	Q928		12,123
dvp_093_place_222	Japan	Q17		35,136
dvp_093_place_223	Okinawa Island	Q600614		26.483333333333,127.95
dvp_093_place_224	Nha Trang	Q19491		12.249527,109.190764
dvp_093_place_225	Cam Ranh Bay	Q11072051		11.998153,109.219372
dvp_093_place_226	Vũng Tàu	Q21194		10.404166666667,107.14166666667
dvp_093_place_227	Nha Trang	Q19491		12.249527,109.190764
dvp_093_place_228	Cam Ranh Bay	Q11072051		11.998153,109.219372
dvp_093_place_229	Vietnam	Q881		16,108
dvp_093_place_230	Vietnam	Q881		16,108
dvp_093_place_231	Vietnam	Q881		16,108
dvp_093_place_232	Vietnam	Q881		16,108
dvp_093_place_233	California	Q99		37,-120
dvp_093_place_234	Ho Chi Minh City	Q1854		10.816666666667,106.63333333333
dvp_093_place_235	Vietnam	Q881		16,108
dvp_093_place_236	United States of America	Q30		39.828175,-98.5795
dvp_093_place_237	San Francisco	Q62		37.7775,-122.41638888888889
dvp_093_place_238	Marine Corps Base Camp Lejeune	Q1479693		34.5928,-77.342388888889
dvp_093_place_239	North Carolina	Q1454		35.5,-80
dvp_093_place_240	Mediterranean Sea	Q4918		38,17
dvp_093_place_241	Newport	Q54264		41.488002,-71.312622
dvp_093_place_242	Newport	Q54264		41.488002,-71.312622
dvp_093_place_243	North Carolina	Q1454		35.5,-80
dvp_093_place_244	Vietnam	Q881		16,108
dvp_093_place_245	South Vietnam	Q180573		10.75,106.66666666667
dvp_093_place_246	South China Sea	Q37660		12,113
dvp_093_place_247	Mediterranean Sea	Q4918		38,17
dvp_093_place_248	Caribbean Sea	Q1247		15,-75
dvp_093_place_249	South China Sea	Q37660		12,113
dvp_093_place_250	Philippines	Q928		12,123
dvp_093_place_251	South China Sea	Q37660		12,113
dvp_093_place_252	Ho Chi Minh City	Q1854		10.816666666667,106.63333333333
dvp_093_place_253	Phnom Penh	Q1850		11.569583333333,104.92102777778
dvp_093_place_254	Cambodia	Q424		12.6,105
dvp_093_place_255	Phnom Penh	Q1850		11.569583333333,104.92102777778
dvp_093_place_256	Ho Chi Minh City	Q1854		10.816666666667,106.63333333333
dvp_093_place_257	Ho Chi Minh City	Q1854		10.816666666667,106.63333333333
dvp_093_place_258	South Korea	Q884		36,128
dvp_093_place_259	United States of America	Q30		39.828175,-98.5795
dvp_093_place_260	Philippines	Q928		12,123
dvp_093_place_261	Philippines	Q928		12,123
dvp_093_place_262	Philippines	Q928		12,123
dvp_093_place_263	United States of America	Q30		39.828175,-98.5795
dvp_093_place_264	Ho Chi Minh City	Q1854		10.816666666667,106.63333333333
dvp_093_place_265	Cambodia	Q424		12.6,105
dvp_093_place_266	Vietnam	Q881		16,108
dvp_093_place_267	North Vietnam	Q172640		21.033333,105.85
dvp_093_place_268	South Vietnam	Q180573		10.75,106.66666666667
dvp_093_place_269	Cambodia	Q424		12.6,105
dvp_093_place_270	Koh Tang	Q3026543		10.3,103.13333333
dvp_093_place_271	Gulf of Thailand	Q131217		9.5,102
dvp_093_place_272	South China Sea	Q37660		12,113
dvp_093_place_273	Thailand	Q869		14,101
dvp_093_place_274	Koh Tang	Q3026543		10.3,103.13333333
dvp_093_place_275	Cambodia	Q424		12.6,105
dvp_093_place_276	Koh Tang	Q3026543		10.3,103.13333333
dvp_093_place_277	Koh Tang	Q3026543		10.3,103.13333333
dvp_093_place_278	Koh Tang	Q3026543		10.3,103.13333333
dvp_093_place_279	Philippines	Q928		12,123
dvp_093_place_280	Philippines	Q928		12,123
dvp_093_place_281	Vietnam	Q881		16,108
dvp_093_place_282	Cambodia	Q424		12.6,105
dvp_093_place_283	Thailand	Q869		14,101
dvp_093_place_284	Udorn Royal Thai Air Force Base	Q7877292		17.3864,102.788
dvp_093_place_285	Thailand	Q869		14,101
dvp_093_place_286	Thailand	Q869		14,101
dvp_093_place_287	Boston	Q100		42.358333333333,-71.0625
dvp_093_place_288	Okinawa Island	Q600614		26.483333333333,127.95
dvp_093_place_289	United States of America	Q30		39.828175,-98.5795
dvp_093_place_290	Koh Tang	Q3026543		10.3,103.13333333
dvp_093_place_291	Koh Tang	Q3026543		10.3,103.13333333
dvp_093_place_292	Koh Tang	Q3026543		10.3,103.13333333
dvp_093_place_293	Koh Tang	Q3026543		10.3,103.13333333
dvp_093_place_294	Koh Tang	Q3026543		10.3,103.13333333
dvp_093_place_295	Koh Tang	Q3026543		10.3,103.13333333
dvp_093_place_296	Thailand	Q869		14,101
dvp_093_place_297	Thailand	Q869		14,101
dvp_093_place_298	Cambodia	Q424		12.6,105
dvp_093_place_299	North Carolina	Q1454		35.5,-80
dvp_093_place_300	North Korea	Q423		40,127
dvp_093_place_301	North Carolina	Q1454		35.5,-80
dvp_093_place_302	United States of America	Q30		39.828175,-98.5795
dvp_093_place_303	Vietnam	Q881		16,108
dvp_093_place_304	Walter Reed National Military Medical Center	Q1457886		39.00194444444445,-77.09361111111112
dvp_093_place_305	Walter Reed National Military Medical Center	Q1457886		39.00194444444445,-77.09361111111112
dvp_093_place_306	New Hampshire	Q759		44,-71.5
dvp_093_place_307	Vermont	Q16551		44,-72.7
dvp_093_place_308	California	Q99		37,-120
dvp_093_place_309	Iraq	Q796		33,43
dvp_093_place_310	Quantico	Q204315		38.521871,-77.289757
dvp_093_place_311	Vietnam	Q881		16,108
dvp_093_place_312	United States of America	Q30		39.828175,-98.5795
dvp_093_place_313	North Carolina	Q1454		35.5,-80
dvp_093_place_314	University of North Carolina at Chapel Hill	Q192334		35.908611111111,-79.049166666667
dvp_093_place_315	Vietnam	Q881		16,108
dvp_093_place_316	Vietnam	Q881		16,108
dvp_093_place_317	Vietnam	Q881		16,108
dvp_093_place_318	Vietnam	Q881		16,108
dvp_093_place_319	North Korea	Q423		40,127
dvp_093_place_320	North Korea	Q423		40,127
dvp_093_place_321	Wisconsin	Q1537		44.5,-89.5
dvp_093_place_322	Michigan	Q1166		44.34,-85.58
dvp_093_place_323	Wisconsin	Q1537		44.5,-89.5
dvp_093_place_324	Michigan	Q1166		44.34,-85.58
dvp_093_place_325	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_093_place_326	Huế	Q36167		16.46371111111111,107.590825
dvp_093_place_327	Huế	Q36167		16.46371111111111,107.590825
dvp_093_place_328	California	Q99		37,-120
dvp_093_place_329	North Vietnam	Q172640		21.033333,105.85
