id	placeName	QID	dvp_id	coordinate location
dvp_045_place_0	Rauner Special Collections Library	Q98544730		43.70447,-72.28817
dvp_045_place_1	Woking	Q646225		51.316111111111,-0.56111111111111
dvp_045_place_2	London	Q84		51.507222222222,-0.1275
dvp_045_place_3	Fort Sill	Q1018681		34.704166666667,-98.508333333333
dvp_045_place_4	Oklahoma	Q1649		35.5,-98
dvp_045_place_5	California	Q99		37,-120
dvp_045_place_6	Chicago	Q1297		41.881944444444,-87.627777777778
dvp_045_place_7	Chicago	Q1297		41.881944444444,-87.627777777778
dvp_045_place_8	Bad Ischl	Q250984		47.71153,13.62393
dvp_045_place_9	Bad Ischl	Q250984		47.71153,13.62393
dvp_045_place_10	United States of America	Q30		39.828175,-98.5795
dvp_045_place_11	United States of America	Q30		39.828175,-98.5795
dvp_045_place_12	United States of America	Q30		39.828175,-98.5795
dvp_045_place_13	Chicago	Q1297		41.881944444444,-87.627777777778
dvp_045_place_14	Illinois	Q1204		40,-89
dvp_045_place_15	Chicago	Q1297		41.881944444444,-87.627777777778
dvp_045_place_16	Hinsdale	Q939529		41.800555555556,-87.928055555556
dvp_045_place_17	Wisconsin	Q1537		44.5,-89.5
dvp_045_place_18	Vietnam	Q881		16,108
dvp_045_place_19	Illinois	Q1204		40,-89
dvp_045_place_20	Chicago	Q1297		41.881944444444,-87.627777777778
dvp_045_place_21	Germany	Q183		51,10
dvp_045_place_22	Vietnam	Q881		16,108
dvp_045_place_23	Germany	Q183		51,10
dvp_045_place_24	Vietnam	Q881		16,108
dvp_045_place_25	Fort Knox	Q8962067		37.89278,-85.97444
dvp_045_place_26	Fort Knox	Q983650		37.915972222222,-85.95625
dvp_045_place_27	Fort Knox	Q983650		37.915972222222,-85.95625
dvp_045_place_28	Fort Benning	Q1438462		32.366111111111,-84.969166666667
dvp_045_place_29	New Jersey	Q1408		40,-74.5
dvp_045_place_30	Fort Dix	Q1087169		40.019166666667,-74.522777777778
dvp_045_place_31	Germany	Q183		51,10
dvp_045_place_32	Germany	Q183		51,10
dvp_045_place_33	Germany	Q183		51,10
dvp_045_place_34	Germany	Q183		51,10
dvp_045_place_35	Germany	Q183		51,10
dvp_045_place_36	Germany	Q183		51,10
dvp_045_place_37	Germany	Q183		51,10
dvp_045_place_38	Schweinfurt	Q10461		50.02,10.26
dvp_045_place_39	Schweinfurt	Q10461		50.02,10.26
dvp_045_place_40	Vietnam	Q881		16,108
dvp_045_place_41	Germany	Q183		51,10
dvp_045_place_42	Germany	Q183		51,10
dvp_045_place_43	Germany	Q183		51,10
dvp_045_place_44	Germany	Q183		51,10
dvp_045_place_45	Vietnam	Q881		16,108
dvp_045_place_46	Schweinfurt	Q10461		50.02,10.26
dvp_045_place_47	Vietnam	Q881		16,108
dvp_045_place_48	Germany	Q183		51,10
dvp_045_place_49	Vietnam	Q881		16,108
dvp_045_place_50	Vietnam	Q881		16,108
dvp_045_place_51	Vietnam	Q881		16,108
dvp_045_place_52	Vietnam	Q881		16,108
dvp_045_place_53	United States of America	Q30		39.828175,-98.5795
dvp_045_place_54	United States of America	Q30		39.828175,-98.5795
dvp_045_place_55	Germany	Q183		51,10
dvp_045_place_56	Vietnam	Q881		16,108
dvp_045_place_57	United States of America	Q30		39.828175,-98.5795
dvp_045_place_58	United States of America	Q30		39.828175,-98.5795
dvp_045_place_59	Vietnam	Q881		16,108
dvp_045_place_60	Germany	Q183		51,10
dvp_045_place_61	United States of America	Q30		39.828175,-98.5795
dvp_045_place_62	Illinois	Q1204		40,-89
dvp_045_place_63	Panama	Q804		8.616667,-80.366667
dvp_045_place_64	Germany	Q183		51,10
dvp_045_place_65	Panama Canal Zone	Q498979		9.1176694444444,-79.720166666667
dvp_045_place_66	Panama	Q804		8.616667,-80.366667
dvp_045_place_67	Vietnam	Q881		16,108
dvp_045_place_68	Panama	Q804		8.616667,-80.366667
dvp_045_place_69	Vietnam	Q881		16,108
dvp_045_place_70	Ho Chi Minh City	Q1854		10.816666666667,106.63333333333
dvp_045_place_71	Vietnam	Q881		16,108
dvp_045_place_72	Ho Chi Minh City	Q1854		10.816666666667,106.63333333333
dvp_045_place_73	Ho Chi Minh City	Q1854		10.816666666667,106.63333333333
