id	placeName	QID	dvp_id	coordinate location
dvp_063_place_0	Rauner Special Collections Library	Q98544730		43.70447,-72.28817
dvp_063_place_1	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_063_place_2	Hanover	Q131908		43.7,-72.28333333333333
dvp_063_place_3	Nashville	Q23197		36.16222222222222,-86.77444444444444
dvp_063_place_4	Great Neck	Q3115965		40.8028,-73.7314
dvp_063_place_5	Manhattan	Q11299		40.728333333333,-73.994166666667
dvp_063_place_6	Great Neck	Q3115965		40.8028,-73.7314
dvp_063_place_7	Long Island	Q18438		40.805805,-73.253616
dvp_063_place_8	Great Neck	Q3115965		40.8028,-73.7314
dvp_063_place_9	Great Neck	Q3115965		40.8028,-73.7314
dvp_063_place_10	Great Neck	Q3115965		40.8028,-73.7314
dvp_063_place_11	Great Neck	Q3115965		40.8028,-73.7314
dvp_063_place_12	Great Neck	Q3115965		40.8028,-73.7314
dvp_063_place_13	Brooklyn	Q18419		40.692777777778,-73.990277777778
dvp_063_place_14	Great Neck	Q3115965		40.8028,-73.7314
dvp_063_place_15	77th Street	Q2070847		40.7736,-73.9599
dvp_063_place_16	Manhattan	Q11299		40.728333333333,-73.994166666667
dvp_063_place_17	California	Q99		37,-120
dvp_063_place_18	New York	Q1384		43,-75
dvp_063_place_19	LaGuardia Airport	Q319654		40.775,-73.875
dvp_063_place_20	California	Q99		37,-120
dvp_063_place_21	Kings Point	Q3449107		40.8156,-73.7378
dvp_063_place_22	New York City	Q60		40.712728,-74.006015
dvp_063_place_23	California	Q99		37,-120
dvp_063_place_24	New York	Q1384		43,-75
dvp_063_place_25	California	Q99		37,-120
dvp_063_place_26	Tucson	Q18575		32.221666666667,-110.92638888889
dvp_063_place_27	Tucson	Q18575		32.221666666667,-110.92638888889
dvp_063_place_28	Great Neck	Q3115965		40.8028,-73.7314
dvp_063_place_29	Canada	Q16		56,-109
dvp_063_place_30	United States of America	Q30		39.828175,-98.5795
dvp_063_place_31	Great Neck	Q3115965		40.8028,-73.7314
dvp_063_place_32	Long Island Sound	Q867460		41.096666666667,-72.881111111111
dvp_063_place_33	Great Neck	Q3115965		40.8028,-73.7314
dvp_063_place_34	Great Neck	Q3115965		40.8028,-73.7314
dvp_063_place_35	Smith College	Q49204		42.3175,-72.6375
dvp_063_place_36	Massachusetts Hall	Q100997539		43.70379,-72.29041
dvp_063_place_37	Massachusetts Hall	Q100997539		43.70379,-72.29041
dvp_063_place_38	Massachusetts Hall	Q100997539		43.70379,-72.29041
dvp_063_place_39	Darien	Q165613		41.07871,-73.46929
dvp_063_place_40	Lausanne	Q807		46.533333333333,6.6333333333333
dvp_063_place_41	California	Q99		37,-120
dvp_063_place_42	Occom Pond	Q102220750		43.71127,-72.28796
dvp_063_place_43	Main Street		dvp_0910	43.69622197788141, -72.28977660207013
dvp_063_place_44	Connecticut River	Q379648		45.2375,-71.2
dvp_063_place_45	West Wheelock Street	Q104906195		43.7030386,-72.2996561
dvp_063_place_46	West Wheelock Street	Q104906195		43.7030386,-72.2996561
dvp_063_place_47	West Wheelock Street	Q104906195		43.7030386,-72.2996561
dvp_063_place_48	Ledyard Free Bridge	Q108934342		43.70381913295633,-72.29977064412903
dvp_063_place_49	Vermont	Q16551		44,-72.7
dvp_063_place_50	Ledges	Q14213787		-34.169883,18.845433
dvp_063_place_51	Ledges	Q14213787		-34.169883,18.845433
dvp_063_place_52	Ledges	Q14213787		-34.169883,18.845433
dvp_063_place_53	Collis Center for Student Involvement	Q100725367		43.70277,-72.28991
dvp_063_place_54	United States of America	Q30		39.828175,-98.5795
dvp_063_place_55	United States of America	Q30		39.828175,-98.5795
dvp_063_place_56	United States of America	Q30		39.828175,-98.5795
dvp_063_place_57	Monterey	Q487315		36.60024,-121.89468
dvp_063_place_58	Oak Hill	Q108938696		43.72115607228596,-72.25583848299104
dvp_063_place_59	American			
dvp_063_place_60	English	Q2017605		38.3356,-86.4606
dvp_063_place_61	Illinois	Q1204		40.000277777777775,-89.25027777777778
dvp_063_place_62	Vietnam	Q881		16,108
dvp_063_place_63	Vietnam	Q881		16,108
dvp_063_place_64	Sudetenland	Q194242		50.7167,15.0667
dvp_063_place_65	Poland	Q36		52,19
dvp_063_place_66	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_063_place_67	American			
dvp_063_place_68	Lyme	Q2418021		43.810277777778,-72.156111111111
dvp_063_place_69	Moosilauke Ravine Lodge	Q14705352		43.9933,-71.8164
dvp_063_place_70	Moosilauke Ravine Lodge	Q14705352		43.9933,-71.8164
dvp_063_place_71	Moosilauke Ravine Lodge	Q14705352		43.9933,-71.8164
dvp_063_place_72	Moosilauke Ravine Lodge	Q14705352		43.9933,-71.8164
dvp_063_place_73	Moosilauke Ravine Lodge	Q14705352		43.9933,-71.8164
dvp_063_place_74	Moosilauke Ravine Lodge	Q14705352		43.9933,-71.8164
dvp_063_place_75	Moosilauke Ravine Lodge	Q14705352		43.9933,-71.8164
dvp_063_place_76	Tucson	Q18575		32.221666666667,-110.92638888889
dvp_063_place_77	Tucson	Q18575		32.221666666667,-110.92638888889
dvp_063_place_78	Collis	Q1109863		50.8573,12.1172
dvp_063_place_79	Collis	Q1109863		50.8573,12.1172
dvp_063_place_80	Tucson	Q18575		32.221666666667,-110.92638888889
dvp_063_place_81	Great Neck	Q3115965		40.8028,-73.7314
dvp_063_place_82	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_063_place_83	Tucson	Q18575		32.221666666667,-110.92638888889
dvp_063_place_84	Tucson	Q18575		32.221666666667,-110.92638888889
dvp_063_place_85	Tucson	Q18575		32.221666666667,-110.92638888889
dvp_063_place_86	Tucson	Q18575		32.221666666667,-110.92638888889
dvp_063_place_87	Tucson	Q18575		32.221666666667,-110.92638888889
dvp_063_place_88	Tucson	Q18575		32.221666666667,-110.92638888889
dvp_063_place_89	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_063_place_90	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_063_place_91	Arizona	Q103769682		56.17047144695684,-2.8745776900558586
dvp_063_place_92	Arizona	Q103769682		56.17047144695684,-2.8745776900558586
