id	name	QID	dvp_id	start time	end time	point in time
dvp_065_event_0	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_065_event_1	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_065_event_2	World War I	Q361		1914-07-28T00:00:00Z	1918-11-11T00:00:00Z	
dvp_065_event_3	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_065_event_4	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_065_event_5	Great Depression in the United States	Q696482		1929-10-24T00:00:00Z	1939-01-01T00:00:00Z	
dvp_065_event_6	Great Depression in the United States	Q696482		1929-10-24T00:00:00Z	1939-01-01T00:00:00Z	
dvp_065_event_7	Great Depression in the United States	Q696482		1929-10-24T00:00:00Z	1939-01-01T00:00:00Z	
dvp_065_event_8	1960 presidential election	Q16247639				1960-11-08T00:00:00Z
dvp_065_event_9	1960 presidential election	Q16247639				1960-11-08T00:00:00Z
dvp_065_event_10	1960 presidential election	Q16247639				1960-11-08T00:00:00Z
dvp_065_event_11	assassination of John F. Kennedy	Q193484				1963-11-22T00:00:00Z
dvp_065_event_12	assassination of John F. Kennedy	Q193484				1963-11-22T00:00:00Z
dvp_065_event_13	assassination of John F. Kennedy	Q193484				1963-11-22T00:00:00Z
dvp_065_event_14	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_065_event_15	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_065_event_16	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_065_event_17	the Viet Cong					
dvp_065_event_18	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_065_event_19	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_065_event_20	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_065_event_21	Syrian Civil War					
dvp_065_event_22	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_065_event_23	Syrian Civil War					
dvp_065_event_24	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	
dvp_065_event_25	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	
dvp_065_event_26	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	
dvp_065_event_27	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	
dvp_065_event_28	1969					
dvp_065_event_29	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_065_event_30	Fall of Saigon	Q482456				1975-04-30T00:00:00Z
dvp_065_event_31	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_065_event_32	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_065_event_33	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_065_event_34	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_065_event_35	Battle of Long Tan	Q259526				1966-08-18T00:00:00Z
dvp_065_event_36	Battle of Long Tan	Q259526				1966-08-18T00:00:00Z
dvp_065_event_37	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_065_event_38	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_065_event_39	World War I	Q361		1914-07-28T00:00:00Z	1918-11-11T00:00:00Z	
