id	placeName	QID	dvp_id	coordinate location
dvp_041_place_0	Rauner Special Collections Library	Q98544730		43.70447,-72.28817
dvp_041_place_1	Winchester	Q991443		42.452222222222,-71.1375
dvp_041_place_2	Boston	Q100		42.358333333333,-71.0625
dvp_041_place_3	Winchester	Q991443		42.452222222222,-71.1375
dvp_041_place_4	Boston	Q100		42.358333333333,-71.0625
dvp_041_place_5	New Hampshire	Q3472179		40.556111111111,-83.952777777778
dvp_041_place_6	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_041_place_7	New Hampshire	Q3472179		40.556111111111,-83.952777777778
dvp_041_place_8	Hanover	Q131908		43.7,-72.28333333333333
dvp_041_place_9	Salamanca	Q15695		40.96666666666667,-5.663888888888889
dvp_041_place_10	Winchester	Q991443		42.452222222222,-71.1375
dvp_041_place_11	Hanover	Q1715		52.374444444444,9.7386111111111
dvp_041_place_12	Burg Drachenfels	Q1011486		50.6652,7.21011
dvp_041_place_13	Scotland	Q22		57,-5
dvp_041_place_14	Pittsburgh	Q1342		40.45,-80
dvp_041_place_15	Pittsburgh	Q1342		40.45,-80
dvp_041_place_16	Pittsburgh	Q1342		40.45,-80
dvp_041_place_17	Fort Jackson	Q8564746		29.35711,-89.45519
dvp_041_place_18	Columbia	Q38453		34.000555555556,-81.044166666667
dvp_041_place_19	Öcs	Q1089872		47.001911111111,17.614811111111
dvp_041_place_20	Fort Jackson	Q8564746		29.35711,-89.45519
dvp_041_place_21	Fort Jackson	Q8564746		29.35711,-89.45519
dvp_041_place_22	Vietnam	Q881		16,108
dvp_041_place_23	Vietnam	Q881		16,108
dvp_041_place_24	Vietnam	Q881		16,108
dvp_041_place_25	Vietnam	Q881		16,108
dvp_041_place_26	Laos	Q819		18.2,104
dvp_041_place_27	Cambodia	Q424		12.6,105
dvp_041_place_28	Fort Benning	Q1438462		32.366111111111,-84.969166666667
dvp_041_place_29	Georgia	Q1428		33,-83.5
dvp_041_place_30	Pittsburgh	Q1342		40.45,-80
dvp_041_place_31	Pittsburgh	Q1342		40.45,-80
dvp_041_place_32	Fort Benning	Q1438462		32.366111111111,-84.969166666667
dvp_041_place_33	Georgia	Q1428		33,-83.5
dvp_041_place_34	Fort Benning	Q1438462		32.366111111111,-84.969166666667
dvp_041_place_35	Fort Benning	Q1438462		32.366111111111,-84.969166666667
dvp_041_place_36	Fort Holabird	Q3077889		39.26667,-76.53361
dvp_041_place_37	Baltimore	Q5092		39.286388888889,-76.615
dvp_041_place_38	Baltimore	Q5092		39.286388888889,-76.615
dvp_041_place_39	Pittsburgh	Q1342		40.45,-80
dvp_041_place_40	Boston	Q100		42.358333333333,-71.0625
dvp_041_place_41	Vietnam	Q881		16,108
dvp_041_place_42	Baltimore	Q5092		39.286388888889,-76.615
dvp_041_place_43	Vietnam	Q881		16,108
dvp_041_place_44	Vietnam	Q881		16,108
dvp_041_place_45	Baltimore	Q5092		39.286388888889,-76.615
dvp_041_place_46	Fort Holabird	Q3077889		39.26667,-76.53361
dvp_041_place_47	Vietnam	Q881		16,108
dvp_041_place_48	Vietnam	Q881		16,108
dvp_041_place_49	Ho Chi Minh City	Q1854		10.816666666667,106.63333333333
dvp_041_place_50	Pittsburgh	Q1342		40.45,-80
dvp_041_place_51	Vietnam	Q881		16,108
dvp_041_place_52	Vietnam	Q881		16,108
dvp_041_place_53	Tulsa	Q44989		36.131388888889,-95.937222222222
dvp_041_place_54	Vietnam	Q881		16,108
dvp_041_place_55	Vietnam	Q881		16,108
dvp_041_place_56	Los Angeles	Q65		34.05223,-118.24368
dvp_041_place_57	Tan Son Nhut Air Base	Q4115006		10.818888888889,106.65194444444
dvp_041_place_58	Ho Chi Minh City	Q1854		10.816666666667,106.63333333333
dvp_041_place_59	Long Bình	Q10786785		10.9405,106.901
dvp_041_place_60	Ho Chi Minh City	Q1854		10.816666666667,106.63333333333
dvp_041_place_61	Vietnam	Q881		16,108
dvp_041_place_62	Quang Tri	Q36579		16.75,107
dvp_041_place_63	Vietnam	Q881		16,108
dvp_041_place_64	Vietnam	Q881		16,108
dvp_041_place_65	Quảng Trị	Q36579		16.75,107
dvp_041_place_66	Phoenix			
dvp_041_place_67	Ho Chi Minh City	Q1854		10.816666666667,106.63333333333
dvp_041_place_68	Vietnam	Q881		16,108
dvp_041_place_69	Quảng Trị	Q36579		16.75,107
dvp_041_place_70	Ho Chi Minh City	Q1854		10.816666666667,106.63333333333
dvp_041_place_71	Vietnam	Q881		16,108
dvp_041_place_72	Vietnam	Q881		16,108
