id	persName
dvp_052_person_0	Ellen [P.] Li
dvp_052_person_1	[Jeffrey L.] “Jeff” Rogers
dvp_052_person_2	William P. Rogers
dvp_052_person_3	William Pierce Rogers
dvp_052_person_4	Adele Langston Rogers
dvp_052_person_5	Dale [Rogers Marshall]
dvp_052_person_6	[Anthony W.] “Tony,”
dvp_052_person_7	[Douglas L.] “Doug,”
dvp_052_person_8	Doug
dvp_052_person_9	Richard [M.] Nixon
dvp_052_person_10	[Dwight D.] Eisenhower
dvp_052_person_11	Alger Hiss
dvp_052_person_12	Nixon
dvp_052_person_13	Nixon
dvp_052_person_14	Nixon
dvp_052_person_15	Julie [Nixon Eisenhower]
dvp_052_person_16	Tricia [Patricia Nixon Cox]
dvp_052_person_17	McNamara
dvp_052_person_18	Robert McNamara, the secretary of defense
dvp_052_person_19	[President Lyndon B.] Johnson
dvp_052_person_20	Nixon
dvp_052_person_21	[President Dwight D.] Eisenhower
dvp_052_person_22	Johnson
dvp_052_person_23	Nixon
dvp_052_person_24	Nixon
dvp_052_person_25	Harvey [K.] LeSure [Jr., Class of 1942]
dvp_052_person_26	Harvey LeSure
dvp_052_person_27	[Robert L.] “Bob” Blackman
dvp_052_person_28	Kennedy
dvp_052_person_29	Bobby Kennedy
dvp_052_person_30	Bobby Kennedy
dvp_052_person_31	Kennedy
dvp_052_person_32	Kennedy
dvp_052_person_33	Martin Luther King [Jr.]
dvp_052_person_34	Harvey LeSure
dvp_052_person_35	Harvey LeSure
dvp_052_person_36	General [Lewis B.] Hershey
dvp_052_person_37	General Hershey
dvp_052_person_38	Hershey
dvp_052_person_39	General Hershey
dvp_052_person_40	Nixon
dvp_052_person_41	Nixon
dvp_052_person_42	Nixon
dvp_052_person_43	Nixon
dvp_052_person_44	Ellen Li
dvp_052_person_45	Jeff Rogers
dvp_052_person_46	[CBS journalist] Walter [  L.] Cronkite [Jr.]
dvp_052_person_47	Cronkite
dvp_052_person_48	Lyndon Johnson
dvp_052_person_49	Nixon
dvp_052_person_50	Nixon
dvp_052_person_51	[Melvin R.] Laird
dvp_052_person_52	Laird
dvp_052_person_53	Nixon
dvp_052_person_54	[Henry A.] Kissinger
dvp_052_person_55	Bill
dvp_052_person_56	Hillary Clinton
dvp_052_person_57	Nixon
dvp_052_person_58	Nixon
dvp_052_person_59	Nixon
dvp_052_person_60	[H. R.]Haldeman
dvp_052_person_61	[John D.] Ehrlichman
dvp_052_person_62	Nixon
dvp_052_person_63	[President] Ronald [W.] Reagan
dvp_052_person_64	Lyndon Johnson
dvp_052_person_65	Richard Nixon
dvp_052_person_66	Robert McNamara
dvp_052_person_67	[President Barack] Obama
dvp_052_person_68	Ellen
