id	placeName
dvp_035_place_0	Rauner Special Collections Library
dvp_035_place_1	Dartmouth College
dvp_035_place_2	West Hartford
dvp_035_place_3	Elgin
dvp_035_place_4	Lords Park
dvp_035_place_5	Elgin
dvp_035_place_6	Lords Park
dvp_035_place_7	Hanover
dvp_035_place_8	Elgin
dvp_035_place_9	Belfast
dvp_035_place_10	Ireland
dvp_035_place_11	England
dvp_035_place_12	Upper Peninsula of Michigan
dvp_035_place_13	Michigan
dvp_035_place_14	Pentoga
dvp_035_place_15	Gladstone
dvp_035_place_16	Lake Michigan
dvp_035_place_17	Belfast
dvp_035_place_18	Belfast
dvp_035_place_19	Belfast
dvp_035_place_20	Harland and Wolff
dvp_035_place_21	Southampton
dvp_035_place_22	Ireland
dvp_035_place_23	SS Great Britain
dvp_035_place_24	Northern Ireland
dvp_035_place_25	Winnipeg
dvp_035_place_26	Canada
dvp_035_place_27	Northern Ireland
dvp_035_place_28	Ireland
dvp_035_place_29	Canada
dvp_035_place_30	Winnipeg
dvp_035_place_31	Chicago
dvp_035_place_32	Scotland
dvp_035_place_33	Southampton
dvp_035_place_34	England
dvp_035_place_35	Winnipeg
dvp_035_place_36	Chicago
dvp_035_place_37	Minnesota
dvp_035_place_38	Wisconsin
dvp_035_place_39	Minnesota
dvp_035_place_40	Chicago
dvp_035_place_41	Elgin
dvp_035_place_42	Chicago
dvp_035_place_43	Chicago
dvp_035_place_44	England
dvp_035_place_45	Lake Forest
dvp_035_place_46	Chicago
dvp_035_place_47	Lake Forest
dvp_035_place_48	Elgin
dvp_035_place_49	Dartmouth College
dvp_035_place_50	Hong Kong
dvp_035_place_51	Kowloon
dvp_035_place_52	Hong Kong
dvp_035_place_53	Hong Kong
dvp_035_place_54	People's Republic of China
dvp_035_place_55	United States of America
dvp_035_place_56	New York City
dvp_035_place_57	Trans-Alaska Pipeline System
dvp_035_place_58	Prudhoe Bay
dvp_035_place_59	New York City
dvp_035_place_60	New York City
dvp_035_place_61	Harlem
dvp_035_place_62	Harlem
dvp_035_place_63	New York
dvp_035_place_64	Mecca
dvp_035_place_65	Illinois
dvp_035_place_66	Birmingham
dvp_035_place_67	Mississippi
dvp_035_place_68	Newtown
dvp_035_place_69	Connecticut
dvp_035_place_70	Illinois
dvp_035_place_71	Elgin
dvp_035_place_72	Kane County
dvp_035_place_73	Elgin
dvp_035_place_74	Illinois
dvp_035_place_75	West Hartford
dvp_035_place_76	West Hartford
dvp_035_place_77	New Hampshire
dvp_035_place_78	Chicago
dvp_035_place_79	Chicago
dvp_035_place_80	Dartmouth College
dvp_035_place_81	the Quarry
dvp_035_place_82	Chicago
dvp_035_place_83	Elgin
dvp_035_place_84	Lords Park
dvp_035_place_85	Elgin
dvp_035_place_86	Recruit Training Command, Great Lakes, Illinois
dvp_035_place_87	Lake Michigan
dvp_035_place_88	French Hall
dvp_035_place_89	Judge Hall
dvp_035_place_90	Hinman Hall
dvp_035_place_91	River Cluster
dvp_035_place_92	Maine
dvp_035_place_93	Virginia
dvp_035_place_94	Canton
dvp_035_place_95	Scotland
dvp_035_place_96	French Hall
dvp_035_place_97	Smith College
dvp_035_place_98	Mount Holyoke College
dvp_035_place_99	Skidmore College
dvp_035_place_100	Dartmouth College Library
dvp_035_place_101	Northampton
dvp_035_place_102	Madison
dvp_035_place_103	Madison
dvp_035_place_104	Boston
dvp_035_place_105	Newton
dvp_035_place_106	Pi Lamb house
dvp_035_place_107	Arkansas
dvp_035_place_108	West Hartford
dvp_035_place_109	Dartmouth Skiway
dvp_035_place_110	Dartmouth Skiway
dvp_035_place_111	the Newman House
dvp_035_place_112	the Pi Lamb house
dvp_035_place_113	Dartmouth Skiway
dvp_035_place_114	Dartmouth Skiway
dvp_035_place_115	The Green
dvp_035_place_116	Vietnam
dvp_035_place_117	Vietnam
dvp_035_place_118	Vietnam
dvp_035_place_119	Cambodia
dvp_035_place_120	Vietnam
dvp_035_place_121	San Diego
dvp_035_place_122	Washington, D.C.
dvp_035_place_123	United States of America
dvp_035_place_124	Vietnam
dvp_035_place_125	Cambodia
dvp_035_place_126	Cambodia
dvp_035_place_127	Cambodia
dvp_035_place_128	Cambodia
dvp_035_place_129	Indiana
dvp_035_place_130	Madison
dvp_035_place_131	Harvard University
dvp_035_place_132	Norwich Inn
dvp_035_place_133	Vietnam
dvp_035_place_134	Madison
dvp_035_place_135	University of California, Berkeley
dvp_035_place_136	Madison
dvp_035_place_137	Madison
dvp_035_place_138	Madison
dvp_035_place_139	Madison
dvp_035_place_140	Vietnam
dvp_035_place_141	Madison
dvp_035_place_142	Vietnam
dvp_035_place_143	Madison
dvp_035_place_144	Milwaukee
dvp_035_place_145	Chicago
dvp_035_place_146	New Jersey
dvp_035_place_147	Vietnam
dvp_035_place_148	Vietnam
dvp_035_place_149	Vietnam
dvp_035_place_150	Madison
dvp_035_place_151	Madison
dvp_035_place_152	Vietnam
dvp_035_place_153	Madison
dvp_035_place_154	Dartmouth College
dvp_035_place_155	Madison
dvp_035_place_156	Memphis
dvp_035_place_157	Memphis
dvp_035_place_158	Madison
dvp_035_place_159	Madison
dvp_035_place_160	Madison
dvp_035_place_161	Madison
dvp_035_place_162	Madison
dvp_035_place_163	Elgin
dvp_035_place_164	Vietnam
dvp_035_place_165	Vietnam
dvp_035_place_166	Rauner Special Collections Library
dvp_035_place_167	Dartmouth College
dvp_035_place_168	Hanover
dvp_035_place_169	West Hartford
dvp_035_place_170	Wisconsin
dvp_035_place_171	Madison
dvp_035_place_172	Der Rathskeller
dvp_035_place_173	Vietnam
dvp_035_place_174	Bascom Hall
dvp_035_place_175	Madison
dvp_035_place_176	Vietnam
dvp_035_place_177	Vietnam
dvp_035_place_178	New York City
dvp_035_place_179	Madison
dvp_035_place_180	Elgin
dvp_035_place_181	Chicago
dvp_035_place_182	Vietnam
dvp_035_place_183	America’s
dvp_035_place_184	California
dvp_035_place_185	San Diego
dvp_035_place_186	California
dvp_035_place_187	California
dvp_035_place_188	San Diego
dvp_035_place_189	Washington, D.C.
dvp_035_place_190	California
dvp_035_place_191	Illinois
dvp_035_place_192	Madison
dvp_035_place_193	California
dvp_035_place_194	Illinois
dvp_035_place_195	California
dvp_035_place_196	Cambodia
dvp_035_place_197	San Diego
dvp_035_place_198	Madison
dvp_035_place_199	Los Angeles
dvp_035_place_200	Los Angeles
dvp_035_place_201	San Diego
dvp_035_place_202	Vietnam
dvp_035_place_203	Vietnam
dvp_035_place_204	Winnipeg
dvp_035_place_205	Canada
dvp_035_place_206	Canada
dvp_035_place_207	Illinois
dvp_035_place_208	New York
dvp_035_place_209	Washington, D.C.
dvp_035_place_210	Illinois
dvp_035_place_211	California
dvp_035_place_212	California
dvp_035_place_213	Canada
dvp_035_place_214	Canada
dvp_035_place_215	Los Angeles
dvp_035_place_216	Gordy
dvp_035_place_217	Vietnam
dvp_035_place_218	Washington, D.C.
dvp_035_place_219	Da Nang
dvp_035_place_220	Madison
dvp_035_place_221	Vietnam Veterans Memorial
dvp_035_place_222	Washington, D.C.
dvp_035_place_223	Iraq
dvp_035_place_224	Vietnam
dvp_035_place_225	Japan
dvp_035_place_226	People's Republic of China
dvp_035_place_227	Hungary
dvp_035_place_228	Czechoslovakia
dvp_035_place_229	Romania
dvp_035_place_230	Germany
dvp_035_place_231	Poland
dvp_035_place_232	Cuba
dvp_035_place_233	Florida
dvp_035_place_234	Haiti
dvp_035_place_235	Florida
dvp_035_place_236	Cuba
dvp_035_place_237	Canada
dvp_035_place_238	Madison
dvp_035_place_239	New York City
dvp_035_place_240	Madison
dvp_035_place_241	New York
dvp_035_place_242	San Diego
dvp_035_place_243	Northampton
dvp_035_place_244	California
dvp_035_place_245	California
dvp_035_place_246	San Diego
dvp_035_place_247	Palomar Observatory
dvp_035_place_248	San Diego
dvp_035_place_249	San Diego
dvp_035_place_250	California
dvp_035_place_251	New York City
dvp_035_place_252	San Diego
dvp_035_place_253	Northampton
dvp_035_place_254	New York City
dvp_035_place_255	Kent State University
dvp_035_place_256	Washington, D.C.
dvp_035_place_257	New York
dvp_035_place_258	New York
dvp_035_place_259	Atlanta
dvp_035_place_260	Miami
dvp_035_place_261	New York
dvp_035_place_262	Washington, D.C.
dvp_035_place_263	Wisconsin
dvp_035_place_264	Madison
dvp_035_place_265	Madison
dvp_035_place_266	Wisconsin
dvp_035_place_267	Iowa
dvp_035_place_268	New Hampshire
dvp_035_place_269	Vietnam
dvp_035_place_270	Iraq
dvp_035_place_271	Afghanistan
dvp_035_place_272	Vietnam
dvp_035_place_273	Vietnam
dvp_035_place_274	Watergate Hotel
dvp_035_place_275	California
dvp_035_place_276	South Vietnam
dvp_035_place_277	Vietnam
dvp_035_place_278	Iraq
dvp_035_place_279	West Hartford
dvp_035_place_280	Vietnam
dvp_035_place_281	Vietnam
dvp_035_place_282	Cambodia
dvp_035_place_283	North Vietnam
dvp_035_place_284	West Hartford
dvp_035_place_285	New Haven
dvp_035_place_286	New England
dvp_035_place_287	White River Junction
dvp_035_place_288	New England
dvp_035_place_289	Hartford
dvp_035_place_290	Boston
dvp_035_place_291	Newton
dvp_035_place_292	Boston
dvp_035_place_293	Connecticut
dvp_035_place_294	California
dvp_035_place_295	Hartford
dvp_035_place_296	Hartford
dvp_035_place_297	Meriden
dvp_035_place_298	New York City
dvp_035_place_299	New York
dvp_035_place_300	India
dvp_035_place_301	Moosilauke Ravine Lodge
dvp_035_place_302	Hanover
dvp_035_place_303	Moosilauke Ravine Lodge
dvp_035_place_304	Mount Moosilauke
dvp_035_place_305	Connecticut
dvp_035_place_306	Hanover
dvp_035_place_307	Collis Center for Student Involvement
dvp_035_place_308	West Hartford
dvp_035_place_309	California
dvp_035_place_310	Silicon Valley
