id	placeName	QID	dvp_id	coordinate location
dvp_073_place_0	Rauner Special Collections Library	Q98544730		43.70447,-72.28817
dvp_073_place_1	Ticknor Room	Q101096820		43.70446944444444,-72.28816944444445
dvp_073_place_2	Rauner Special Collections Library	Q98544730		43.70447,-72.28817
dvp_073_place_3	Horsham Township	Q1181981		40.190555555556,-75.146666666667
dvp_073_place_4	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_5	Frankford Township	Q1088395		41.1643,-74.7378
dvp_073_place_6	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_7	Hatboro	Q1183413		40.1775,-75.1044
dvp_073_place_8	Frankford Township	Q1088395		41.1643,-74.7378
dvp_073_place_9	Hatboro	Q1183413		40.1775,-75.1044
dvp_073_place_10	Philadelphia Naval Shipyard	Q1548690		39.89,-75.18
dvp_073_place_11	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_12	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_13	Hatboro	Q1183413		40.1775,-75.1044
dvp_073_place_14	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_15	Hatboro	Q1183413		40.1775,-75.1044
dvp_073_place_16	Hatboro	Q1183413		40.1775,-75.1044
dvp_073_place_17	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_18	Pennsylvania	Q1400		41,-77.5
dvp_073_place_19	Hatboro	Q1183413		40.1775,-75.1044
dvp_073_place_20	Hatboro	Q1183413		40.1775,-75.1044
dvp_073_place_21	Philadelphia Naval Shipyard	Q1548690		39.89,-75.18
dvp_073_place_22	Hatboro	Q1183413		40.1775,-75.1044
dvp_073_place_23	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_24	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_25	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_26	Hatboro	Q1183413		40.1775,-75.1044
dvp_073_place_27	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_28	Cuba	Q241		22,-79.5
dvp_073_place_29	United States of America	Q30		39.828175,-98.5795
dvp_073_place_30	Russia	Q159		66.41666666666667,94.25
dvp_073_place_31	United States of America	Q30		39.828175,-98.5795
dvp_073_place_32	Hatboro	Q1183413		40.1775,-75.1044
dvp_073_place_33	Hatboro	Q1183413		40.1775,-75.1044
dvp_073_place_34	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_35	People's Republic of China	Q148		35.844722222222224,103.45194444444445
dvp_073_place_36	United States of America	Q30		39.828175,-98.5795
dvp_073_place_37	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_073_place_38	United States of America	Q30		39.828175,-98.5795
dvp_073_place_39	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_40	Bryn Mawr	Q995267		40.0211,-75.3169
dvp_073_place_41	Haverford	Q5683748		40.013055555556,-75.294444444444
dvp_073_place_42	Alabama	Q173		32.7,-86.7
dvp_073_place_43	Collis Center for Student Involvement	Q100725367		43.70277,-72.28991
dvp_073_place_44	Main and Wheelock		dvp_0114	43.70241, -72.28964
dvp_073_place_45	Collis Center for Student Involvement	Q100725367		43.70277,-72.28991
dvp_073_place_46	Collis Center for Student Involvement	Q100725367		43.70277,-72.28991
dvp_073_place_47	Germany	Q183		51,10
dvp_073_place_48	United States of America	Q30		39.828175,-98.5795
dvp_073_place_49	Germany	Q183		51,10
dvp_073_place_50	Alabama	Q173		32.7,-86.7
dvp_073_place_51	Mississippi	Q1494		33,-90
dvp_073_place_52	Africa	Q15		21.09375,7.1881
dvp_073_place_53	Asia	Q48		43.681111111111115,87.33111111111111
dvp_073_place_54	Mississippi	Q1494		33,-90
dvp_073_place_55	Massachusetts	Q771		42.3,-71.8
dvp_073_place_56	United States of America	Q30		39.828175,-98.5795
dvp_073_place_57	New York City	Q60		40.67,-73.94
dvp_073_place_58	New York City	Q60		40.67,-73.94
dvp_073_place_59	United States of America	Q30		39.828175,-98.5795
dvp_073_place_60	Vermont	Q16551		44,-72.7
dvp_073_place_61	Vermont	Q16551		44,-72.7
dvp_073_place_62	Eastern Europe	Q27468		50,19
dvp_073_place_63	United States of America	Q30		39.828175,-98.5795
dvp_073_place_64	United States of America	Q30		39.828175,-98.5795
dvp_073_place_65	Caribbean	Q664609		16.256944,-73.300833
dvp_073_place_66	Vietnam	Q881		16,108
dvp_073_place_67	United States of America	Q30		39.828175,-98.5795
dvp_073_place_68	Vietnam	Q881		16,108
dvp_073_place_69	Vietnam	Q881		16,108
dvp_073_place_70	Vietnam	Q881		16,108
dvp_073_place_71	Dominican Republic	Q786		18.8,-70.2
dvp_073_place_72	United States of America	Q30		39.828175,-98.5795
dvp_073_place_73	United States of America	Q30		39.828175,-98.5795
dvp_073_place_74	United States of America	Q30		39.828175,-98.5795
dvp_073_place_75	Vietnam	Q881		16,108
dvp_073_place_76	Vietnam	Q881		16,108
dvp_073_place_77	Vietnam	Q881		16,108
dvp_073_place_78	United States of America	Q30		39.828175,-98.5795
dvp_073_place_79	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_80	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_81	Independence Hall	Q390028		39.948888888889,-75.15
dvp_073_place_82	Mississippi	Q1494		33,-90
dvp_073_place_83	New Hampshire	Q759		44,-71.5
dvp_073_place_84	New Hampshire	Q759		44,-71.5
dvp_073_place_85	Lebanon	Q993523		43.6422,-72.2517
dvp_073_place_86	Jenkintown	Q1183952		40.0961,-75.1294
dvp_073_place_87	Jenkintown	Q1183952		40.0961,-75.1294
dvp_073_place_88	Jenkintown	Q1183952		40.0961,-75.1294
dvp_073_place_89	Boston	Q100		42.358333333333,-71.0625
dvp_073_place_90	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_073_place_91	France	Q142		47,2
dvp_073_place_92	North Philadelphia	Q7056321		40.0068,-75.1429
dvp_073_place_93	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_94	France	Q142		47,2
dvp_073_place_95	White River Junction	Q1898562		43.6503,-72.3214
dvp_073_place_96	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_97	The Green	Q7738117		43.7033,-72.2886
dvp_073_place_98	United States of America	Q30		39.828175,-98.5795
dvp_073_place_99	Iran	Q794		32,53
dvp_073_place_100	Guatemala	Q774		15.5,-90.25
dvp_073_place_101	Democratic Republic of the Congo	Q974		-2.88,23.656
dvp_073_place_102	United States of America	Q30		39.828175,-98.5795
dvp_073_place_103	United States of America	Q30		39.828175,-98.5795
dvp_073_place_104	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_073_place_105	The Green	Q7738117		43.7033,-72.2886
dvp_073_place_106	The Green	Q7738117		43.7033,-72.2886
dvp_073_place_107	Main and Wheelock		dvp_0114	43.70241, -72.28964
dvp_073_place_108	Canada	Q16		56,-109
dvp_073_place_109	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_110	New York City	Q60		40.67,-73.94
dvp_073_place_111	Central Park	Q160409		40.7825,-73.966111111111
dvp_073_place_112	Headquarters of the United Nations	Q11297		40.749444444444,-73.968055555556
dvp_073_place_113	New York City	Q60		40.67,-73.94
dvp_073_place_114	Riverside Church	Q1156586		40.81194444444444,-73.96305555555556
dvp_073_place_115	New York City	Q60		40.67,-73.94
dvp_073_place_116	Vietnam	Q881		16,108
dvp_073_place_117	United States of America	Q30		39.828175,-98.5795
dvp_073_place_118	United States of America	Q30		39.828175,-98.5795
dvp_073_place_119	The Pentagon	Q11208		38.871111,-77.055833
dvp_073_place_120	Jenkintown	Q1183952		40.0961,-75.1294
dvp_073_place_121	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_122	New York City	Q60		40.67,-73.94
dvp_073_place_123	New York City	Q60		40.67,-73.94
dvp_073_place_124	North Carolina	Q1454		35.5,-80
dvp_073_place_125	Boston	Q100		42.358333333333,-71.0625
dvp_073_place_126	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_073_place_127	United States of America	Q30		39.828175,-98.5795
dvp_073_place_128	Vietnam	Q881		16,108
dvp_073_place_129	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_073_place_130	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_131	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_132	Canada	Q16		56,-109
dvp_073_place_133	Canada	Q16		56,-109
dvp_073_place_134	California	Q99		37,-120
dvp_073_place_135	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_136	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_137	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_138	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_139	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_140	Hanover	Q131908		43.7,-72.28333333333333
dvp_073_place_141	Friends Meeting House		dvp_0690	43.69861995224982, -72.27739444521507
dvp_073_place_142	Rope Ferry Road	Q105718831		43.7103206,-72.2884487
dvp_073_place_143	Occom Pond	Q102220750		43.71127,-72.28796
dvp_073_place_144	Greenwich Village	Q205380		40.733611111111,-74.001666666667
dvp_073_place_145	Swarthmore College	Q1378320		39.905,-75.353888888889
dvp_073_place_146	[United States]			
dvp_073_place_147	Vietnam	Q881		16,108
dvp_073_place_148	Son My	Q10823351		15.18,108.886
dvp_073_place_149	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_150	Vietnam	Q881		16,108
dvp_073_place_151	White River Junction	Q1898562		43.6503,-72.3214
dvp_073_place_152	Tip Top bread factory		dvp_0678	43.649554723844965, -72.32033463149304
dvp_073_place_153	Brazil	Q155		-14,-53
dvp_073_place_154	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_155	Harlem	Q189074		40.809033333333,-73.948372222222
dvp_073_place_156	France	Q142		47,2
dvp_073_place_157	Algeria	Q262		28,1
dvp_073_place_158	France	Q142		47,2
dvp_073_place_159	Germany	Q183		51,10
dvp_073_place_160	France	Q142		47,2
dvp_073_place_161	Paris	Q90		48.856944444444,2.3513888888889
dvp_073_place_162	Algeria	Q262		28,1
dvp_073_place_163	Algeria	Q262		28,1
dvp_073_place_164	France	Q142		47,2
dvp_073_place_165	United States of America	Q30		39.828175,-98.5795
dvp_073_place_166	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_167	Tip Top bread factory		dvp_0678	43.649554723844965, -72.32033463149304
dvp_073_place_168	West Philadelphia	Q767950		39.9757,-75.2129
dvp_073_place_169	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_170	University of Pennsylvania	Q49117		39.953885,-75.193048
dvp_073_place_171	Brazil	Q155		-14,-53
dvp_073_place_172	Vietnam	Q881		16,108
dvp_073_place_173	Parkhurst Hall	Q100952777		43.70404,-72.28995
dvp_073_place_174	Parkhurst Hall	Q100952777		43.70404,-72.28995
dvp_073_place_175	Grafton County Jail	Q101526016		43.9691,-71.841
dvp_073_place_176	Grafton County Jail	Q101526016		43.9691,-71.841
dvp_073_place_177	Lebanon	Q993523		43.6422,-72.2517
dvp_073_place_178	Grafton County Jail	Q101526016		43.9691,-71.841
dvp_073_place_179	Merrimack County Jail	Q107579210		43.35899906517582,-71.64583908387712
dvp_073_place_180	Parkhurst Hall	Q100952777		43.70404,-72.28995
dvp_073_place_181	New Hampshire	Q759		44,-71.5
dvp_073_place_182	Vermont	Q16551		44,-72.7
dvp_073_place_183	Vermont	Q16551		44,-72.7
dvp_073_place_184	New Hampshire	Q759		44,-71.5
dvp_073_place_185	New York City	Q60		40.67,-73.94
dvp_073_place_186	North Carolina	Q1454		35.5,-80
dvp_073_place_187	Fort Bragg	Q579180		39.445833333333,-123.80527777778
dvp_073_place_188	United States of America	Q30		39.828175,-98.5795
dvp_073_place_189	Federal Detention Center, Philadelphia	Q5440192		39.9529,-75.1515
dvp_073_place_190	United States Penitentiary, Lewisburg	Q7890881		40.988,-76.9149
dvp_073_place_191	United States Penitentiary, Lewisburg	Q7890881		40.988,-76.9149
dvp_073_place_192	Federal Detention Center, Philadelphia	Q5440192		39.9529,-75.1515
dvp_073_place_193	United States Penitentiary, Lewisburg	Q7890881		40.988,-76.9149
dvp_073_place_194	Federal Correctional Institution, Allenwood Low	Q5440094		41.1636,-76.9231
dvp_073_place_195	United States Penitentiary, Lewisburg	Q7890881		40.988,-76.9149
dvp_073_place_196	United States Penitentiary, Allenwood	Q1238101		41.131,-76.927
dvp_073_place_197	United States Penitentiary, Lewisburg	Q7890881		40.988,-76.9149
dvp_073_place_198	United States Penitentiary, Allenwood	Q1238101		41.131,-76.927
dvp_073_place_199	United States Penitentiary, Lewisburg	Q7890881		40.988,-76.9149
dvp_073_place_200	United States Penitentiary, Allenwood	Q1238101		41.131,-76.927
dvp_073_place_201	United States Penitentiary, Lewisburg	Q7890881		40.988,-76.9149
dvp_073_place_202	United States Penitentiary, Lewisburg	Q7890881		40.988,-76.9149
dvp_073_place_203	United States Penitentiary, Lewisburg	Q7890881		40.988,-76.9149
dvp_073_place_204	Federal Medical Center, Devens	Q5440293		42.5255,-71.6217
dvp_073_place_205	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_206	New Jersey Turnpike	Q811504		
dvp_073_place_207	New Jersey Turnpike	Q811504		
dvp_073_place_208	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_209	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_210	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_211	New York City	Q60		40.67,-73.94
dvp_073_place_212	Pennsylvania	Q1400		41,-77.5
dvp_073_place_213	Haiti	Q790		19,-72.8
dvp_073_place_214	Haiti	Q790		19,-72.8
dvp_073_place_215	Haiti	Q790		19,-72.8
dvp_073_place_216	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_217	Brooklyn	Q18419		40.692777777778,-73.990277777778
dvp_073_place_218	The Bronx	Q18426		40.84676,-73.873207
dvp_073_place_219	The Bronx	Q18426		40.84676,-73.873207
dvp_073_place_220	Central America	Q27611		12,-86
dvp_073_place_221	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_073_place_222	Central America	Q27611		12,-86
dvp_073_place_223	Latin America	Q12585		-1.106889,-68.097391
dvp_073_place_224	France	Q142		47,2
