id	placeName	QID	dvp_id	coordinate location
dvp_065_place_0	Rauner Special Collections Library	Q98544730		43.70447,-72.28817
dvp_065_place_1	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_065_place_2	Hanover	Q131908		43.7,-72.28333333333333
dvp_065_place_3	Freshwater	Q5503096		-33.77333333333333,151.2844444
dvp_065_place_4	Palmyra	Q1086818		40.006944444444,-75.028333333333
dvp_065_place_5	Palmyra	Q1086818		40.006944444444,-75.028333333333
dvp_065_place_6	Palmyra	Q1086818		40.006944444444,-75.028333333333
dvp_065_place_7	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_065_place_8	Delaware River	Q143762		41.939,-75.2791
				39.4326,-75.5288
dvp_065_place_9	United States of America	Q30		39.828175,-98.5795
dvp_065_place_10	New Jersey	Q1408		40,-74.5
dvp_065_place_11	Brooklyn	Q18419		40.692777777778,-73.990277777778
dvp_065_place_12	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_065_place_13	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_065_place_14	Bryn Mawr	Q995267		40.0211,-75.3169
dvp_065_place_15	United States of America	Q30		39.828175,-98.5795
dvp_065_place_16	United States of America	Q30		39.828175,-98.5795
dvp_065_place_17	Australia	Q3960		-26,141
dvp_065_place_18	Hightstown	Q385746		40.2685,-74.5258
dvp_065_place_19	Florida	Q812		28.133333333333,-81.631666666667
dvp_065_place_20	Palmyra	Q1086818		40.006944444444,-75.028333333333
dvp_065_place_21	Hanover	Q131908		43.7,-72.28333333333333
dvp_065_place_22	Hopkins Center for the Arts	Q3140375		43.701666666667,-72.288611111111
dvp_065_place_23	Hopkins Center for the Arts	Q3140375		43.701666666667,-72.288611111111
dvp_065_place_24	Dartmouth Hall	Q105669850		43.70376,-72.28706
dvp_065_place_25	Baker Memorial Library	Q4849183		43.705,-72.289166666667
dvp_065_place_26	North Massachusetts Hall	Q100952541		43.7041,-72.2906
dvp_065_place_27	Bradley/Gerry Hall [Bradley Hall and Gerry Hall]			
dvp_065_place_28	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_065_place_29	United States of America	Q30		39.828175,-98.5795
dvp_065_place_30	Boston	Q100		42.358333333333,-71.0625
dvp_065_place_31	Vietnam	Q881		16,108
dvp_065_place_32	Vietnam	Q881		16,108
dvp_065_place_33	Vietnam	Q881		16,108
