id	orgName	QID	dvp_id
dvp_202_org_0	Dartmouth Vietnam Project	Q108871744	
dvp_202_org_1	Dartmouth College	Q49116	
dvp_202_org_2	United States Army	Q9212	
dvp_202_org_3	German Army	Q701923	
dvp_202_org_4	Dartmouth College	Q49116	
dvp_202_org_5	International Red Cross and Red Crescent Movement	Q7178	
dvp_202_org_6	International Red Cross and Red Crescent Movement	Q7178	
dvp_202_org_7	International Red Cross and Red Crescent Movement	Q7178	
dvp_202_org_8	Dartmouth College	Q49116	
dvp_202_org_9	Dartmouth College	Q49116	
dvp_202_org_10	Dartmouth College	Q49116	
dvp_202_org_11	Dartmouth College	Q49116	
dvp_202_org_12	College Board	Q1109023	
dvp_202_org_13	Dartmouth College	Q49116	
dvp_202_org_14	Dartmouth College	Q49116	
dvp_202_org_15	University of Massachusetts Dartmouth	Q4118040	
dvp_202_org_16	Dartmouth College	Q49116	
dvp_202_org_17	Dartmouth College	Q49116	
dvp_202_org_18	Lafayette College	Q1592074	
dvp_202_org_19	Lafayette College	Q1592074	
dvp_202_org_20	Dartmouth College	Q49116	
dvp_202_org_21	United States Military Academy	Q9219	
dvp_202_org_22	Dartmouth College	Q49116	
dvp_202_org_23	United States Military Academy	Q9219	
dvp_202_org_24	United States Naval Academy	Q559549	
dvp_202_org_25	Dartmouth College	Q49116	
dvp_202_org_26	Dartmouth College	Q49116	
dvp_202_org_27	Dartmouth College	Q49116	
dvp_202_org_28	Dartmouth College	Q49116	
dvp_202_org_29	Ivy League	Q49113	
dvp_202_org_30	Dartmouth College	Q49116	
dvp_202_org_31	Dartmouth College	Q49116	
dvp_202_org_32	Dartmouth College Class of 1965	Q116869014	
dvp_202_org_33	Thayer School of Engineering	Q7711553	
dvp_202_org_35	Dartmouth College	Q49116	
dvp_202_org_36	Beta Alpha Omega	Q101445652	
dvp_202_org_37	Alpha Chi Alpha	Q4735004	
dvp_202_org_38	Dartmouth College	Q49116	
dvp_202_org_39	Dartmouth College	Q49116	
dvp_202_org_40	Dartmouth Green Key Society	Q105716234	
dvp_202_org_41	Dartmouth College Wrestling Club	Q125246935	
dvp_202_org_42	Dartmouth College	Q49116	
dvp_202_org_43	Dartmouth College	Q49116	
dvp_202_org_44	Rauner Special Collections Library	Q98544730	
dvp_202_org_45	University of Wisconsin–Madison	Q838330	
dvp_202_org_46	Dartmouth College	Q49116	
dvp_202_org_47	Dartmouth College	Q49116	
dvp_202_org_48	Dartmouth College	Q49116	
dvp_202_org_49	Dartmouth College	Q49116	
dvp_202_org_50	Hopkins Center for the Arts	Q3140375	
dvp_202_org_51	French Armed Forces	Q477986	
dvp_202_org_52	Reserve Officers' Training Corps	Q489983	
dvp_202_org_53	Reserve Officers' Training Corps	Q489983	
dvp_202_org_54	Reserve Officers' Training Corps	Q489983	
dvp_202_org_55	Dartmouth College	Q49116	
dvp_202_org_56	Reserve Officers' Training Corps	Q489983	
dvp_202_org_57	Army Reserve Officers' Training Corps	Q4794233	
dvp_202_org_58	United States Navy	Q11220	
dvp_202_org_59	United States Air Force	Q11223	
dvp_202_org_60	Dartmouth College	Q49116	
dvp_202_org_61	Dartmouth College	Q49116	
dvp_202_org_62	Reserve Officers' Training Corps	Q489983	
dvp_202_org_63	T.J. Maxx	Q10860683	
dvp_202_org_64	Thayer School of Engineering	Q7711553	
dvp_202_org_65	Thayer School of Engineering	Q7711553	
dvp_202_org_66	Thayer School of Engineering	Q7711553	
dvp_202_org_67	Thayer School of Engineering	Q7711553	
dvp_202_org_68	Thayer School of Engineering	Q7711553	
dvp_202_org_69	Thayer School of Engineering	Q7711553	
dvp_202_org_70	United States Armed Forces	Q11211	
dvp_202_org_71	United States Armed Forces	Q11211	
dvp_202_org_73	Civil Affairs unit	Q105559964	
dvp_202_org_74	Civil Affairs unit	Q105559964	
dvp_202_org_75	Civil Affairs unit	Q105559964	
dvp_202_org_76	Peace Corps	Q458620	
dvp_202_org_77	Peace Corps	Q458620	
dvp_202_org_78	Civil Affairs unit	Q105559964	
dvp_202_org_79	Civil Affairs unit	Q105559964	
dvp_202_org_80	Dartmouth College	Q49116	
dvp_202_org_81	Civil Affairs unit	Q105559964	
dvp_202_org_82	Civil Affairs unit	Q105559964	
dvp_202_org_83	Civil Affairs unit	Q105559964	
dvp_202_org_84	Civil Affairs unit	Q105559964	
dvp_202_org_85	Civil Affairs unit	Q105559964	
dvp_202_org_86	Peace Corps	Q458620	
dvp_202_org_87	Civil Affairs unit	Q105559964	
dvp_202_org_88	41st Civil Affairs Company	Q125246781	
dvp_202_org_89	41st Civil Affairs Company	Q125246781	
dvp_202_org_90	41st Civil Affairs Company	Q125246781	
dvp_202_org_91	I Corps	Q1652977	
dvp_202_org_92	II Corps	Q2465238	
dvp_202_org_93	III Armored Corps	Q1515252	
dvp_202_org_94	I Corps	Q1652977	
dvp_202_org_99	United States Army	Q9212	
dvp_202_org_100	Army of the Republic of Vietnam	Q18917	
dvp_202_org_101	United States Army	Q9212	
dvp_202_org_103	South Vietnamese Popular Force	Q7568737	
dvp_202_org_104	National Liberation Front of South Vietnam	Q174423	
dvp_202_org_107	Government of Vietnam	Q5589338	
dvp_202_org_110	Republic of Vietnam	Q180573	
dvp_202_org_112	National Liberation Front of South Vietnam	Q174423	
dvp_202_org_114	National Liberation Front of South Vietnam	Q174423	
dvp_202_org_117	French Armed Forces	Q477986	
dvp_202_org_118	2nd Ranger Infantry Company	Q4633863	
dvp_202_org_119	National Liberation Front of South Vietnam	Q174423	
dvp_202_org_120	Dartmouth College Class of 1953	Q125226101	
dvp_202_org_121	National Liberation Front of South Vietnam	Q174423	
dvp_202_org_122	Army of the Republic of Vietnam	Q18917	
dvp_202_org_123	National Liberation Front of South Vietnam	Q174423	
dvp_202_org_124	United States Armed Forces	Q11211	
dvp_202_org_125	FLSmidth	Q45557	
dvp_202_org_126	FLSmidth	Q45557	
dvp_202_org_127	National Liberation Front of South Vietnam	Q174423	
dvp_202_org_130	41st Civil Affairs Company	Q125246781	
dvp_202_org_131	41st Civil Affairs Company	Q125246781	
dvp_202_org_132	Dartmouth College	Q49116	
dvp_202_org_133	United States Army	Q9212	
dvp_202_org_134	University of Virginia	Q213439	
dvp_202_org_135	University of Virginia	Q213439	
dvp_202_org_136	Reserve Officers' Training Corps	Q489983	
dvp_202_org_137	Dartmouth College	Q49116	
dvp_202_org_138	University of Richmond	Q1115878	
dvp_202_org_139	Dartmouth College	Q49116	
dvp_202_org_140	Royal Doulton	Q2057955	
dvp_202_org_141	Dartmouth College	Q49116	
dvp_202_org_142	Dartmouth College Class of 2014	Q125246821	
dvp_202_org_143	Dartmouth College Class of 1914	Q125246940	
dvp_202_org_144	Dartmouth College Class of 2014	Q125246821	
dvp_202_org_145	NPR	Q671510	
