id	orgName	QID	dvp_id
dvp_037_org_0	St. Olaf College	Q1515763	
dvp_037_org_1	Reserve Officers' Training Corps	Q489983	
dvp_037_org_2	Air Force Reserve Officer Training Corp	Q101243281	
dvp_037_org_3	United States Airforce	Q11223	
dvp_037_org_4	Soviet Union	Q15180	
dvp_037_org_5	United States Airforce	Q11223	
dvp_037_org_6	University of Chicago	Q131252	
dvp_037_org_7	Mayo Clinic	Q1130172	
dvp_037_org_8	St. Olaf College	Q1515763	
dvp_037_org_9	St. Olaf College	Q1515763	
dvp_037_org_10	St. Olaf College	Q1515763	
dvp_037_org_11	St. Olaf College	Q1515763	
dvp_037_org_12	Reserve Officers' Training Corps	Q489983	
dvp_037_org_13	Reserve Officers' Training Corps	Q489983	
dvp_037_org_14	St. Olaf College	Q1515763	
dvp_037_org_15	Air Force Reserve Officer Training Corp	Q101243281	
dvp_037_org_16	Air Force Reserve Officer Training Corp	Q101243281	
dvp_037_org_17	United States Airforce	Q11223	
dvp_037_org_18	Reserve Officers' Training Corps	Q489983	
dvp_037_org_19	Reserve Officers' Training Corps	Q489983	
dvp_037_org_20	Reserve Officers' Training Corps	Q489983	
dvp_037_org_21	Reserve Officers' Training Corps	Q489983	
dvp_037_org_22	Carleton College	Q1041671	
dvp_037_org_23	Carleton College	Q1041671	
dvp_037_org_24	St. Olaf College	Q1515763	
dvp_037_org_25	Carleton College	Q1041671	
dvp_037_org_26	Carleton College	Q1041671	
dvp_037_org_27	St. Olaf College	Q1515763	
dvp_037_org_28	Carleton College	Q1041671	
dvp_037_org_29	St. Olaf College	Q1515763	
dvp_037_org_30	St. Olaf College	Q1515763	
dvp_037_org_31	St. Olaf College	Q1515763	
dvp_037_org_32	Reserve Officers' Training Corps	Q489983	
dvp_037_org_33	St. Olaf College	Q1515763	
dvp_037_org_34	St. Olaf College	Q1515763	
dvp_037_org_35	United States Airforce	Q11223	
dvp_037_org_36	United States Airforce	Q11223	
dvp_037_org_37	United States Airforce	Q11223	
dvp_037_org_38	Dartmouth College	Q49116	
dvp_037_org_39	United States Congress	Q11268	
dvp_037_org_40	University of Chicago	Q131252	
dvp_037_org_41	University of Minnesota	Q238101	
dvp_037_org_42	University of Chicago	Q131252	
dvp_037_org_43	University of Chicago	Q131252	
dvp_037_org_44	University of Minnesota	Q238101	
dvp_037_org_45	The Iranian Prehistoric Project		dvp_0635
dvp_037_org_46	Oregon State University	Q861888	
dvp_037_org_47	University of Tehran	Q737835	
dvp_037_org_48	United States Airforce	Q11223	
dvp_037_org_49	Aerojet Rocketdyne	Q16970526	
dvp_037_org_50	United States Airforce	Q11223	
dvp_037_org_51	University of California, Los Angeles	Q174710	
dvp_037_org_52	University of California, Los Angeles	Q174710	
dvp_037_org_53	University of California, Los Angeles	Q174710	
dvp_037_org_54	United States Airforce	Q11223	
dvp_037_org_55	St. Olaf College	Q1515763	
dvp_037_org_56	University of California, Los Angeles	Q174710	
dvp_037_org_57	University of California, Los Angeles	Q174710	
dvp_037_org_58	University of California, Los Angeles	Q174710	
dvp_037_org_59	University of California, Los Angeles	Q174710	
dvp_037_org_60	University of California, Los Angeles	Q174710	
dvp_037_org_61	University of California, Los Angeles	Q174710	
dvp_037_org_62	University of California, Los Angeles	Q174710	
dvp_037_org_63	American Historical Association	Q464915	
dvp_037_org_64	University of Chicago	Q131252	
dvp_037_org_65	University of Pennsylvania	Q49117	
dvp_037_org_66	Dartmouth College	Q49116	
dvp_037_org_67	University of Chicago	Q131252	
dvp_037_org_68	Penn	Q1769761	
dvp_037_org_69	Dartmouth College	Q49116	
dvp_037_org_70	Dartmouth College	Q49116	
dvp_037_org_71	University of Chicago	Q131252	
dvp_037_org_72	University of Pennsylvania	Q49117	
dvp_037_org_73	Dartmouth College	Q49116	
dvp_037_org_74	University of Chicago	Q131252	
dvp_037_org_75	University of Pennsylvania	Q49117	
dvp_037_org_76	University of California, Los Angeles	Q174710	
dvp_037_org_77	UCLA Center for Near East Studies	Q7864016	
dvp_037_org_78	Harvard University Center for Middle Eastern Studies	Q101076876	
dvp_037_org_79	Dartmouth College	Q49116	
