id	orgName	QID	dvp_id
dvp_091_org_0	Pieter de Regt		
dvp_091_org_1	Booz Allen Hamilton	Q893221	
dvp_091_org_2	National Science Foundation	Q304878	
dvp_091_org_3	Dartmouth College	Q49116	
dvp_091_org_4	Greek American Society		
dvp_091_org_5	National Guard of the United States	Q928670	
dvp_091_org_6	Dartmouth College	Q49116	
dvp_091_org_7	Scouts BSA	Q7887340	
dvp_091_org_8	Dartmouth College	Q49116	
dvp_091_org_9	United States Navy	Q11220	
dvp_091_org_10	Dartmouth College	Q49116	
dvp_091_org_11	Reserve Officers' Training Corps	Q489983	
dvp_091_org_12	Reserve Officers' Training Corps	Q489983	
dvp_091_org_13	Naval Reserve Officers Training Corps	Q6981909	
dvp_091_org_14	Dartmouth College	Q49116	
dvp_091_org_15	Dartmouth College	Q49116	
dvp_091_org_16	Naval Reserve Officers Training Corps	Q6981909	
dvp_091_org_17	Dartmouth College	Q49116	
dvp_091_org_18	Reserve Officers' Training Corps	Q489983	
dvp_091_org_19	Western Union	Q861042	
dvp_091_org_20	Dartmouth College	Q49116	
dvp_091_org_21	Naval Reserve Officers Training Corps	Q6981909	
dvp_091_org_22	Western Union	Q861042	
dvp_091_org_23	Dartmouth College	Q49116	
dvp_091_org_24	Dartmouth College	Q49116	
dvp_091_org_25	Reserve Officers' Training Corps	Q489983	
dvp_091_org_26	United States Army	Q9212	
dvp_091_org_27	Naval Reserve Officers Training Corps	Q6981909	
dvp_091_org_28	United States Army	Q9212	
dvp_091_org_29	United States Navy	Q11220	
dvp_091_org_30	United States Navy	Q11220	
dvp_091_org_31	United States Army	Q9212	
dvp_091_org_32	United States Coast Guard Academy	Q650935	
dvp_091_org_33	United States Merchant Marine Academy	Q1806541	
dvp_091_org_34	Army Reserve Officers' Training Corps	Q4794233	
dvp_091_org_35	Dartmouth College	Q49116	
dvp_091_org_36	Fulbright Association	Q5507794	
dvp_091_org_37	Dartmouth College	Q49116	
dvp_091_org_38	class of ’72		dvp_0210
dvp_091_org_39	Dartmouth College	Q49116	
dvp_091_org_40	Executive Committee		dvp_0968
dvp_091_org_41	Reserve Officers' Training Corps	Q489983	
dvp_091_org_42	Naval Reserve Officers Training Corps	Q6981909	
dvp_091_org_43	Reserve Officers' Training Corps	Q489983	
dvp_091_org_44	United States Army	Q9212	
dvp_091_org_45	United States Navy	Q11220	
dvp_091_org_46	United States Air Force	Q11223	
dvp_091_org_47	United States Navy	Q11220	
dvp_091_org_48	Reserve Officers' Training Corps	Q489983	
