id	placeName	QID	dvp_id	coordinate location
dvp_040_place_0	Rauner Special Collections Library	Q98544730		43.70447,-72.28817
dvp_040_place_1	Warren	Q862733		41.238333333333,-80.814444444444
dvp_040_place_2	Dunkirk	Q911609		42.479444444444,-79.333888888889
dvp_040_place_3	Rome	Q6586		43.219444444444,-75.463333333333
dvp_040_place_4	Rome	Q6586		43.219444444444,-75.463333333333
dvp_040_place_5	Rome	Q6586		43.219444444444,-75.463333333333
dvp_040_place_6	Rome	Q6586		43.219444444444,-75.463333333333
dvp_040_place_7	Utica	Q2495519		43.096569,-75.231887
dvp_040_place_8	Syracuse	Q128069		43.046899,-76.144423
dvp_040_place_9	Rome	Q6586		43.219444444444,-75.463333333333
dvp_040_place_10	Rome	Q6586		43.219444444444,-75.463333333333
dvp_040_place_11	Rome	Q6586		43.219444444444,-75.463333333333
dvp_040_place_12	Fort Stanwix	Q566356		43.210556,-75.45525
dvp_040_place_13	Thailand	Q869		14,101
dvp_040_place_14	Vietnam	Q881		16,108
dvp_040_place_15	Westernville	Q7988577		43.3056,-75.3832
dvp_040_place_16	Rome	Q6586		43.219444444444,-75.463333333333
dvp_040_place_17	United States of America	Q30		39.828175,-98.5795
dvp_040_place_18	Rome	Q6586		43.219444444444,-75.463333333333
dvp_040_place_19	Thailand	Q869		14,101
dvp_040_place_20	Ossining	Q522356		41.1626,-73.8616
dvp_040_place_21	Rome	Q6586		43.219444444444,-75.463333333333
dvp_040_place_22	Rome	Q6586		43.219444444444,-75.463333333333
dvp_040_place_23	Guadalcanal	Q192767		-9.6166666666667,160.18333333333
dvp_040_place_24	Tokyo	Q1490		35.689722222222,139.69222222222
dvp_040_place_25	United States of America	Q30		39.828175,-98.5795
dvp_040_place_26	Griffiss Air Force Base	Q5608856		43.2308,-75.4096
dvp_040_place_27	Fort Drum	Q1150555		44.038055555556,-75.758055555556
dvp_040_place_28	Fort Drum	Q1150555		44.038055555556,-75.758055555556
dvp_040_place_29	Rome	Q6586		43.219444444444,-75.463333333333
dvp_040_place_30	Watertown	Q1378026		43.9756,-75.9064
dvp_040_place_31	Fort Drum	Q1150555		44.038055555556,-75.758055555556
dvp_040_place_32	Rome	Q6586		43.219444444444,-75.463333333333
dvp_040_place_33	Rome	Q6586		43.219444444444,-75.463333333333
dvp_040_place_34	United States of America	Q30		39.828175,-98.5795
dvp_040_place_35	Arkansas	Q1612		34.8,-92.2
dvp_040_place_36	Rome	Q6586		43.219444444444,-75.463333333333
dvp_040_place_37	LaGuardia Airport	Q319654		40.775,-73.875
dvp_040_place_38	John F. Kennedy International Airport	Q8685		40.639722,-73.778889
dvp_040_place_39	Long Island	Q18438		40.805805,-73.253616
dvp_040_place_40	Long Island	Q18438		40.805805,-73.253616
dvp_040_place_41	United States of America	Q30		39.828175,-98.5795
