id	name	QID	dvp_id	start time	end time	point in time
dvp_062_event_0	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_062_event_1	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_062_event_2	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_062_event_3	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_062_event_4	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_062_event_5	Korean War	Q8663		1950-06-25T00:00:00Z	1953-07-27T00:00:00Z	
dvp_062_event_6	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_062_event_7	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_062_event_8	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_062_event_9	Korean War	Q8663		1950-06-25T00:00:00Z	1953-07-27T00:00:00Z	
dvp_062_event_10	Cuban Missile Crisis	Q128160		1962-10-14T00:00:00Z	1962-10-28T00:00:00Z	
dvp_062_event_11	Bay of Pigs invasion	Q191721		1961-04-17T00:00:00Z	1961-04-19T00:00:00Z	
dvp_062_event_12	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_062_event_13	Attack on Pearl Harbor	Q52418				1941-12-07T00:00:00Z
dvp_062_event_14	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_062_event_15	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_062_event_16	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_062_event_17	Gulf of Tonkin incident	Q482402		1964-08-02T00:00:00Z	1964-08-04T00:00:00Z	
dvp_062_event_18	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_062_event_19	Gulf of Tonkin incident	Q482402		1964-08-02T00:00:00Z	1964-08-04T00:00:00Z	
dvp_062_event_20	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_062_event_21	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_062_event_22	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_062_event_23	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_062_event_24	Watergate scandal	Q42761				1972-06-17T00:00:00Z
dvp_062_event_25	Watergate scandal	Q42761				1972-06-17T00:00:00Z
dvp_062_event_26	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_062_event_27	My Lai Massacre	Q183421				1968-03-16T00:00:00Z
dvp_062_event_28	1967 Detroit riot	Q768155		1967-07-23T00:00:00Z	1967-07-28T00:00:00Z	
dvp_062_event_29	Watts riots	Q377682		1965-08-11T00:00:00Z	1965-08-16T00:00:00Z	
dvp_062_event_30	shooting of Michael Brown	Q17501769				2014-08-09T00:00:00Z
dvp_062_event_31	Baltimore riot of 1968	Q2807473				1968-04-14T00:00:00Z
dvp_062_event_32	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_062_event_33	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_062_event_34	Watergate scandal	Q42761				1972-06-17T00:00:00Z
dvp_062_event_35	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_062_event_36	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_062_event_37	Iraq War	Q545449		2003-03-20T00:00:00Z	2011-12-15T00:00:00Z	
dvp_062_event_38	War in Afghanistan	Q182865		2001-10-07T00:00:00Z	2021-08-30T00:00:00Z	
dvp_062_event_39	Iraq War	Q545449		2003-03-20T00:00:00Z	2011-12-15T00:00:00Z	
dvp_062_event_40	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_062_event_41	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_062_event_42	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_062_event_43	Gulf War	Q37643		1990-08-02T00:00:00Z	1991-02-28T00:00:00Z	
dvp_062_event_44	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_062_event_45	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_062_event_46	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_062_event_47	American Civil War	Q8676		1861-04-11T00:00:00Z	1865-05-10T00:00:00Z	
