id	orgName
dvp_057_org_0	Dartmouth Oral History Project [sic; the Dartmouth Vietnam Project of the Dartmouth College Oral History Program]
dvp_057_org_1	Pacific Palisades High School, [sic; Palisades Charter High School]
dvp_057_org_2	“Palisades High”
dvp_057_org_3	Pali High
dvp_057_org_4	Pali High
dvp_057_org_5	Republican
dvp_057_org_6	IBM
dvp_057_org_7	Dartmouth
dvp_057_org_8	Ivy League
dvp_057_org_9	Dartmouth
dvp_057_org_10	[University of California] Berkeley
dvp_057_org_11	Boy Scout
dvp_057_org_12	Boy Scout
dvp_057_org_13	Army
dvp_057_org_14	The Ed Sullivan Show
dvp_057_org_15	Dartmouth
dvp_057_org_16	Dartmouth
dvp_057_org_17	Palisades High School
dvp_057_org_18	Harvard [University]
dvp_057_org_19	Harvard
dvp_057_org_20	Harvard
dvp_057_org_21	Harvard
dvp_057_org_22	Ivy League
dvp_057_org_23	Ivy League
dvp_057_org_24	Dartmouth
dvp_057_org_25	Dartmouth
dvp_057_org_26	Dartmouth
dvp_057_org_27	Dartmouth
dvp_057_org_28	Dartmouth
dvp_057_org_29	Dartmouth
dvp_057_org_30	Dartmouth
dvp_057_org_31	Dartmouth
dvp_057_org_32	Dartmouth
dvp_057_org_33	Dartmouth
dvp_057_org_34	SNCC [pronounced SNICK],the Student Nonviolent Coordinating Committee
dvp_057_org_35	Dartmouth
dvp_057_org_36	Phillips Exeter [Academy; Exeter, New Hampshire]
dvp_057_org_37	Exeter
dvp_057_org_38	Phillips Andover [Phillips Academy; Andover, Massachusetts]
dvp_057_org_39	Dartmouth
dvp_057_org_40	Colby College [sic; probably Colby-Sawyer College in New London, New Hampshire]
dvp_057_org_41	Dartmouth
dvp_057_org_42	Dartmouth
dvp_057_org_43	Cal Tech [California Institute of Technology]
dvp_057_org_44	Dartmouth
dvp_057_org_45	The Daily Dartmouth [sic; The Dartmouth]
dvp_057_org_46	Dartmouth
dvp_057_org_47	IBM
dvp_057_org_48	Dartmouth
dvp_057_org_49	Dartmouth
dvp_057_org_50	Harvard School of Public Health
dvp_057_org_51	Harvard School of Public Health
dvp_057_org_52	Kuomintang
dvp_057_org_53	Ramparts
dvp_057_org_54	Dartmouth Christian Union
dvp_057_org_55	Dartmouth Christian Union
dvp_057_org_56	Dartmouth Christian Union
dvp_057_org_57	Dartmouth Christian Union
dvp_057_org_58	SDS
dvp_057_org_59	Students for a Democratic Society
dvp_057_org_60	ROTC [Reserve Officers’ Training Corps]
dvp_057_org_61	ROTC
dvp_057_org_62	United States
dvp_057_org_63	U.S.
dvp_057_org_64	Ramparts
dvp_057_org_65	Dartmouth Hall
dvp_057_org_66	CIA [Central Intelligence Agency]
dvp_057_org_67	ROTC
dvp_057_org_68	ROTC
dvp_057_org_69	SDS
dvp_057_org_70	SDS
dvp_057_org_71	SDS
dvp_057_org_72	Weathermen [Weather Underground Organization]
dvp_057_org_73	Weathermen
dvp_057_org_74	Dartmouth College
dvp_057_org_75	ROTC
dvp_057_org_76	ROTC
dvp_057_org_77	ROTC
dvp_057_org_78	ROTC
dvp_057_org_79	ROTC
dvp_057_org_80	Reserve Officer [sic; Officers’] Training Corps
dvp_057_org_81	ROTC
dvp_057_org_82	ROTC
dvp_057_org_83	ROTC
dvp_057_org_84	ROTC
dvp_057_org_85	Harvard
dvp_057_org_86	Columbia [University]
dvp_057_org_87	Columbia
dvp_057_org_88	Harvard
dvp_057_org_89	Progressive Labor Party [PL]
dvp_057_org_90	Progressive Labor Party
dvp_057_org_91	SDS
dvp_057_org_92	Harvard
dvp_057_org_93	Columbia
dvp_057_org_94	Dartmouth
dvp_057_org_95	SDS
dvp_057_org_96	Dartmouth Christian Union
dvp_057_org_97	Dartmouth Conservative
dvp_057_org_98	Dartmouth
dvp_057_org_99	SDS
dvp_057_org_100	Columbia
dvp_057_org_101	ROTC
dvp_057_org_102	SDS
dvp_057_org_103	Dartmouth
dvp_057_org_104	ACLU [American Civil Liberties Union]
dvp_057_org_105	ROTC
dvp_057_org_106	Communist Party
dvp_057_org_107	ROTC
dvp_057_org_108	ROTC
dvp_057_org_109	SDS
dvp_057_org_110	Weathermen
dvp_057_org_111	ROTC
dvp_057_org_112	Progressive Labor Party
dvp_057_org_113	Communist Party
dvp_057_org_114	Progressive Labor Party
dvp_057_org_115	University of Connecticut
dvp_057_org_116	UConn
dvp_057_org_117	SDS
dvp_057_org_118	ROTC
dvp_057_org_119	SDS
dvp_057_org_120	UB
dvp_057_org_121	University of Buffalo
dvp_057_org_122	[State] University of New York
dvp_057_org_123	SDS
dvp_057_org_124	ACLU
dvp_057_org_125	Erie County Penitentiary
dvp_057_org_126	Flying Tigers [1st American Volunteer Group of the Chinese Air Force, composed of U.S. military pilots]
dvp_057_org_127	Flying Tigers
dvp_057_org_128	House Un-American Activities Committee
dvp_057_org_129	ROTC
dvp_057_org_130	SDS
dvp_057_org_131	Democratic Party
dvp_057_org_132	Dartmouth
dvp_057_org_133	Progressive Labor Party
dvp_057_org_134	PL
dvp_057_org_135	Progressive Labor Party
dvp_057_org_136	Progressive Labor Party
dvp_057_org_137	Progressive Labor Party
dvp_057_org_138	Party
dvp_057_org_139	Progressive Labor Party
dvp_057_org_140	Progressive Labor Party
dvp_057_org_141	Canisius College
dvp_057_org_142	Progressive Labor Party
dvp_057_org_143	Boston Progressive Labor Party
dvp_057_org_144	Challenge
dvp_057_org_145	Party for Workers Power
dvp_057_org_146	Progressive Labor Party
dvp_057_org_147	Progressive Labor Party
dvp_057_org_148	Boston Progressive Labor Party
dvp_057_org_149	Better Education Together, BET
dvp_057_org_150	Better Education Together
dvp_057_org_151	Progressive Labor Party
