id	placeName
dvp_053_place_0	Rauner [Special Collections] Library
dvp_053_place_1	Dartmouth College
dvp_053_place_2	Hanover, New Hampshire
dvp_053_place_3	Cleveland, Ohio
dvp_053_place_4	Shaker [Heights, Ohio]
dvp_053_place_5	Cleveland
dvp_053_place_6	Shaker [Heights], Ohio
dvp_053_place_7	Shaker [Heights], Ohio
dvp_053_place_8	Cleveland
dvp_053_place_9	Shaker [Heights]
dvp_053_place_10	Cleveland
dvp_053_place_11	Colgate [University]
dvp_053_place_12	University of Massachusetts
dvp_053_place_13	Amherst [College]
dvp_053_place_14	Williams [College]
dvp_053_place_15	Boston
dvp_053_place_16	MIT [Massachusetts Institute of Technology]
dvp_053_place_17	MIT
dvp_053_place_18	MIT
dvp_053_place_19	Harvard
dvp_053_place_20	Harvard
dvp_053_place_21	Hanover
dvp_053_place_22	Hanover Inn
dvp_053_place_23	Hanover Inn
dvp_053_place_24	Dartmouth Hall
dvp_053_place_25	[New Hampshire] Route 10
dvp_053_place_26	Russia
dvp_053_place_27	City of Cleveland
dvp_053_place_28	Cleveland
dvp_053_place_29	corner of 26th [Street] and Euclid [Avenue]
dvp_053_place_30	Cleveland
dvp_053_place_31	Choate Row dorms [sic; Choate Cluster]
dvp_053_place_32	Fayerweather
dvp_053_place_33	Aquinas House
dvp_053_place_34	Vermont
dvp_053_place_35	College Hall [former name of the Collis Center]
dvp_053_place_36	Vietnam
dvp_053_place_37	Shaker Heights
dvp_053_place_38	Shaker Heights High
dvp_053_place_39	Bartlett Hall
dvp_053_place_40	Spaulding [Auditorium]
dvp_053_place_41	1902 Room [of the Baker Library, now the Baker-Berry Library]
dvp_053_place_42	New York City
dvp_053_place_43	New York Hospital [now NewYork-Presbyterian Hospital]
dvp_053_place_44	Memorial Sloan Kettering [Cancer Center]
dvp_053_place_45	Hospital for Special Surgery
dvp_053_place_46	New York
dvp_053_place_47	Langley Air Force Base
dvp_053_place_48	Virginia
dvp_053_place_49	New York
dvp_053_place_50	Memorial Sloan Kettering
dvp_053_place_51	Langley Air Force Base
dvp_053_place_52	Udorn [Royal Thai Air Force Base], Thailand
dvp_053_place_53	Thailand
dvp_053_place_54	Ohio
dvp_053_place_55	Randolph Air Force Base
dvp_053_place_56	Texas
dvp_053_place_57	Randolph
dvp_053_place_58	Randolph
dvp_053_place_59	Wichita Falls [Texas]
dvp_053_place_60	Sheppard Air Force Base
dvp_053_place_61	Thailand
dvp_053_place_62	Udorn
dvp_053_place_63	Udorn
dvp_053_place_64	Thailand
dvp_053_place_65	Clark
dvp_053_place_66	Thailand
dvp_053_place_67	Udorn
dvp_053_place_68	Vietnam
dvp_053_place_69	Udorn
dvp_053_place_70	Hanoi
dvp_053_place_71	Clark
dvp_053_place_72	Thailand
dvp_053_place_73	Udorn
dvp_053_place_74	Udorn
dvp_053_place_75	Thailand
dvp_053_place_76	Clark
dvp_053_place_77	Clark
dvp_053_place_78	Clark
dvp_053_place_79	States
dvp_053_place_80	Thailand
dvp_053_place_81	Clark
dvp_053_place_82	States
dvp_053_place_83	Clark
dvp_053_place_84	Clark
dvp_053_place_85	Clark
dvp_053_place_86	Philippines
dvp_053_place_87	Philippines
dvp_053_place_88	Clark
dvp_053_place_89	Thailand
dvp_053_place_90	Thailand
dvp_053_place_91	Thailand
dvp_053_place_92	Udorn
dvp_053_place_93	Thailand
dvp_053_place_94	Thailand
dvp_053_place_95	Udorn Air Force Base
dvp_053_place_96	Hanoi
dvp_053_place_97	Thailand
dvp_053_place_98	States
dvp_053_place_99	Thailand
dvp_053_place_100	Udorn
dvp_053_place_101	Vietnam
dvp_053_place_102	Andrews [Air Force Base, Maryland, now part of Joint Base Andrews, Maryland]
dvp_053_place_103	Udorn Air Force Base
dvp_053_place_104	United States
dvp_053_place_105	Andrews Air Force Base
dvp_053_place_106	Maryland
dvp_053_place_107	[Washington], D.C.
dvp_053_place_108	Andrews
dvp_053_place_109	Randolph
dvp_053_place_110	Texas
dvp_053_place_111	Westover [Air Reserve Base in Massachusetts]
dvp_053_place_112	Westover Air Force Base
dvp_053_place_113	Randolph
dvp_053_place_114	Thailand
dvp_053_place_115	Westover
dvp_053_place_116	Westover
dvp_053_place_117	Westover
dvp_053_place_118	Randolph
dvp_053_place_119	Westover
dvp_053_place_120	Andrews
dvp_053_place_121	Andrews
dvp_053_place_122	Westover
dvp_053_place_123	Thailand
dvp_053_place_124	Hiroshima
dvp_053_place_125	Nagasaki
dvp_053_place_126	Andrews
dvp_053_place_127	Thailand
dvp_053_place_128	Andrews
dvp_053_place_129	Andrews
dvp_053_place_130	Udorn
dvp_053_place_131	Andrews
dvp_053_place_132	Thailand
dvp_053_place_133	Andrews
dvp_053_place_134	United States
dvp_053_place_135	Andrews
dvp_053_place_136	Vietnam
dvp_053_place_137	Thailand
dvp_053_place_138	Udorn
dvp_053_place_139	States
dvp_053_place_140	Thailand
dvp_053_place_141	Hanoi
dvp_053_place_142	Haiphong
dvp_053_place_143	Bangkok [Thailand]
dvp_053_place_144	Iraq
dvp_053_place_145	Iran
dvp_053_place_146	Alabama
dvp_053_place_147	Thailand
dvp_053_place_148	Vietnam
dvp_053_place_149	Doc
dvp_053_place_150	Timbuktu
dvp_053_place_151	Thailand
dvp_053_place_152	Thailand
dvp_053_place_153	Luke Air Force Base [in Arizona]
dvp_053_place_154	Luke
dvp_053_place_155	Thailand
dvp_053_place_156	Thailand
dvp_053_place_157	Thailand
dvp_053_place_158	Thailand
dvp_053_place_159	United States
dvp_053_place_160	Andrews Air Force Base
dvp_053_place_161	Vietnam
dvp_053_place_162	Vietnam
dvp_053_place_163	United States
dvp_053_place_164	Andrews Air Force Base
dvp_053_place_165	Udorn
dvp_053_place_166	United States
dvp_053_place_167	Andrews
dvp_053_place_168	Andrews
dvp_053_place_169	New Hampshire
dvp_053_place_170	Iraq
dvp_053_place_171	Iran
dvp_053_place_172	Pease
dvp_053_place_173	Portsmouth, New Hampshire
dvp_053_place_174	Pease
dvp_053_place_175	Vietnam
dvp_053_place_176	Thailand
dvp_053_place_177	Thailand
dvp_053_place_178	Vietnam
dvp_053_place_179	Vietnam
dvp_053_place_180	Sweden
dvp_053_place_181	Australia
dvp_053_place_182	New Zealand
