id	placeName
dvp_020_place_0	Rauner [Special Collections] Library
dvp_020_place_1	Hanover, New Hampshire
dvp_020_place_2	Williamsburg, Virginia
dvp_020_place_3	Highland Park, Michigan
dvp_020_place_4	Detroit
dvp_020_place_5	Radcliffe
dvp_020_place_6	Detroit
dvp_020_place_7	Michigan
dvp_020_place_8	Detroit
dvp_020_place_9	Grosse Pointe
dvp_020_place_10	Detroit
dvp_020_place_11	Lake St. Clair
dvp_020_place_12	Great Lakes
dvp_020_place_13	Virginia
dvp_020_place_14	Portugal
dvp_020_place_15	Hanover
dvp_020_place_16	Hanover
dvp_020_place_17	Detroit
dvp_020_place_18	Dartmouth
dvp_020_place_19	Little Hall in the Choates [the Choate Cluster]
dvp_020_place_20	Little
dvp_020_place_21	Choates
dvp_020_place_22	Little
dvp_020_place_23	Brown [Hall]
dvp_020_place_24	Choate
dvp_020_place_25	Tower Room
dvp_020_place_26	Northampton
dvp_020_place_27	South Hadley
dvp_020_place_28	Poughkeepsie
dvp_020_place_29	Mount Holyoke [College]
dvp_020_place_30	Dartmouth
dvp_020_place_31	Ann Arbor
dvp_020_place_32	Ohio Turnpike [now James W. Shocknessy Ohio Turnpike]
dvp_020_place_33	Toledo
dvp_020_place_34	Little Hall
dvp_020_place_35	School Street [in Hanover]
dvp_020_place_36	Ann Arbor
dvp_020_place_37	Hanover
dvp_020_place_38	Hanover
dvp_020_place_39	New Hampshire
dvp_020_place_40	Quechee[, Vermont]
dvp_020_place_41	Phi Tau
dvp_020_place_42	Boston
dvp_020_place_43	Poughkeepsie
dvp_020_place_44	Gloucester
dvp_020_place_45	Boston
dvp_020_place_46	Commonwealth Avenue
dvp_020_place_47	Ann Arbor
dvp_020_place_48	Vietnam
dvp_020_place_49	Dartmouth
dvp_020_place_50	U.N. [United Nations]
dvp_020_place_51	South Africa
dvp_020_place_52	Prince Edward County in Virginia
dvp_020_place_53	Boston
dvp_020_place_54	Minnesota
dvp_020_place_55	Minnesota
dvp_020_place_56	Detroit
dvp_020_place_57	Fort Knox
dvp_020_place_58	Louisville
dvp_020_place_59	Kentucky
dvp_020_place_60	Louisville
dvp_020_place_61	Fort Knox
