id	placeName	QID	dvp_id	coordinate location
dvp_012_place1	Ticknor Room	Q101096820		43.70446944444444,-72.28816944444445
dvp_012_place2	Rauner Special Collections Library	Q98544730		43.70447,-72.28817
dvp_012_place3	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_012_place4	Grand Junction	Q989903		39.0667,-108.567
dvp_012_place5	Grand Junction	Q989903		39.0667,-108.567
dvp_012_place6	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_012_place7	Grand Junction Regional Airport	Q3914110		39.1225,-108.52666666667
dvp_012_place8	Philippines	Q928		12,123
dvp_012_place9	United States of America	Q30		39.828175,-98.5795
dvp_012_place10	Denver	Q16554		39.739166666667,-104.98472222222
dvp_012_place11	United States Military Academy	Q9219		41.39277778,-73.95833333
dvp_012_place12	Thayer Hall	Q98636574		43.70309,-72.29092
dvp_012_place13	Thayer Hall	Q98636574		43.70309,-72.29092
dvp_012_place14	Wyoming	Q1214		43,-107.5
dvp_012_place15	Colorado	Q1261		39,-105.5
dvp_012_place16	The Green	Q7738117		43.7033,-72.2886
dvp_012_place17	Vail Ski Resort	Q14685139		39.6391,-106.374
dvp_012_place18	Fort Devens	Q1413867		42.545022222222,-71.613336111111
dvp_012_place19	Fort Devens	Q1413867		42.545022222222,-71.613336111111
dvp_012_place20	Vietnam	Q881		16,108
dvp_012_place21	Fort Benning	Q1438462		32.366111111111,-84.969166666667
dvp_012_place22	Cuba	Q241		22,-79.5
dvp_012_place23	Guantanamo Bay detention camp	Q357		19.900812,-75.099835
dvp_012_place24	Bremen	Q24879		53.076944444444,8.8088888888889
dvp_012_place25	Munich	Q1726		48.137194444444,11.5755
dvp_012_place26	Mainz	Q1720		50,8.2666666666667
dvp_012_place27	Inner German border	Q700754		52.4, 12.5
dvp_012_place28	Germany	Q183		51,10
dvp_012_place29	Belgium	Q31		50.641111111111,4.6680555555556
dvp_012_place30	Spain	Q29		40.2,-3.5
dvp_012_place31	United States of America	Q30		39.828175,-98.5795
dvp_012_place32	German Democratic Republic	Q16957		52.052,12.389
dvp_012_place33	West Germany	Q713750		50.733888888889,7.0997222222222
dvp_012_place34	Fulda Gap	Q450770		50.61666667,9.41666667
dvp_012_place35	United States of America	Q30		39.828175,-98.5795
dvp_012_place36	Candlestick Park	Q1033076		37.713611111111,-122.38611111111
dvp_012_place37	Fort Benning	Q1438462		32.366111111111,-84.969166666667
dvp_012_place38	Tan Son Nhut Air Base	Q4115006		10.818888888889,106.65194444444
dvp_012_place39	Chu Lai	Q5115146		15.412275,108.704478
dvp_012_place40	Chu Lai Air Base	Q3274355		15.40611111,108.70555556
dvp_012_place41	Hill 59	Q101096788		15.348976,108.716875
dvp_012_place42	Iraq	Q796		33,43
dvp_012_place43	Afghanistan	Q889		34,66
dvp_012_place44	Da Nang	Q25282		16.031944444444445,108.22055555555555
dvp_012_place45	Laos–Vietnam border	Q3089114		14.686106481482,107.54443981481
dvp_012_place46	Watts	Q1687279		33.941666666667,-118.24166666667
dvp_012_place47	Harlem	Q189074		40.809033333333,-73.948372222222
dvp_012_place48	Puerto Rico	Q1183		18.25,-66.5
dvp_012_place49	Hawaii	Q782		21.311388888889,-157.79638888889
dvp_012_place50	Tam Kỳ	Q35661		15.566666666667,108.48333333333
dvp_012_place51	South Vietnam	Q180573		10.75,106.66666666667
dvp_012_place52	Idaho	Q1221		45,-114
dvp_012_place53	Chu Lai Air Base	Q3274355		15.40611111,108.70555556
dvp_012_place54	Massachusetts	Q771		42.3,-71.8
dvp_012_place55	Colorado River	Q1265		40.4722,-105.8261
dvp_012_place56	Colorado River	Q1265		40.4722,-105.8261
dvp_012_place57	Ho Chi Minh City	Q1854		10.816666666667,106.63333333333
dvp_012_place58	San Francisco	Q62		37.7775,-122.41638888888889
dvp_012_place59	Kolkata	Q1348		22.541111111111,88.337777777778
dvp_012_place60	Kolkata	Q1348		22.541111111111,88.337777777778
dvp_012_place61	Malaysia	Q833		3,108
