id	name	QID	dvp_id	start time	end time	point in time
dvp_043_event_0	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_043_event_1	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_043_event_2	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_043_event_3	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_043_event_4	assassination of John F. Kennedy	Q193484				1963-11-22T00:00:00Z
dvp_043_event_5	assassination of John F. Kennedy	Q193484				1963-11-22T00:00:00Z
dvp_043_event_6	assassination of John F. Kennedy	Q193484				1963-11-22T00:00:00Z
dvp_043_event_7	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_043_event_8	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_043_event_9	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_043_event_10	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	1968-09-23T00:00:00Z
dvp_043_event_11	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	1968-09-23T00:00:00Z
dvp_043_event_12	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_043_event_13	Battle of Xuan Loc	Q487076		1975-04-09T00:00:00Z	1975-04-21T00:00:00Z	1975-04-21T00:00:00Z
dvp_043_event_14	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	1968-09-23T00:00:00Z
dvp_043_event_15	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	1968-09-23T00:00:00Z
dvp_043_event_16	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	1968-09-23T00:00:00Z
dvp_043_event_17	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	1968-09-23T00:00:00Z
dvp_043_event_18	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	1968-09-23T00:00:00Z
dvp_043_event_19	World War I	Q361		1914-07-28T00:00:00Z	1918-11-11T00:00:00Z	
dvp_043_event_20	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_043_event_21	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_043_event_22	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_043_event_23	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	1968-09-23T00:00:00Z
dvp_043_event_24	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	1968-09-23T00:00:00Z
dvp_043_event_25	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	1968-09-23T00:00:00Z
dvp_043_event_26	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_043_event_27	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_043_event_28	First Indochina War	Q748780		1946-12-19T00:00:00Z	1954-08-01T00:00:00Z	
dvp_043_event_29	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_043_event_30	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_043_event_31	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_043_event_32	Kent State shootings	Q482635		1970-05-04T00:00:00Z	1970-05-04T00:00:00Z	1970-05-04T00:00:00Z
dvp_043_event_33	Kent State shootings	Q482635		1970-05-04T00:00:00Z	1970-05-04T00:00:00Z	1970-05-04T00:00:00Z
dvp_043_event_34	Kent State shootings	Q482635		1970-05-04T00:00:00Z	1970-05-04T00:00:00Z	1970-05-04T00:00:00Z
dvp_043_event_35	Kent State shootings	Q482635		1970-05-04T00:00:00Z	1970-05-04T00:00:00Z	1970-05-04T00:00:00Z
dvp_043_event_36	Chappaquiddick incident	Q2822712				1969-07-18T00:00:00Z
dvp_043_event_37	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_043_event_38	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_043_event_39	Watergate scandal	Q42761				1972-06-17T00:00:00Z
dvp_043_event_40	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_043_event_41	Iraq War	Q545449		2003-03-20T00:00:00Z	2011-12-15T00:00:00Z	
dvp_043_event_42	War in Afghanistan	Q1519107		1978-04-27T00:00:00Z		1978-04-27T00:00:00Z
dvp_043_event_43	assassination of Martin Luther King Jr.	Q757963				1968-04-04T00:00:00Z
dvp_043_event_44	assassination of John F. Kennedy	Q193484				1963-11-22T00:00:00Z
dvp_043_event_45	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_043_event_46	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_043_event_47	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_043_event_48	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
