id	name
dvp_054_event_0	World War II
dvp_054_event_1	World War II
dvp_054_event_2	World War II
dvp_054_event_3	Vietnam
dvp_054_event_4	Kent State [University shootings on May 4, 1970]
dvp_054_event_5	Kent State
dvp_054_event_6	Vietnam
dvp_054_event_7	fall of the Berlin Wall
dvp_054_event_8	Vietnam
dvp_054_event_9	George W. Bush #2’s invasion of Iraq
