id	name	QID	dvp_id	start time	end time	point in time
dvp_087_event_0	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_087_event_1	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_087_event_2	Normandy landings	Q16470		1944-06-06T00:00:00Z	1944-08-29T00:00:00Z	
dvp_087_event_3	World War I	Q361		1914-07-28T00:00:00Z	1918-11-11T00:00:00Z	
dvp_087_event_4	World War I	Q361		1914-07-28T00:00:00Z	1918-11-11T00:00:00Z	
dvp_087_event_5	World War I	Q361		1914-07-28T00:00:00Z	1918-11-11T00:00:00Z	
dvp_087_event_6	Armistice of Compiègne	Q253224				1918-11-11T00:00:00Z
dvp_087_event_7	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_087_event_8	World War I	Q361		1914-07-28T00:00:00Z	1918-11-11T00:00:00Z	
dvp_087_event_9	World War I	Q361		1914-07-28T00:00:00Z	1918-11-11T00:00:00Z	
dvp_087_event_10	World War I	Q361		1914-07-28T00:00:00Z	1918-11-11T00:00:00Z	
dvp_087_event_11	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_087_event_12	Attack on Pearl Harbor	Q52418				1941-12-07T00:00:00Z
dvp_087_event_13	Cold War	Q8683		1945-01-01T00:00:00Z	1991-12-25T00:00:00Z	
dvp_087_event_14	Hurricane Katrina	Q16422		2005-08-23T00:00:00Z	2005-08-31T00:00:00Z	
dvp_087_event_15	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_087_event_16	Fall of Saigon	Q482456				1975-04-30T00:00:00Z
dvp_087_event_17	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_087_event_18	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_087_event_19	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_087_event_20	Fall of Saigon	Q482456				1975-04-30T00:00:00Z
dvp_087_event_21	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_087_event_22	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_087_event_23	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_087_event_24	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_087_event_25	Fall of Saigon	Q482456				1975-04-30T00:00:00Z
