id	orgName	QID	dvp_id
dvp_017_org_0	University of London	Q170027	
dvp_017_org_1	Dartmouth College	Q49116	
dvp_017_org_2	Canaan College	Q101110223	
dvp_017_org_3	Dartmouth College	Q49116	
dvp_017_org_4	University of Cape Town	Q951305	
dvp_017_org_5	University of Cape Town	Q951305	
dvp_017_org_6	Non-European Unity Movement	Q1996126	
dvp_017_org_7	University of Cape Town	Q951305	
dvp_017_org_8	University of Cape Town	Q951305	
dvp_017_org_9	University of Cape Town	Q951305	
dvp_017_org_10	University of Cape Town	Q951305	
dvp_017_org_11	University of Cambridge	Q35794	
dvp_017_org_12	Non-European Unity Movement	Q1996126	
dvp_017_org_13	University of Cambridge	Q35794	
dvp_017_org_14	University of London	Q170027	
dvp_017_org_15	Massachusetts Institute of Technology	Q49108	
dvp_017_org_16	Dartmouth College	Q49116	
dvp_017_org_17	Religious Society of Friends	Q170208	
dvp_017_org_18	Dartmouth College	Q49116	
dvp_017_org_19	Students for a Democratic Society	Q2250103	
dvp_017_org_20	Religious Society of Friends	Q170208	
dvp_017_org_21	Religious Society of Friends	Q170208	
dvp_017_org_22	Religious Society of Friends	Q170208	
dvp_017_org_23	Students for a Democratic Society	Q2250103	
dvp_017_org_24	Dartmouth College	Q49116	
dvp_017_org_25	Dartmouth College	Q49116	
dvp_017_org_26	Students for a Democratic Society	Q2250103	
dvp_017_org_27	Dartmouth College	Q49116	
dvp_017_org_28	Dartmouth College	Q49116	
dvp_017_org_29	Reserve Officers' Training Corps	Q489983	
dvp_017_org_30	Dartmouth College	Q49116	
dvp_017_org_31	Reserve Officers' Training Corps	Q489983	
dvp_017_org_32	Dartmouth College	Q49116	
dvp_017_org_33	Students for a Democratic Society	Q2250103	
dvp_017_org_34	Committee Advisory to the President		dvp_0032
dvp_017_org_35	Valley News	Q7912156	
dvp_017_org_36	CAP [Committee Advisory to the President]		dvp_0032
dvp_017_org_37	University of Hull	Q1474019	
dvp_017_org_38	Alliance for Workers' Liberty	Q2838234	
dvp_017_org_39	Dartmouth College	Q49116	
dvp_017_org_40	Dartmouth College	Q49116	
dvp_017_org_41	Dartmouth College	Q49116	
dvp_017_org_42	Dartmouth College	Q49116	
dvp_017_org_43	Dartmouth College	Q49116	
dvp_017_org_44	University of Hull	Q1474019	
dvp_017_org_45	Dartmouth College	Q49116	
dvp_017_org_46	Dartmouth College	Q49116	
dvp_017_org_47	Dartmouth College	Q49116	
dvp_017_org_48	Dartmouth College	Q49116	
dvp_017_org_49	Valley News	Q7912156	
