id	placeName	QID	dvp_id	coordinate location
dvp_030_place_0	Rauner Special Collections Library	Q98544730		43.70447,-72.28817
dvp_030_place_1	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_030_place_2	Hanover	Q131908		43.7,-72.28333333333333
dvp_030_place_3	Texas	Q1439		31,-100
dvp_030_place_4	Texas	Q1439		31,-100
dvp_030_place_5	Texas	Q1439		31,-100
dvp_030_place_6	Texas	Q1439		31,-100
dvp_030_place_7	Korea	Q18097		38.316666666667,127.23333333333
dvp_030_place_8	Texas	Q1439		31,-100
dvp_030_place_9	Laredo	Q16868		27.506111111111,-99.507222222222
dvp_030_place_10	Laredo	Q16868		27.506111111111,-99.507222222222
dvp_030_place_11	Laredo	Q16868		27.506111111111,-99.507222222222
dvp_030_place_12	Colorado	Q1261		39,-105.5
dvp_030_place_13	United States Naval Academy	Q559549		38.98280555555556,-76.48508333333334
dvp_030_place_14	Laredo	Q16868		27.506111111111,-99.507222222222
dvp_030_place_15	Texas	Q1439		31,-100
dvp_030_place_16	Peru	Q419		-9.4,-76
dvp_030_place_17	Peru	Q419		-9.4,-76
dvp_030_place_18	Saksaywaman	Q828336		-13.507778,-71.982222
dvp_030_place_19	Machu Picchu	Q676203		-13.163055555556,-72.545555555556
dvp_030_place_20	Toquepala Caves	Q568661		-17.304336111111,-70.717986111111
dvp_030_place_21	Brazil	Q155		-14,-53
dvp_030_place_22	Amazon	Q3783		-4.4403,-73.4472
				
dvp_030_place_23	Amazon	Q3783		-4.4403,-73.4472
				
dvp_030_place_24	Peru	Q419		-9.4,-76
dvp_030_place_25	Amazon	Q3783		-4.4403,-73.4472
				
dvp_030_place_26	Amazon	Q3783		-4.4403,-73.4472
				
dvp_030_place_27	England	Q21		53,-1
dvp_030_place_28	Naval Station Pearl Harbor	Q15261194		21.34927,-157.94397
dvp_030_place_29	Combat Information Center			
dvp_030_place_30	Texas	Q1439		31,-100
dvp_030_place_31	Pearl Harbor	Q127091		21.361944,-157.953611
dvp_030_place_32	Vietnam	Q881		16,108
dvp_030_place_33	Philippines	Q928		12,123
dvp_030_place_34	Vietnam	Q881		16,108
dvp_030_place_35	Newport	Q54264		41.488002,-71.312622
dvp_030_place_36	Newport	Q54264		41.488002,-71.312622
dvp_030_place_37	Newport	Q54264		41.488002,-71.312622
dvp_030_place_38	Newport	Q54264		41.488002,-71.312622
dvp_030_place_39	Newport	Q54264		41.488002,-71.312622
dvp_030_place_40	Caribbean Sea	Q1247		15,-75
dvp_030_place_41	Rhode Island	Q1387		41.7,-71.5
dvp_030_place_42	Mediterranean Sea	Q4918		38,17
dvp_030_place_43	Mediterranean Sea	Q4918		38,17
dvp_030_place_44	Vietnam	Q881		16,108
dvp_030_place_45	Mediterranean Sea	Q4918		38,17
dvp_030_place_46	Rhode Island	Q1387		41.7,-71.5
dvp_030_place_47	EASTPAC			
dvp_030_place_48	WESTPAC			
