id	name	QID	dvp_id	start time	end time	point in time
dvp_091_event_0	assassination of John F. Kennedy	Q193484				1963-11-22T00:00:00Z
dvp_091_event_1	assassination of John F. Kennedy	Q193484				1963-11-22T00:00:00Z
dvp_091_event_2	Assassination of Lee Harvey Oswald	Q96273342				1963-11-24T14:00:00Z
dvp_091_event_3	State funeral of John F. Kennedy	Q1133692		1963-11-23T00:00:00Z	1963-11-25T00:00:00Z	
dvp_091_event_4	first inauguration of Lyndon B. Johnson	Q5454196				1963-11-22T00:00:00Z
dvp_091_event_5	1960 United States presidential election	Q699590				1960-11-08T00:00:00Z
dvp_091_event_6	1960 United States presidential election	Q699590				1960-11-08T00:00:00Z
dvp_091_event_7	assassination of John F. Kennedy	Q193484				1963-11-22T00:00:00Z
dvp_091_event_8	race riots in the mid-‘60s					
dvp_091_event_9	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_091_event_10	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_091_event_11	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_091_event_12	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_091_event_13	Kent State shootings	Q80218378		1970-05-03T20:00:00Z	1970-05-03T20:00:00Z	
dvp_091_event_14	Kent State shootings	Q80218378		1970-05-03T20:00:00Z	1970-05-03T20:00:00Z	
dvp_091_event_15	Kent State shootings	Q482635		1970-05-04T00:00:00Z	1970-05-04T00:00:00Z	
dvp_091_event_16	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_091_event_17	Parkhurst Hall Takeover	Q101424872				1969-05-06T00:00:00Z
dvp_091_event_18	Parkhurst Hall Takeover	Q101424872				1969-05-06T00:00:00Z
dvp_091_event_19	Parkhurst Hall Takeover	Q101424872				1969-05-06T00:00:00Z
dvp_091_event_20	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_091_event_21	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_091_event_22	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_091_event_23	Six-Day War	Q49077		1967-06-05T00:00:00Z	1967-06-10T00:00:00Z	
dvp_091_event_24	Six-Day War	Q49077		1967-06-05T00:00:00Z	1967-06-10T00:00:00Z	
dvp_091_event_25	Six-Day War	Q49077		1967-06-05T00:00:00Z	1967-06-10T00:00:00Z	
dvp_091_event_26	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_091_event_27	Operation Desert Storm	Q2349281		1991-01-17T00:00:00Z	1991-02-28T00:00:00Z	
dvp_091_event_28	Operation Desert Storm	Q2349281		1991-01-17T00:00:00Z	1991-02-28T00:00:00Z	
dvp_091_event_29	Operation Desert Storm	Q2349281		1991-01-17T00:00:00Z	1991-02-28T00:00:00Z	
dvp_091_event_30	Operation Desert Storm	Q2349281		1991-01-17T00:00:00Z	1991-02-28T00:00:00Z	
dvp_091_event_31	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_091_event_32	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_091_event_33	Iraq War	Q545449		2003-03-20T00:00:00Z	2011-12-15T00:00:00Z	
dvp_091_event_34	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_091_event_35	Iraq War	Q545449		2003-03-20T00:00:00Z	2011-12-15T00:00:00Z	
dvp_091_event_36	War in Afghanistan	Q182865		2001-10-07T00:00:00Z	2021-08-30T00:00:00Z	
dvp_091_event_37	Iraq War	Q545449		2003-03-20T00:00:00Z	2011-12-15T00:00:00Z	
