id	orgName	QID	dvp_id
dvp_068_org_0	Dartmouth Vietnam Project	Q108871744	
dvp_068_org_1	United States Army	Q9212	
dvp_068_org_2	United States Military Academy	Q9219	
dvp_068_org_3	Dartmouth College	Q49116	
dvp_068_org_4	United States Army	Q9212	
dvp_068_org_5	United States Army	Q9212	
dvp_068_org_6	United States Army	Q9212	
dvp_068_org_7	United States Army	Q9212	
dvp_068_org_8	United States Army	Q9212	
dvp_068_org_9	United States Army	Q9212	
dvp_068_org_10	United States Army	Q9212	
dvp_068_org_11	Junior Reserve Officer Training Corps	Q5362101	
dvp_068_org_12	United States Army	Q9212	
dvp_068_org_13	United States Army	Q9212	
dvp_068_org_14	The Hill School	Q7739685	
dvp_068_org_15	The Hill School	Q7739685	
dvp_068_org_16	The Hill School	Q7739685	
dvp_068_org_17	United States Army	Q9212	
dvp_068_org_18	The Hill School	Q7739685	
dvp_068_org_19	The Hill School	Q7739685	
dvp_068_org_20	Dartmouth College	Q49116	
dvp_068_org_21	Dartmouth College	Q49116	
dvp_068_org_22	United States Military Academy	Q9219	
dvp_068_org_23	United States Army War College	Q635078	
dvp_068_org_24	United States Military Academy	Q9219	
dvp_068_org_25	Dartmouth College	Q49116	
dvp_068_org_26	United States Military Academy	Q9219	
dvp_068_org_27	Dartmouth College	Q49116	
dvp_068_org_28	Reserve Officers' Training Corps	Q489983	
dvp_068_org_29	Dartmouth College	Q49116	
dvp_068_org_30	Reserve Officers' Training Corps	Q489983	
dvp_068_org_31	The Hill School	Q7739685	
dvp_068_org_32	United States Army	Q9212	
dvp_068_org_33	United States Army	Q9212	
dvp_068_org_34	Dartmouth College	Q49116	
dvp_068_org_35	The Hill School	Q7739685	
dvp_068_org_36	Dartmouth College	Q49116	
dvp_068_org_37	Dartmouth College	Q49116	
dvp_068_org_38	The Hill School	Q7739685	
dvp_068_org_39	Dartmouth College	Q49116	
dvp_068_org_40	Brown University	Q49114	
dvp_068_org_41	Harvard University	Q13371	
dvp_068_org_42	Dartmouth College	Q49116	
dvp_068_org_43	Cornell University	Q49115	
dvp_068_org_44	Dartmouth College	Q49116	
dvp_068_org_45	Harvard University	Q13371	
dvp_068_org_46	Brown University	Q49114	
dvp_068_org_47	Dartmouth College	Q49116	
dvp_068_org_48	Reserve Officers' Training Corps	Q489983	
dvp_068_org_49	Reserve Officers' Training Corps	Q489983	
dvp_068_org_50	United States Navy	Q11220	
dvp_068_org_51	United States Air Force	Q11223	
dvp_068_org_52	United States Army	Q9212	
dvp_068_org_53	United States Marine Corps	Q11218	
dvp_068_org_54	Reserve Officers' Training Corps	Q489983	
dvp_068_org_55	Reserve Officers' Training Corps	Q489983	
dvp_068_org_56	Reserve Officers' Training Corps	Q489983	
dvp_068_org_57	Reserve Officers' Training Corps	Q489983	
dvp_068_org_58	Reserve Officers' Training Corps	Q489983	
dvp_068_org_59	Dartmouth College	Q49116	
dvp_068_org_60	Dartmouth College	Q49116	
dvp_068_org_61	Dartmouth College	Q49116	
dvp_068_org_62	Chi Gamma Epsilon	Q5095062	
dvp_068_org_63	Chi Gamma Epsilon	Q5095062	
dvp_068_org_64	Reserve Officers' Training Corps	Q489983	
dvp_068_org_65	Reserve Officers' Training Corps	Q489983	
dvp_068_org_66	Dartmouth Mountaineering Club	Q109414883	
dvp_068_org_67	Dartmouth College	Q49116	
dvp_068_org_68	Dartmouth College	Q49116	
dvp_068_org_69	Reserve Officers' Training Corps	Q489983	
dvp_068_org_70	Reserve Officers' Training Corps	Q489983	
dvp_068_org_71	Dartmouth College	Q49116	
dvp_068_org_72	Reserve Officers' Training Corps	Q489983	
dvp_068_org_73	Dartmouth College Department of History	Q108913337	
dvp_068_org_74	United States Army	Q9212	
dvp_068_org_75	Reserve Officers' Training Corps	Q489983	
dvp_068_org_76	Reserve Officers' Training Corps	Q489983	
dvp_068_org_77	Dartmouth College	Q49116	
dvp_068_org_78	Reserve Officers' Training Corps	Q489983	
dvp_068_org_79	Dartmouth College	Q49116	
dvp_068_org_80	United States Army	Q9212	
dvp_068_org_81	United States Navy	Q11220	
dvp_068_org_82	United States Air Force	Q11223	
dvp_068_org_83	United States Marine Corps	Q11218	
dvp_068_org_84	Reserve Officers' Training Corps	Q489983	
dvp_068_org_85	United States Army	Q9212	
dvp_068_org_86	Regular Army (United States)	Q4992216	
dvp_068_org_87	United States Army Reserve	Q2036662	
dvp_068_org_88	United States Army Reserve	Q2036662	
dvp_068_org_89	Regular Army (United States)	Q4992216	
dvp_068_org_90	RA		
dvp_068_org_91	Regular Army (United States)	Q4992216	
dvp_068_org_92	Regular Army (United States)	Q4992216	
dvp_068_org_93	Regular Army (United States)	Q4992216	
dvp_068_org_94	2nd Armored Division	Q2633981	
dvp_068_org_95	United States Army	Q9212	
dvp_068_org_96	2nd Armored Division	Q2633981	
dvp_068_org_97	Regular Army (United States)	Q4992216	
dvp_068_org_98	United States Army Reserve	Q2036662	
dvp_068_org_99	United States Military Academy	Q9219	
dvp_068_org_100	Dartmouth College	Q49116	
dvp_068_org_101	Dartmouth College	Q49116	
dvp_068_org_102	Regular Army (United States)	Q4992216	
dvp_068_org_103	United States Army Reserve	Q2036662	
dvp_068_org_104	Dartmouth Mountaineering Club	Q109414883	
dvp_068_org_105	Interfraternity Judiciary Council [sic; Interfraternity Council Judiciary Committee]	Q109415109	
dvp_068_org_106	Casque and Gauntlet	Q5049130	
dvp_068_org_107	Colby–Sawyer College	Q5142055	
dvp_068_org_108	Hanover Police [Department]	Q109410278	
dvp_068_org_109	Interfraternity Council	Q109415109	
dvp_068_org_110	Dartmouth College	Q49116	
dvp_068_org_111	Reserve Officers' Training Corps	Q489983	
dvp_068_org_112	Reserve Officers' Training Corps	Q489983	
dvp_068_org_113	Reserve Officers' Training Corps	Q489983	
dvp_068_org_114	Dartmouth College	Q49116	
dvp_068_org_115	Reserve Officers' Training Corps	Q489983	
dvp_068_org_116	Joint Chiefs of Staff	Q609474	
dvp_068_org_117	United States of America	Q30	
dvp_068_org_118	Reserve Officers' Training Corps	Q489983	
dvp_068_org_119	Dartmouth College	Q49116	
dvp_068_org_120	United States Army	Q9212	
dvp_068_org_121	Reserve Officers' Training Corps	Q489983	
dvp_068_org_122	Reserve Officers' Training Corps	Q489983	
dvp_068_org_123	3rd Army	Q16156518	
dvp_068_org_124	Dartmouth College	Q49116	
dvp_068_org_125	Yale University	Q49112	
dvp_068_org_126	Yale University	Q49112	
dvp_068_org_127	Reserve Officers' Training Corps	Q489983	
dvp_068_org_128	The Pentagon	Q11208	
dvp_068_org_129	Reserve Officers' Training Corps	Q489983	
dvp_068_org_130	Reserve Officers' Training Corps	Q489983	
dvp_068_org_131	Central Intelligence Agency	Q37230	
dvp_068_org_132	United States Army	Q9212	
dvp_068_org_133	Reserve Officers' Training Corps	Q489983	
dvp_068_org_134	United States Army	Q9212	
dvp_068_org_135	United States Army Reserve	Q2036662	
dvp_068_org_136	United States Army Reserve	Q2036662	
dvp_068_org_137	United States Army	Q9212	
dvp_068_org_138	United States Army	Q9212	
dvp_068_org_139	United States Army Reserve	Q2036662	
dvp_068_org_140	Regular Army (United States)	Q4992216	
dvp_068_org_141	Reservists	Q106566529	
dvp_068_org_142	2nd Armored Division	Q2633981	
dvp_068_org_143	Army Officer Basic School [Armor Officer Basic Course, now Armor Basic Officers Leader Course]	Q109410391	
dvp_068_org_144	Dartmouth College	Q49116	
dvp_068_org_145	Armor Officer Basic	Q109410391	
dvp_068_org_146	Armor Officer Basic	Q109410391	
dvp_068_org_147	2nd Battalion, 66th Armor [Regiment]	Q109410441	
dvp_068_org_148	Dartmouth College	Q49116	
dvp_068_org_149	2nd Armored Division	Q2633981	
dvp_068_org_150	White House	Q35525	
dvp_068_org_151	Harvard Business School	Q49126	
dvp_068_org_152	Columbia Business School	Q907481	
dvp_068_org_153	United States Army	Q9212	
dvp_068_org_154	1st Cavalry— 2nd Squadron	Q109414465	
dvp_068_org_155	1st Cavalry Regiment	Q4596267	
dvp_068_org_156	Columbia University	Q49088	
dvp_068_org_157	Harvard University	Q13371	
dvp_068_org_158	2nd Squadron, 1st Cavalry	Q109414465	
dvp_068_org_159	Dartmouth College	Q49116	
dvp_068_org_160	United States Army Reserve	Q2036662	
dvp_068_org_161	2nd Squadron, 1st Cavalry	Q109414465	
dvp_068_org_162	2nd Squadron, 1st Cavalry	Q109414465	
dvp_068_org_163	United States Military Academy	Q9219	
dvp_068_org_164	United States Army	Q9212	
dvp_068_org_165	2nd Squadron, 1st Cavalry	Q109414465	
dvp_068_org_166	1st Squadron	Q20715388	
dvp_068_org_167	Dartmouth Vietnam Project	Q108871744	
dvp_068_org_168	Marshall Wallach		
dvp_068_org_169	1st Squadron	Q20715388	
dvp_068_org_170	4th Infantry Division	Q231293	
dvp_068_org_171	2nd Squadron, 1st Cavalry	Q109414465	
dvp_068_org_172	4th Infantry Division	Q231293	
dvp_068_org_173	4th Infantry Division	Q231293	
dvp_068_org_174	National Front for the Liberation of South Vietnam	Q174423	
dvp_068_org_175	1st Air Cav[alry] Division	Q2338	
dvp_068_org_176	Cavalry	Q2338	
dvp_068_org_177	People's Army of Vietnam	Q3936506	
dvp_068_org_178	People's Army of Vietnam	Q3936506	
dvp_068_org_179	National Front for the Liberation of South Vietnam	Q174423	
dvp_068_org_180	United States Armed Forces	Q11211	
dvp_068_org_181	2nd Squadron, 1st Cavalry	Q109414465	
dvp_068_org_182	Route 19		
dvp_068_org_183	People's Army of Vietnam	Q3936506	
dvp_068_org_184	People's Army of Vietnam	Q3936506	
dvp_068_org_185	People's Army of Vietnam	Q3936506	
dvp_068_org_186	United States Armed Forces	Q11211	
dvp_068_org_187	People's Army of Vietnam	Q3936506	
dvp_068_org_188	People's Army of Vietnam	Q3936506	
dvp_068_org_189	People's Army of Vietnam	Q3936506	
dvp_068_org_190	People's Army of Vietnam	Q3936506	
dvp_068_org_191	People's Army of Vietnam	Q3936506	
dvp_068_org_192	2nd Squadron, 1st Cavalry	Q109414465	
dvp_068_org_193	United States Army	Q9212	
dvp_068_org_194	Reserve Officers' Training Corps	Q489983	
dvp_068_org_195	United States Army	Q9212	
dvp_068_org_196	The Pentagon	Q11208	
dvp_068_org_197	Harvard Business School	Q49126	
dvp_068_org_198	Harvard Business School	Q49126	
dvp_068_org_199	Harvard University	Q13371	
dvp_068_org_200	United States Army Special Forces	Q482421	
dvp_068_org_201	Harvard College	Q49123	
dvp_068_org_202	Harvard Business School	Q49126	
dvp_068_org_203	Harvard College	Q49123	
dvp_068_org_204	Dartmouth College	Q49116	
dvp_068_org_205	Harvard University	Q13371	
dvp_068_org_206	Kent State University	Q1473615	
dvp_068_org_207	Harvard Business School	Q49126	
dvp_068_org_208	Tuck School of Business	Q1263832	
dvp_068_org_209	Harvard Business School	Q49126	
