id	orgName	QID	dvp_id
dvp_089_org_0	Dartmouth Vietnam Project	Q108871744	
dvp_089_org_1	Dartmouth College	Q49116	
dvp_089_org_2	Dartmouth ’88		dvp_0620
dvp_089_org_3	Federal Government of the United States of America	Q48525	
dvp_089_org_4	Federal Government of the United States of America	Q48525	
dvp_089_org_5	Government of Vietnam	Q5589338	
dvp_089_org_6	United States Department of State	Q789915	
dvp_089_org_7	United States Department of State	Q789915	
dvp_089_org_8	Lockheed C-130 Hercules	Q182027	
dvp_089_org_9	General Motors	Q81965	
dvp_089_org_10	General Motors	Q81965	
dvp_089_org_11	United States Department of Health and Human Services	Q942326	
dvp_089_org_12	General Motors	Q81965	
dvp_089_org_13	United States Department of Health and Human Services	Q942326	
dvp_089_org_14	state health agency	Q7603696	
dvp_089_org_15	Time	Q43297	
dvp_089_org_16	University of Oklahoma College of Medicine	Q7896012	
dvp_089_org_17	Oklahoma Medical Research Foundation	Q7082264	
dvp_089_org_18	Merck KGaA	Q156959	
dvp_089_org_19	Merck KGaA	Q156959	
dvp_089_org_20	Merck KGaA	Q156959	
dvp_089_org_21	Merck KGaA	Q156959	
dvp_089_org_22	United States Department of State	Q789915	
dvp_089_org_23	United States Department of State	Q789915	
dvp_089_org_24	United States Department of State	Q789915	
dvp_089_org_25	United States Department of State	Q789915	
dvp_089_org_26	University of Oklahoma	Q640652	
dvp_089_org_27	Nvidia	Q182477	
dvp_089_org_28	Federal Government of the United States of America	Q48525	
dvp_089_org_29	FedEx	Q459477	
dvp_089_org_30	United States Armed Forces	Q11211	
dvp_089_org_31	Northwest Classen High School	Q7059993	
dvp_089_org_32	[The] Beverly Hillbillies		
dvp_089_org_33	Stanford University School of Medicine	Q4115969	
dvp_089_org_34	Dartmouth College	Q49116	
dvp_089_org_35	Dartmouth College	Q49116	
dvp_089_org_36	Dartmouth College	Q49116	
dvp_089_org_37	Tuck School of Business	Q1263832	
dvp_089_org_38	Stanford University School of Medicine	Q4115969	
dvp_089_org_39	Tuck School of Business	Q1263832	
dvp_089_org_40	Stanford University	Q41506	
dvp_089_org_41	Dartmouth College	Q49116	
dvp_089_org_42	Dartmouth College	Q49116	
dvp_089_org_43	Dartmouth College	Q49116	
dvp_089_org_44	Stanford University	Q41506	
dvp_089_org_45	Stanford University	Q41506	
dvp_089_org_46	Dartmouth College	Q49116	
dvp_089_org_47	Dartmouth College	Q49116	
dvp_089_org_48	Stanford University	Q41506	
dvp_089_org_49	Dartmouth College	Q49116	
dvp_089_org_50	Stanford University	Q41506	
dvp_089_org_51	Harvard University	Q13371	
dvp_089_org_52	Stanford University	Q41506	
dvp_089_org_53	Dartmouth College	Q49116	
dvp_089_org_54	Harvard University	Q13371	
dvp_089_org_55	Stanford University	Q41506	
dvp_089_org_56	Stanford University	Q41506	
dvp_089_org_57	Stanford University	Q41506	
dvp_089_org_58	Brown University	Q49114	
dvp_089_org_59	Stanford University	Q41506	
dvp_089_org_60	Dartmouth College	Q49116	
dvp_089_org_61	Dartmouth College	Q49116	
dvp_089_org_62	Stanford University	Q41506	
dvp_089_org_63	Dartmouth College	Q49116	
dvp_089_org_64	Nathan Smith Society	Q110051619	
dvp_089_org_65	Nathan Smith Society	Q110051619	
dvp_089_org_66	Chi Heorot	Q5095066	
dvp_089_org_67	Chi Heorot	Q5095066	
dvp_089_org_68	Casque and Gauntlet	Q5049130	
dvp_089_org_69	The Dartmouth Review	Q7729074	
dvp_089_org_70	Today	Q130838	
dvp_089_org_71	The Phil Donahue Show	Q7756883	
dvp_089_org_72	Dartmouth College Dick's House	Q104906179	
dvp_089_org_73	Dartmouth College Dick's House	Q104906179	
dvp_089_org_74	Dartmouth College Dick's House	Q104906179	
dvp_089_org_75	Dartmouth College Dick's House	Q104906179	
dvp_089_org_76	Asian studies		
dvp_089_org_77	Kiewit Computation Center	Q100979935	
dvp_089_org_78	Dartmouth College Dick's House	Q104906179	
dvp_089_org_79	Nathan Smith Society	Q110051619	
dvp_089_org_80	Dartmouth College Dick's House	Q104906179	
dvp_089_org_81	Nathan Smith Society	Q110051619	
dvp_089_org_82	Dartmouth College Dick's House	Q104906179	
dvp_089_org_83	the reviews	Q7729074	
dvp_089_org_84	Nathan Smith Society	Q110051619	
dvp_089_org_85	The Dartmouth	Q7729068	
dvp_089_org_86	The Dartmouth Review	Q7729074	
dvp_089_org_87	Nathan Smith Society	Q110051619	
dvp_089_org_88	The Dartmouth Review	Q7729074	
dvp_089_org_89	Today	Q130838	
dvp_089_org_90	Today	Q130838	
dvp_089_org_91	Chi Heorot	Q5095066	
dvp_089_org_92	Class of 1988		dvp_0620
dvp_089_org_93	BBDO	Q571438	
dvp_089_org_94	Chi Heorot	Q5095066	
dvp_089_org_95	Chi Heorot	Q5095066	
dvp_089_org_96	Chi Heorot	Q5095066	
dvp_089_org_97	Dartmouth College	Q49116	
dvp_089_org_98	Dartmouth College	Q49116	
dvp_089_org_99	Dartmouth College	Q49116	
dvp_089_org_100	Columbus and Greenville Railway	Q2984583	
dvp_089_org_101	Columbus and Greenville Railway	Q2984583	
dvp_089_org_102	Columbus and Greenville Railway	Q2984583	
dvp_089_org_103	Columbus and Greenville Railway	Q2984583	
dvp_089_org_104	Columbus and Greenville Railway	Q2984583	
dvp_089_org_105	Casque and Gauntlet	Q5049130	
dvp_089_org_106	Handel society	Q24300735	
dvp_089_org_107	Handel society	Q24300735	
