id	orgName
dvp_026_org_0	Dartmouth Special Collections Library at Rauner Library [Rauner Special Collections Library]
dvp_026_org_1	the U.S. Navy
dvp_026_org_2	Nazi
dvp_026_org_3	Wellesley [College]
dvp_026_org_4	American Field Service
dvp_026_org_5	Phillips Academy Andover
dvp_026_org_6	Marine
dvp_026_org_7	American Field Service
dvp_026_org_8	American Field Service
dvp_026_org_9	American Field Service
dvp_026_org_10	American Field Service
dvp_026_org_11	National Association of Manufacturers
dvp_026_org_12	State Department [U.S. Department of State]
dvp_026_org_13	Williams College
dvp_026_org_14	Brown University
dvp_026_org_15	Brown University
dvp_026_org_16	Brown
dvp_026_org_17	[U.S.] Foreign Service
dvp_026_org_18	Columbia University
dvp_026_org_19	Rhodes Scholar
dvp_026_org_20	Brown
dvp_026_org_21	Dartmouth
dvp_026_org_22	Dartmouth
dvp_026_org_23	Brown
dvp_026_org_24	Harvard
dvp_026_org_25	Columbia
dvp_026_org_26	Columbia Business School
dvp_026_org_27	Brown
dvp_026_org_28	Columbia University
dvp_026_org_29	Columbia University
dvp_026_org_30	Brown
dvp_026_org_31	Navy OCS [Officer Candidate School]
dvp_026_org_32	Ivy League
dvp_026_org_33	Navy OCS
dvp_026_org_34	U.S. Navy
dvp_026_org_35	Columbia Business School
dvp_026_org_36	Navy
dvp_026_org_37	Navy
dvp_026_org_38	Class of 1964
dvp_026_org_39	Dartmouth
dvp_026_org_40	ROTC
dvp_026_org_41	Navy Officer Candidate School
dvp_026_org_42	Columbia Business School
dvp_026_org_43	Columbia
dvp_026_org_44	Brown
dvp_026_org_45	Columbia
dvp_026_org_46	Columbia School of International Relations [Columbia University's School of International Affairs, now Columbia University's School of International and Public Affairs]
dvp_026_org_47	School of International Relations
dvp_026_org_48	School of International Relations
dvp_026_org_49	Kennedy administration
dvp_026_org_50	[U.S. Military Academy at] West Point
dvp_026_org_51	Yale [University]
dvp_026_org_52	State Department
dvp_026_org_53	Foreign Service
dvp_026_org_54	Foreign Service
dvp_026_org_55	State Department
dvp_026_org_56	Foreign Service
dvp_026_org_57	Foreign Service
dvp_026_org_58	Columbia University
dvp_026_org_59	Kennedy administration
dvp_026_org_60	Johnson administration
dvp_026_org_61	School of International Affairs
dvp_026_org_62	U.N. [United Nations]
dvp_026_org_63	U.N.
dvp_026_org_64	Columbia University
dvp_026_org_65	NATO [North Atlantic Treaty Organization]
dvp_026_org_66	Columbia School of International Relations
dvp_026_org_67	Merrill’s Marauders [5307th Composite Unit (Provisional)]
dvp_026_org_68	Johnson administration
dvp_026_org_69	Vietnamese government
dvp_026_org_70	North Vietnamese
dvp_026_org_71	Columbia
dvp_026_org_72	Johnson administration
dvp_026_org_73	Selective Service [System]
dvp_026_org_74	Columbia
dvp_026_org_75	Columbia University
dvp_026_org_76	Institute for Defense Analyses
dvp_026_org_77	Columbia
dvp_026_org_78	Columbia
dvp_026_org_79	Columbia
dvp_026_org_80	Foreign Service
dvp_026_org_81	Foreign Service
dvp_026_org_82	Selective Service System
dvp_026_org_83	Selective Service
dvp_026_org_84	Columbia
dvp_026_org_85	Foreign Service
dvp_026_org_86	Navy OCS
dvp_026_org_87	Foreign Service
dvp_026_org_88	Foreign Service
dvp_026_org_89	Department of State
dvp_026_org_90	Department of State
dvp_026_org_91	Foreign Service
dvp_026_org_92	Reserve
dvp_026_org_93	Reserve
