id	placeName	QID	dvp_id	coordinate location
dvp_075_place_0	Jones Media Center	Q104923550		43.70537,-72.28895
dvp_075_place_1	Bethesda	Q584451		38.9806658,-77.100256
dvp_075_place_2	Bethesda	Q584451		38.9806658,-77.100256
dvp_075_place_3	Chicago	Q1297		41.881944444444,-87.627777777778
dvp_075_place_4	Chicago	Q1297		41.881944444444,-87.627777777778
dvp_075_place_5	New Orleans	Q34404		29.95465,-90.07507
dvp_075_place_6	Baltimore	Q5092		39.286388888889,-76.615
dvp_075_place_7	Indiana	Q1415		39.933333333333,-86.216666666667
dvp_075_place_8	Chicago	Q1297		41.881944444444,-87.627777777778
dvp_075_place_9	Chicago	Q1297		41.881944444444,-87.627777777778
dvp_075_place_10	Chicago	Q1297		41.881944444444,-87.627777777778
dvp_075_place_11	New Hampshire	Q759		44,-71.5
dvp_075_place_12	Chicago	Q1297		41.881944444444,-87.627777777778
dvp_075_place_13	Chicago	Q1297		41.881944444444,-87.627777777778
dvp_075_place_14	Chicago	Q1297		41.881944444444,-87.627777777778
dvp_075_place_15	Topliff Hall	Q105076922		43.70257,-72.28603
dvp_075_place_16	Topliff Hall	Q105076922		43.70257,-72.28603
dvp_075_place_17	Vietnam	Q881		16,108
dvp_075_place_18	Fort Augusta, Georgia	Q107689386		
dvp_075_place_19	Fort Gordon	Q1368958		33.413333333333,-82.135277777778
dvp_075_place_20	Fort Monmouth	Q5471699		40.314,-74.045
dvp_075_place_21	Fort Huachuca	Q1327004		31.5554,-110.35
dvp_075_place_22	Arizona	Q816		34.286667,-111.656944
dvp_075_place_23	New York City	Q60		40.67,-73.94
dvp_075_place_24	Sachem Village	Q107644946		43.683388,-72.285689
dvp_075_place_25	Sachem Village	Q107644946		43.683388,-72.285689
dvp_075_place_26	Vietnam	Q881		16,108
dvp_075_place_27	Boston	Q100		42.358333333333,-71.0625
dvp_075_place_28	Fort Gordon	Q1368958		33.413333333333,-82.135277777778
dvp_075_place_29	Vietnam	Q881		16,108
dvp_075_place_30	Augusta	Q181962		33.47,-81.975
dvp_075_place_31	New Jersey	Q1408		40,-74.5
dvp_075_place_32	Fort Monmouth	Q5471699		40.314,-74.045
dvp_075_place_33	Red Bank	Q1010539		40.3487,-74.0665
dvp_075_place_34	Fort Huachuca	Q1327004		31.5554,-110.35
dvp_075_place_35	New Jersey	Q1408		40,-74.5
dvp_075_place_36	New Jersey	Q1408		40,-74.5
dvp_075_place_37	Fort Huachuca	Q1327004		31.5554,-110.35
dvp_075_place_38	Vietnam	Q881		16,108
