id	name	QID	dvp_id	start time	end time	point in time
dvp_059_event_0	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_059_event_1	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_059_event_2	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_059_event_3	Army–McCarthy hearings	Q4794369		1954-03-16T00:00:00Z	1954-06-01T00:00:00Z	
dvp_059_event_4	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_059_event_5	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_059_event_6	Berlin Crisis of 1961	Q708321		1961-06-04T00:00:00Z	1961-11-09T00:00:00Z	
dvp_059_event_7	Cuban Missile Crisis	Q128160		1962-10-14T00:00:00Z	1962-10-28T00:00:00Z	
dvp_059_event_8	Cuban Missile Crisis	Q128160		1962-10-14T00:00:00Z	1962-10-28T00:00:00Z	
dvp_059_event_9	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_059_event_10	Gulf of Tonkin incident	Q482402		1964-08-02T00:00:00Z	1964-08-04T00:00:00Z	
dvp_059_event_11	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_059_event_12	Chicago Seven Trial	Q105670100		1969-09-24T00:00:00Z	1970-02-18T00:00:00Z	
dvp_059_event_13	Kent State shootings	Q482635				1970-05-04T00:00:00Z
dvp_059_event_14	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	
dvp_059_event_15	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	
dvp_059_event_16	1968 Democratic National Convention	Q83516				1968-01-01T00:00:00Z
dvp_059_event_17	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_059_event_18	Cambodian Campaign	Q2994973		1970-04-29T00:00:00Z	1975-01-01T00:00:00Z	
dvp_059_event_19	Kent State shootings	Q482635				1970-05-04T00:00:00Z
dvp_059_event_20	Battle of Dien Bien Phu	Q604897		1954-03-13T00:00:00Z	1954-05-07T00:00:00Z	
dvp_059_event_21	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_059_event_22	Fall of Saigon	Q482456				1975-04-30T00:00:00Z
dvp_059_event_23	Fall of Saigon	Q482456				1975-04-30T00:00:00Z
dvp_059_event_24	Fall of Saigon	Q482456				1975-04-30T00:00:00Z
dvp_059_event_25	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_059_event_26	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_059_event_27	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_059_event_28	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
