id	orgName	QID	dvp_id
dvp_090_org_0	Dartmouth College	Q49116	
dvp_090_org_1	Dartmouth Vietnam Project	Q108871744	
dvp_090_org_2	Alcoholics Anonymous	Q18231	
dvp_090_org_3	Milton Academy	Q6860967	
dvp_090_org_4	Democratic Party	Q29552	
dvp_090_org_5	College of the Holy Cross	Q2620177	
dvp_090_org_6	Democratic Party	Q29552	
dvp_090_org_7	Reserve Officers' Training Corps	Q489983	
dvp_090_org_8	College of the Holy Cross	Q2620177	
dvp_090_org_9	College of the Holy Cross	Q2620177	
dvp_090_org_10	Boston College High School	Q4947835	
dvp_090_org_11	College of the Holy Cross	Q2620177	
dvp_090_org_12	Boston College High School	Q4947835	
dvp_090_org_13	College of the Holy Cross	Q2620177	
dvp_090_org_14	Boston College	Q49118	
dvp_090_org_15	Syracuse University	Q617433	
dvp_090_org_16	College of the Holy Cross	Q2620177	
dvp_090_org_17	National Collegiate Athletic Association	Q271805	
dvp_090_org_18	College of the Holy Cross	Q2620177	
dvp_090_org_19	Naval Reserve Officers Training Corps	Q6981909	
dvp_090_org_20	Naval Reserve Officers Training Corps	Q6981909	
dvp_090_org_21	United States Navy	Q11220	
dvp_090_org_22	United States Army	Q9212	
dvp_090_org_23	United States Navy	Q11220	
dvp_090_org_24	Naval Reserve Officers Training Corps	Q6981909	
dvp_090_org_25	Reserve Officers' Training Corps	Q489983	
dvp_090_org_26	Reserve Officers' Training Corps	Q489983	
dvp_090_org_27	Reserve Officers' Training Corps	Q489983	
dvp_090_org_28	College of the Holy Cross	Q2620177	
dvp_090_org_29	United States Army	Q9212	
dvp_090_org_30	Reserve Officers' Training Corps	Q489983	
dvp_090_org_31	United States Navy	Q11220	
dvp_090_org_32	United States Navy	Q11220	
dvp_090_org_33	United States Navy	Q11220	
dvp_090_org_34	United States Navy	Q11220	
dvp_090_org_35	Reserve Officers' Training Corps	Q489983	
dvp_090_org_36	United States Navy	Q11220	
dvp_090_org_37	United States Navy Reserve	Q3550750	
dvp_090_org_38	United States Navy Reserve	Q3550750	
dvp_090_org_39	United States Naval Academy	Q559549	
dvp_090_org_40	United States Navy	Q11220	
dvp_090_org_41	United States Navy	Q11220	
dvp_090_org_42	National Front for the Liberation of South Vietnam	Q174423	
dvp_090_org_43	National Front for the Liberation of South Vietnam	Q174423	
dvp_090_org_44	National Front for the Liberation of South Vietnam	Q174423	
dvp_090_org_45	National Front for the Liberation of South Vietnam	Q174423	
