id	placeName	QID	dvp_id	coordinate location
dvp_071_place_0	Rauner Special Collections Library	Q98544730		43.70447,-72.28817
dvp_071_place_1	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_071_place_2	Hanover	Q131908		43.7,-72.28333333333333
dvp_071_place_3	Evanston	Q462799		42.0411414,-87.6900587
dvp_071_place_4	Evanston	Q462799		42.0411414,-87.6900587
dvp_071_place_5	Evanston	Q462799		42.0411414,-87.6900587
dvp_071_place_6	Evanston	Q462799		42.0411414,-87.6900587
dvp_071_place_7	New York City	Q60		40.712728,-74.006015
dvp_071_place_8	Bloomington	Q577802		40.484166666667,-88.993611111111
dvp_071_place_9	Cuyahoga Falls	Q531958		41.145555555556,-81.496666666667
dvp_071_place_10	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_071_place_11	Fort Thomas	Q1998331		39.0761,-84.4514
dvp_071_place_12	New York City	Q60		40.712728,-74.006015
dvp_071_place_13	Long Island	Q18438		40.805805,-73.253616
dvp_071_place_14	Washington	Q575163		40.7,-89.4167
dvp_071_place_15	Washington	Q575163		40.7,-89.4167
dvp_071_place_16	Washington	Q575163		40.7,-89.4167
dvp_071_place_17	Washington	Q575163		40.7,-89.4167
dvp_071_place_18	Naval Station Great Lakes	Q3337219		42.3092,-87.8501
dvp_071_place_19	Washington	Q575163		40.7,-89.4167
dvp_071_place_20	Tokyo	Q1490		35.689722222222,139.69222222222
dvp_071_place_21	Normal	Q575407		40.512222222222,-88.988611111111
dvp_071_place_22	Normal	Q575407		40.512222222222,-88.988611111111
dvp_071_place_23	Danforth	Q1918026		40.8203,-87.9778
dvp_071_place_24	Bikini Atoll	Q152225		11.583333333333,165.38333333333
dvp_071_place_25	Normal	Q575407		40.512222222222,-88.988611111111
dvp_071_place_26	Cuyahoga Falls	Q531958		41.145555555556,-81.496666666667
dvp_071_place_27	Akron	Q163132		41.073055555556,-81.517777777778
dvp_071_place_28	Korea	Q18097		38.316666666667,127.23333333333
dvp_071_place_29	Korean Peninsula	Q483134		37.5,127
dvp_071_place_30	Yalu River	Q55498		39.866667,124.316667
dvp_071_place_31	Cincinnati	Q43196		39.1,-84.5125
dvp_071_place_32	Fort Thomas	Q1998331		39.0761,-84.4514
dvp_071_place_33	Kentucky	Q1603		37.5,-85
dvp_071_place_34	Kentucky	Q1603		37.5,-85
dvp_071_place_35	Kentucky	Q1603		37.5,-85
dvp_071_place_36	Kentucky	Q1603		37.5,-85
dvp_071_place_37	Kentucky	Q1603		37.5,-85
dvp_071_place_38	Kentucky	Q1603		37.5,-85
dvp_071_place_39	Madeira	Q26253		32.75,-17
dvp_071_place_40	Kentucky	Q1603		37.5,-85
dvp_071_place_41	América	Q2400442		-35.483333333333,-62.966666666667
dvp_071_place_42	Kentucky	Q1603		37.5,-85
dvp_071_place_43	Fort Thomas	Q1998331		39.0761,-84.4514
dvp_071_place_44	Kentucky	Q1603		37.5,-85
dvp_071_place_45	Kentucky	Q1603		37.5,-85
dvp_071_place_46	América	Q2400442		-35.483333333333,-62.966666666667
dvp_071_place_47	Selma	Q79941		32.41,-87.02
dvp_071_place_48	Kentucky	Q1603		37.5,-85
dvp_071_place_49	Niagara Falls	Q34221		43.08,-79.071
dvp_071_place_50	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_071_place_51	Hitchcock Hall	Q100974511		43.70469,-72.29066
dvp_071_place_52	Hitchcock Hall	Q100974511		43.70469,-72.29066
dvp_071_place_53	The Green	Q7738117		43.7033,-72.2886
dvp_071_place_54	Parkhurst Hall	Q100952777		43.70404,-72.28995
dvp_071_place_55	Webster Hall	Q7978928		40.7317,-73.9892
dvp_071_place_56	Dartmouth Hall	Q105669850		43.70376,-72.28706
dvp_071_place_57	Hopkins Center for the Arts	Q3140375		43.701666666667,-72.288611111111
dvp_071_place_58	The Green	Q7738117		43.7033,-72.2886
dvp_071_place_59	Tuck School of Business	Q1263832		43.7056,-72.2939
dvp_071_place_60	Parkhurst Hall	Q100952777		43.70404,-72.28995
dvp_071_place_61	Soviet Union	Q15180		65,90
dvp_071_place_62	People's Republic of China	Q148		35.844722222222224,103.45194444444445
dvp_071_place_63	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_071_place_64	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_071_place_65	New Hampshire	Q759		44,-71.5
dvp_071_place_66	United States of America	Q30		39.828175,-98.5795
dvp_071_place_67	India	Q668		22.8,83
dvp_071_place_68	América	Q2400442		-35.483333333333,-62.966666666667
dvp_071_place_69	Mount Holyoke College	Q1140542		42.255586,-72.574503
dvp_071_place_70	Kentucky	Q1603		37.5,-85
dvp_071_place_71	Vietnam	Q881		16,108
dvp_071_place_72	United States of America	Q30		39.828175,-98.5795
dvp_071_place_73	Vietnam	Q881		16,108
dvp_071_place_74	Vietnam	Q881		16,108
dvp_071_place_75	Laos	Q819		18.2,104.1
dvp_071_place_76	Cambodia	Q424		12.6,105
dvp_071_place_77	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_071_place_78	United States of America	Q30		39.828175,-98.5795
dvp_071_place_79	Vietnam	Q881		16,108
dvp_071_place_80	India	Q668		22.8,83
dvp_071_place_81	Pakistan	Q4121082		25.9384,87.4034
dvp_071_place_82	Kashmir	Q43100		34.5,76
dvp_071_place_83	Indiana	Q1184769		40.6211,-79.155
dvp_071_place_84	Texas	Q1439		31,-100
dvp_071_place_85	Texas	Q1439		31,-100
dvp_071_place_86	Indiana	Q1184769		40.6211,-79.155
dvp_071_place_87	Bloomington	Q490385		39.162222222222,-86.529166666667
dvp_071_place_88	Vietnam	Q881		16,108
dvp_071_place_89	Alaska	Q103912034		57.51290902607249,-1.734591690685941
dvp_071_place_90	Vietnam	Q881		16,108
dvp_071_place_91	Vietnam	Q881		16,108
dvp_071_place_92	San Francisco	Q62		37.7775,-122.41638888888889
dvp_071_place_93	Indianapolis	Q6346		39.768611111111,-86.158055555556
dvp_071_place_94	Kentucky	Q1603		37.5,-85
dvp_071_place_95	Fort Benjamin Harrison	Q5470807		39.863889,-86.010556
dvp_071_place_96	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_071_place_97	Germany	Q183		51,10
dvp_071_place_98	Vietnam	Q881		16,108
dvp_071_place_99	Vietnam	Q881		16,108
dvp_071_place_100	Vietnam	Q881		16,108
dvp_071_place_101	Ho Chi Minh City	Q1854		10.816666666667,106.63333333333
dvp_071_place_102	Washington	Q575163		40.7,-89.4167
dvp_071_place_103	United States of America	Q30		39.828175,-98.5795
dvp_071_place_104	Vietnam	Q881		16,108
dvp_071_place_105	Indiana	Q1184769		40.6211,-79.155
dvp_071_place_106	Fort Benjamin Harrison	Q5470807		39.863889,-86.010556
dvp_071_place_107	Fort Benning	Q1438462		32.366111111111,-84.969166666667
dvp_071_place_108	Georgia	Q1343132		44.713611111111,-73.110555555556
dvp_071_place_109	Naval Station Great Lakes	Q3337219		42.3092,-87.8501
dvp_071_place_110	Fort Leavenworth	Q590879		39.355,-94.921111111111
dvp_071_place_111	Fort Leavenworth	Q590879		39.355,-94.921111111111
dvp_071_place_112	Kansas	Q1558		38.5,-98
dvp_071_place_113	Leavenworth	Q1762867		39.3111,-94.9225
dvp_071_place_114	Kansas	Q1558		38.5,-98
dvp_071_place_115	Fort Benning	Q1438462		32.366111111111,-84.969166666667
dvp_071_place_116	Vietnam	Q881		16,108
dvp_071_place_117	Kansas City	Q41819		39.05,-94.583333333333
dvp_071_place_118	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_071_place_119	Booz Allen Hamilton	Q893221		38.921417, -77.231833
dvp_071_place_120	Central Intelligence Agency	Q37230		38.950974, -77.143910
dvp_071_place_121	Vietnam	Q881		16,108
dvp_071_place_122	Vietnam	Q881		16,108
dvp_071_place_123	Leavenworth	Q1762867		39.3111,-94.9225
dvp_071_place_124	Leavenworth	Q1762867		39.3111,-94.9225
dvp_071_place_125	Vietnam	Q881		16,108
dvp_071_place_126	Kentucky	Q1603		37.5,-85
dvp_071_place_127	Fort Thomas	Q1998331		39.0761,-84.4514
dvp_071_place_128	Vietnam	Q881		16,108
dvp_071_place_129	Vietnam	Q881		16,108
dvp_071_place_130	Vietnam	Q881		16,108
dvp_071_place_131	Vietnam	Q881		16,108
dvp_071_place_132	Canada	Q16		56,-109
dvp_071_place_133	Fort Leavenworth	Q590879		39.355,-94.921111111111
dvp_071_place_134	Vietnam	Q881		16,108
dvp_071_place_135	Vietnam	Q881		16,108
dvp_071_place_136	Vietnam	Q881		16,108
dvp_071_place_137	Fort Leavenworth	Q590879		39.355,-94.921111111111
dvp_071_place_138	Vietnam	Q881		16,108
dvp_071_place_139	Kansas	Q1558		38.5,-98
dvp_071_place_140	Vietnam	Q881		16,108
dvp_071_place_141	Vietnam	Q881		16,108
dvp_071_place_142	Vietnam	Q881		16,108
dvp_071_place_143	Hawaii	Q782		21.3075,-157.8575
dvp_071_place_144	Hong Kong	Q8646		22.278333333333,114.15861111111
dvp_071_place_145	Vietnam	Q881		16,108
dvp_071_place_146	Tan Son Nhut Air Base	Q4115006		10.818888888889,106.65194444444
dvp_071_place_147	Vietnam	Q881		16,108
dvp_071_place_148	Bien Hoa Air Base	Q619905		10.976944444444,106.81833333333
dvp_071_place_149	Biên Hòa	Q19316		10.950764,106.822136
dvp_071_place_150	Biên Hòa	Q19316		10.950764,106.822136
dvp_071_place_151	Phước Vĩnh	Q2517889		11.29416667,106.8077778
dvp_071_place_152	Ia Drang Valley	Q2904975		13.583333333333,107.71666666667
dvp_071_place_153	Khe Sanh	Q1924264		16.627211111111,106.73733333333
dvp_071_place_154	Khe Sanh	Q1924264		16.627211111111,106.73733333333
dvp_071_place_155	Khe Sanh	Q1924264		16.627211111111,106.73733333333
dvp_071_place_156	Ia Drang Valley	Q2904975		13.583333333333,107.71666666667
dvp_071_place_157	Ho Chi Minh City	Q1854		10.816666666667,106.63333333333
dvp_071_place_158	Ho Chi Minh City	Q1854		10.816666666667,106.63333333333
dvp_071_place_159	Phước Vĩnh Base Camp	Q18640023		11.298056,106.795278
dvp_071_place_160	An Lộc	Q1648873		11.652722222222,106.60930555556
dvp_071_place_161	Phước Vĩnh	Q2517889		11.29416667,106.8077778
dvp_071_place_162	Phước Vĩnh	Q2517889		11.29416667,106.8077778
dvp_071_place_163	Vietnam	Q881		16,108
dvp_071_place_164	Phước Vĩnh	Q2517889		11.29416667,106.8077778
dvp_071_place_165	Phước Vĩnh	Q2517889		11.29416667,106.8077778
dvp_071_place_166	Tây Ninh Combat Base	Q18737234		11.325,106.05
dvp_071_place_167	Quần Lợi Base Camp	Q18640048		11.674,106.663
dvp_071_place_168	Vietnam	Q881		16,108
dvp_071_place_169	Biên Hòa	Q19316		10.950764,106.822136
dvp_071_place_170	Tan Son Nhut Air Base	Q4115006		10.818888888889,106.65194444444
dvp_071_place_171	Vietnam	Q881		16,108
dvp_071_place_172	Quần Lợi Base Camp	Q18640048		11.674,106.663
dvp_071_place_173	Michelin Rubber Plantation	Q6836883		11.2631,106.334
dvp_071_place_174	United States of America	Q30		39.828175,-98.5795
dvp_071_place_175	Sông Bé Base Camp	Q18737219		11.819,106.961
dvp_071_place_176	Sông Bé Base Camp	Q18737219		11.819,106.961
dvp_071_place_177	United States of America	Q30		39.828175,-98.5795
dvp_071_place_178	Vietnam	Q881		16,108
dvp_071_place_179	United States of America	Q30		39.828175,-98.5795
dvp_071_place_180	Vietnam	Q881		16,108
dvp_071_place_181	Cambodian border			
dvp_071_place_182	Vietnam	Q881		16,108
dvp_071_place_183	Hawaii	Q782		21.3075,-157.8575
dvp_071_place_184	San Francisco International Airport	Q8688		37.618888888889,-122.375
dvp_071_place_185	Travis Air Force Base	Q3497425		38.262777777778,-121.9275
dvp_071_place_186	San Francisco International Airport	Q8688		37.618888888889,-122.375
dvp_071_place_187	Palo Alto	Q47265		37.429166666667,-122.13805555556
dvp_071_place_188	Stanford University	Q41506		37.4282293,-122.1688576
dvp_071_place_189	Palo Alto	Q47265		37.429166666667,-122.13805555556
dvp_071_place_190	Haight-Ashbury	Q1027700		37.770015,-122.446937
dvp_071_place_191	San Francisco	Q62		37.7775,-122.41638888888889
dvp_071_place_192	Haight-Ashbury	Q1027700		37.770015,-122.446937
dvp_071_place_193	Palo Alto	Q47265		37.429166666667,-122.13805555556
dvp_071_place_194	Fillmore West	Q3495868		37.7841,-122.433
dvp_071_place_195	Fillmore West	Q3495868		37.7841,-122.433
dvp_071_place_196	Vietnam	Q881		16,108
dvp_071_place_197	Macon	Q219656		32.84069,-83.6324
dvp_071_place_198	California	Q99		37,-120
dvp_071_place_199	Washington	Q575163		40.7,-89.4167
dvp_071_place_200	Vietnam	Q881		16,108
dvp_071_place_201	Washington	Q575163		40.7,-89.4167
dvp_071_place_202	Cincinnati	Q43196		39.1,-84.5125
dvp_071_place_203	Indiana	Q1184769		40.6211,-79.155
dvp_071_place_204	Cincinnati	Q43196		39.1,-84.5125
dvp_071_place_205	Chicago	Q1297		41.881944444444,-87.627777777778
dvp_071_place_206	Vietnam	Q881		16,108
dvp_071_place_207	Vietnam	Q881		16,108
dvp_071_place_208	Flamingo Park	Q49489766		25.784166666667,-80.136944444444
dvp_071_place_209	Miami Beach	Q201516		25.813025,-80.134063888889
dvp_071_place_210	Flamingo Park	Q49489766		25.784166666667,-80.136944444444
dvp_071_place_211	Milwaukee	Q37836		43.05,-87.95
dvp_071_place_212	Florida	Q812		28.133333333333,-81.631666666667
dvp_071_place_213	Miami	Q8652		25.783333333333,-80.216666666667
dvp_071_place_214	Miami Beach	Q201516		25.813025,-80.134063888889
dvp_071_place_215	Flamingo Park	Q49489766		25.784166666667,-80.136944444444
dvp_071_place_216	Vietnam	Q881		16,108
dvp_071_place_217	Vietnam	Q881		16,108
