id	placeName	QID	dvp_id	coordinate location
dvp_036_place_0	Rauner Special Collections Library	Q98544730		43.70447,-72.28817
dvp_036_place_1	Telluride	Q1641728		37.939153,-107.816317
dvp_036_place_2	Minneapolis	Q36091		44.981944444444444,-93.26916666666666
dvp_036_place_3	Minnesota	Q1527		46,-94
dvp_036_place_4	Edina	Q957763		44.895555555556,-93.354722222222
dvp_036_place_5	Minneapolis	Q36091		44.981944444444444,-93.26916666666666
dvp_036_place_6	Edina	Q957763		44.895555555556,-93.354722222222
dvp_036_place_7	Minneapolis	Q36091		44.981944444444444,-93.26916666666666
dvp_036_place_8	Minnesota	Q1527		46,-94
dvp_036_place_9	Minnesota	Q1527		46,-94
dvp_036_place_10	Minnesota	Q1527		46,-94
dvp_036_place_11	Minnesota	Q1527		46,-94
dvp_036_place_12	New Hampshire	Q759		44,-71.5
dvp_036_place_13	England	Q21		53,-1
dvp_036_place_14	Minnesota	Q1527		46,-94
dvp_036_place_15	Minnesota	Q1527		46,-94
dvp_036_place_16	Hanover	Q131908		43.7,-72.28333333333333
dvp_036_place_17	San Francisco	Q62		37.7775,-122.41638888888889
dvp_036_place_18	Hanover	Q131908		43.7,-72.28333333333333
dvp_036_place_19	Alabama	Q173		32.7,-86.7
dvp_036_place_20	Webster Hall	Q105045865		43.704469,72.288169
dvp_036_place_21	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_036_place_22	Parkhurst Hall	Q100952777		43.70404,-72.28995
dvp_036_place_23	Parkhurst Hall	Q100952777		43.70404,-72.28995
dvp_036_place_24	Quantico	Q204315		38.521871,-77.289757
dvp_036_place_25	Minneapolis	Q36091		44.981944444444444,-93.26916666666666
dvp_036_place_26	Yellowstone National Park	Q351		44.5964446,-110.5471962
dvp_036_place_27	California	Q99		37,-120
dvp_036_place_28	Quantico	Q204315		38.521871,-77.289757
dvp_036_place_29	Quantico	Q204315		38.521871,-77.289757
dvp_036_place_30	Potomac River	Q179444		39.5283,-78.5878
dvp_036_place_31	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_036_place_32	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_036_place_33	San Diego	Q16552		32.715,-117.1625
dvp_036_place_34	Quantico	Q204315		38.521871,-77.289757
dvp_036_place_35	Quantico	Q204315		38.521871,-77.289757
dvp_036_place_36	Vietnam	Q881		16,108
dvp_036_place_37	South Vietnam	Q180573		10.75,106.66666666667
dvp_036_place_38	Vietnam	Q881		16,108
dvp_036_place_39	Vietnam	Q881		16,108
dvp_036_place_40	Vietnam	Q881		16,108
dvp_036_place_41	Vietnam	Q881		16,108
dvp_036_place_42	Vietnam	Q881		16,108
dvp_036_place_43	Vietnam	Q881		16,108
dvp_036_place_44	South Vietnam	Q180573		10.75,106.66666666667
dvp_036_place_45	Vietnam	Q881		16,108
dvp_036_place_46	Vietnam	Q881		16,108
dvp_036_place_47	Vietnam	Q881		16,108
dvp_036_place_48	Vietnam	Q881		16,108
dvp_036_place_49	Vietnam	Q881		16,108
dvp_036_place_50	Vietnam	Q881		16,108
dvp_036_place_51	Vietnam	Q881		16,108
dvp_036_place_52	Japan	Q17		35,136
dvp_036_place_53	South Vietnam	Q180573		10.75,106.66666666667
dvp_036_place_54	Vietnam	Q881		16,108
dvp_036_place_55	Vietnam	Q881		16,108
dvp_036_place_56	Vietnam	Q881		16,108
dvp_036_place_57	Marine Corps Base Camp Lejeune	Q1479693		34.5928,-77.342388888889
dvp_036_place_58	Marine Corps Air Station Camp Pendleton	Q1031279		33.301111111111,-117.35527777778
dvp_036_place_59	Vietnam	Q881		16,108
dvp_036_place_60	Vietnam	Q881		16,108
dvp_036_place_61	San Francisco	Q62		37.7775,-122.41638888888889
dvp_036_place_62	San Francisco	Q62		37.7775,-122.41638888888889
dvp_036_place_63	Pacific Ocean	Q98		0,-160
dvp_036_place_64	Vietnam	Q881		16,108
dvp_036_place_65	Vietnam	Q881		16,108
dvp_036_place_66	Vietnam	Q881		16,108
dvp_036_place_67	Da Nang	Q25282		16.069444444444443,108.20972222222223
dvp_036_place_68	Da Nang	Q25282		16.069444444444443,108.20972222222223
dvp_036_place_69	Okinawa Prefecture	Q766445		26.5,127.93333333333
dvp_036_place_70	Okinawa Prefecture	Q766445		26.5,127.93333333333
dvp_036_place_71	Vietnam	Q881		16,108
dvp_036_place_72	Okinawa Prefecture	Q766445		26.5,127.93333333333
dvp_036_place_73	Vietnam	Q881		16,108
dvp_036_place_74	Da Nang Air Base	Q1656800		16.043888888889,108.19944444444
dvp_036_place_75	Okinawa Prefecture	Q766445		26.5,127.93333333333
dvp_036_place_76	Da Nang	Q25282		16.069444444444443,108.20972222222223
dvp_036_place_77	Chu Lai			15.412275,108.704478
dvp_036_place_78	Vietnam	Q881		16,108
dvp_036_place_79	Vietnam	Q881		16,108
dvp_036_place_80	Vietnam	Q881		16,108
dvp_036_place_81	Da Nang	Q25282		16.069444444444443,108.20972222222223
dvp_036_place_82	An Hòa	Q2842421		10.47,105.34139
dvp_036_place_83	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_036_place_84	Vietnam	Q881		16,108
dvp_036_place_85	An Hòa	Q2842421		10.47,105.34139
dvp_036_place_86	Da Nang	Q25282		16.069444444444443,108.20972222222223
dvp_036_place_87	An Hòa	Q2842421		10.47,105.34139
dvp_036_place_88	Liberty Bridge	Q106866404		15.84663,108.12226
dvp_036_place_89	Da Nang	Q25282		16.069444444444443,108.20972222222223
dvp_036_place_90	An Hòa	Q2842421		10.47,105.34139
dvp_036_place_91	Liberty Bridge	Q106866404		15.84663,108.12226
dvp_036_place_92	Firebase Gio Linh	Q18639636		16.943056, 107.076111
dvp_036_place_93	An Hòa	Q2842421		10.47,105.34139
dvp_036_place_94	Liberty Bridge	Q106866404		15.84663,108.12226
dvp_036_place_95	Liberty Bridge	Q106866404		15.84663,108.12226
dvp_036_place_96	Firebase Gio Linh	Q18639636		16.943056, 107.076111
dvp_036_place_97	Firebase Gio Linh	Q18639636		16.943056, 107.076111
dvp_036_place_98	Vietnam	Q881		16,108
dvp_036_place_99	Vietnam	Q881		16,108
dvp_036_place_100	Vietnam	Q881		16,108
dvp_036_place_101	An Hòa	Q2842421		10.47,105.34139
dvp_036_place_102	An Hòa	Q2842421		10.47,105.34139
dvp_036_place_103	Da Nang	Q25282		16.069444444444443,108.20972222222223
dvp_036_place_104	Da Nang	Q25282		16.069444444444443,108.20972222222223
dvp_036_place_105	Đức Thượng	Q10842432		21.079444444444,105.69083333333
dvp_036_place_106	Sông Vu Gia	Q32249307		15.846111111111,108.11694444444
dvp_036_place_107	Sông Vu Gia	Q10823005		15.846111, 108.116944
dvp_036_place_108	Sông Vu Gia	Q10823005		15.846111, 108.116944
dvp_036_place_109	Sông Vu Gia	Q32249307		15.846111111111,108.11694444444
dvp_036_place_110	52 Hill	Q22351293		42.48339,-81.68307
dvp_036_place_111	52 Hill	Q22351293		42.48339,-81.68307
dvp_036_place_112	52 Hill	Q22351293		42.48339,-81.68307
dvp_036_place_113	Hill 100	Q106963887		15.85,108.2
dvp_036_place_114	Connecticut	Q779		41.6,-72.7
dvp_036_place_115	Imperial Valley	Q1871046		33.1,-115.5
dvp_036_place_116	California	Q99		37,-120
dvp_036_place_117	Vietnam	Q881		16,108
dvp_036_place_118	Vietnam	Q881		16,108
dvp_036_place_119	Đức Thượng	Q10842432		21.079444444444,105.69083333333
dvp_036_place_120	Iowa	Q1546		42,-93
dvp_036_place_121	Vietnam	Q881		16,108
dvp_036_place_122	Vietnam	Q881		16,108
dvp_036_place_123	Vietnam	Q881		16,108
dvp_036_place_124	An Hòa	Q2842421		10.47,105.34139
dvp_036_place_125	Vietnam	Q881		16,108
dvp_036_place_126	Owatonna	Q853577		44.084288888889,-93.226
dvp_036_place_127	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_036_place_128	Vietnam	Q881		16,108
dvp_036_place_129	Hawaii	Q782		21.3075,-157.8575
dvp_036_place_130	Da Nang	Q25282		16.069444444444443,108.20972222222223
dvp_036_place_131	Honolulu	Q18094		21.304694444444443,-157.85719444444445
dvp_036_place_132	Vietnam	Q881		16,108
dvp_036_place_133	Hawaii	Q782		21.3075,-157.8575
dvp_036_place_134	Vietnam	Q881		16,108
dvp_036_place_135	Vietnam	Q881		16,108
dvp_036_place_136	United States of America	Q30		39.828175,-98.5795
dvp_036_place_137	An Hoa Combat Base	Q18639440		15.785,108.073
dvp_036_place_138	Laos	Q819		18.2,104
dvp_036_place_139	Cambodia	Q424		12.6,105
dvp_036_place_140	Laos	Q819		18.2,104
dvp_036_place_141	An Hòa	Q2842421		10.47,105.34139
dvp_036_place_142	Georgia	Q1428		33,-83.5
dvp_036_place_143	An Hòa	Q2842421		10.47,105.34139
dvp_036_place_144	Vietnam	Q881		16,108
dvp_036_place_145	Vietnam	Q881		16,108
dvp_036_place_146	Vietnam	Q881		16,108
dvp_036_place_147	Vietnam	Q881		16,108
dvp_036_place_148	Okinawa Prefecture	Q766445		26.5,127.93333333333
dvp_036_place_149	Vietnam	Q881		16,108
dvp_036_place_150	Okinawa Prefecture	Q766445		26.5,127.93333333333
dvp_036_place_151	United States of America	Q30		39.828175,-98.5795
dvp_036_place_152	Travis Air Force Base	Q3497425		38.262777777778,-121.9275
dvp_036_place_153	San Francisco International Airport	Q8688		37.618888888889,-122.375
dvp_036_place_154	United States of America	Q30		39.828175,-98.5795
dvp_036_place_155	Minneapolis	Q36091		44.981944444444444,-93.26916666666666
dvp_036_place_156	Marine Corps Base Camp Lejeune	Q1479693		34.5928,-77.342388888889
dvp_036_place_157	Mediterranean Sea	Q4918		38,17
dvp_036_place_158	Mediterranean Sea	Q4918		38,17
dvp_036_place_159	Austria	Q40		48,14
dvp_036_place_160	Val-d'Isère	Q207589		45.449722222222,6.9772222222222
dvp_036_place_161	Hawaii	Q782		21.3075,-157.8575
dvp_036_place_162	Washington	Q1223		47.5,-120.5
dvp_036_place_163	Hawaii	Q782		21.3075,-157.8575
dvp_036_place_164	Vietnam	Q881		16,108
dvp_036_place_165	South Vietnam	Q180573		10.75,106.66666666667
dvp_036_place_166	I Corps	Q98611610		15.33349,108.719
dvp_036_place_167	Vietnam	Q881		16,108
dvp_036_place_168	Vietnam	Q881		16,108
dvp_036_place_169	Vietnam	Q881		16,108
