id	placeName
dvp_019_place_0	Rauner [Special Collections] Library
dvp_019_place_1	Boulder, Colorado
dvp_019_place_2	Denver
dvp_019_place_3	Oklahoma City
dvp_019_place_4	Colorado
dvp_019_place_5	Colorado
dvp_019_place_6	Oklahoma City
dvp_019_place_7	Colorado
dvp_019_place_8	Oklahoma City
dvp_019_place_9	Denver
dvp_019_place_10	Oklahoma
dvp_019_place_11	Oklahoma
dvp_019_place_12	Guadalcanal [in the Solomon Islands]
dvp_019_place_13	Pearl Harbor
dvp_019_place_14	Oklahoma
dvp_019_place_15	Coral Sea
dvp_019_place_16	Pearl
dvp_019_place_17	Britannia
dvp_019_place_18	Britain
dvp_019_place_19	Bikini [A toll in the Marshall Islands]
dvp_019_place_20	[the U.S. Naval Academy at] Annapolis
dvp_019_place_21	Pueblo, Colorado
dvp_019_place_22	Colorado
dvp_019_place_23	Pearl
dvp_019_place_24	Mexico
dvp_019_place_25	Oklahoma
dvp_019_place_26	Denver
dvp_019_place_27	Colorado
dvp_019_place_28	Tiffin Inn
dvp_019_place_29	Dartmouth
dvp_019_place_30	Vietnam
dvp_019_place_31	Korea
dvp_019_place_32	Denver
dvp_019_place_33	United States
dvp_019_place_34	Denver
dvp_019_place_35	Mexico
dvp_019_place_36	Dartmouth
dvp_019_place_37	Colorado
dvp_019_place_38	Dartmouth
dvp_019_place_39	Wyoming
dvp_019_place_40	Wyoming
dvp_019_place_41	Dartmouth
dvp_019_place_42	Colorado
dvp_019_place_43	corner of Downing [Street] and Evans [Avenue]
dvp_019_place_44	Denver
dvp_019_place_45	Pacific
dvp_019_place_46	Boulder
dvp_019_place_47	Boston
dvp_019_place_48	Montreal
dvp_019_place_49	Russell Sage [Hall]
dvp_019_place_50	Pensacola [Florida]
dvp_019_place_51	Boston
dvp_019_place_52	Canada
dvp_019_place_53	Saint Lawrence Seaway
dvp_019_place_54	Connecticut
dvp_019_place_55	Singapore
dvp_019_place_56	Iwo Jima
dvp_019_place_57	Corpus Christi [Texas]
dvp_019_place_58	Corpus Christi
dvp_019_place_59	Peru
dvp_019_place_60	Georgia
dvp_019_place_61	New York City
dvp_019_place_62	Florida
dvp_019_place_63	Hanover
dvp_019_place_64	Peru
dvp_019_place_65	Buenos Aires [Argentina]
dvp_019_place_66	Hanover
dvp_019_place_67	Peru
dvp_019_place_68	Trujillo [Peru]
dvp_019_place_69	Peru
dvp_019_place_70	Peru
dvp_019_place_71	Egypt
dvp_019_place_72	Dartmouth
dvp_019_place_73	Dartmouth
dvp_019_place_74	Connecticut [River]
dvp_019_place_75	Philippines
dvp_019_place_76	Colombia
dvp_019_place_77	Colombia
dvp_019_place_78	Colombia
dvp_019_place_79	Rio Putumayo
dvp_019_place_80	Ecuadorian
dvp_019_place_81	Ecuador
dvp_019_place_82	Ecuador
dvp_019_place_83	Colombia
dvp_019_place_84	Peru
dvp_019_place_85	Peru
dvp_019_place_86	Rio Putumayo
dvp_019_place_87	Amazon [River]
dvp_019_place_88	Colombia
dvp_019_place_89	Amazon
dvp_019_place_90	Vietnam
dvp_019_place_91	Vietnam
dvp_019_place_92	Vietnam
dvp_019_place_93	Panama
dvp_019_place_94	Cartagena [Colombia]
dvp_019_place_95	Spain
dvp_019_place_96	New York
dvp_019_place_97	Caribbean [Sea]
dvp_019_place_98	Norfolk [at the Naval Station Norfolk, Virginia]
dvp_019_place_99	Mediterranean
dvp_019_place_100	Gibraltar
dvp_019_place_101	Morocco
dvp_019_place_102	Spain
dvp_019_place_103	Gibraltar
dvp_019_place_104	Jabal Tariq
dvp_019_place_105	Spain
dvp_019_place_106	Spain
dvp_019_place_107	States
dvp_019_place_108	Cartagena, Spain
dvp_019_place_109	Cartagena, Colombia
dvp_019_place_110	France
dvp_019_place_111	Cartagena
dvp_019_place_112	Mediterranean
dvp_019_place_113	Carthage
dvp_019_place_114	Cartagena, Colombia
dvp_019_place_115	Boston
dvp_019_place_116	Boston
dvp_019_place_117	Vietnam
dvp_019_place_118	Vietnam
dvp_019_place_119	Arctic Circle
dvp_019_place_120	Murmansk [Russia]
dvp_019_place_121	South Africa
dvp_019_place_122	Cutter [Hall]
dvp_019_place_123	North [Hall]
dvp_019_place_124	Vietnam
dvp_019_place_125	United States
dvp_019_place_126	Japan
dvp_019_place_127	Japan
dvp_019_place_128	Japan
dvp_019_place_129	Balkans
dvp_019_place_130	Balkans
dvp_019_place_131	Balkans
dvp_019_place_132	Malaysia
dvp_019_place_133	United States of America
dvp_019_place_134	South Vietnam
dvp_019_place_135	Mississippi
dvp_019_place_136	Vietnam
dvp_019_place_137	Russia
dvp_019_place_138	China
dvp_019_place_139	New York City
dvp_019_place_140	Buffalo [New York]
dvp_019_place_141	Erie Canal
dvp_019_place_142	Ohio
dvp_019_place_143	Indiana
dvp_019_place_144	Philippines
