id	orgName	QID	dvp_id
dvp_067_org_0	Dartmouth Vietnam Project	Q108871744	
dvp_067_org_1	Class of 1965		dvp_0166
dvp_067_org_2	Dartmouth College	Q49116	
dvp_067_org_3	Dartmouth College	Q49116	
dvp_067_org_4	Massachusetts Correctional Institution – Concord	Q6784240	
dvp_067_org_5	Dartmouth College	Q49116	
dvp_067_org_6	Dartmouth College	Q49116	
dvp_067_org_7	Reserve Officers' Training Corps	Q489983	
dvp_067_org_8	Army Reserve Officers' Training Corps	Q4794233	
dvp_067_org_9	Dartmouth College	Q49116	
dvp_067_org_10	Army Reserve Officers' Training Corps	Q4794233	
dvp_067_org_11	Reserve Officers' Training Corps	Q489983	
dvp_067_org_12	Alpha Delta	Q109310408	
dvp_067_org_13	Wheelock College	Q7992330	
dvp_067_org_14	Harvard University	Q13371	
dvp_067_org_15	Dartmouth College	Q49116	
dvp_067_org_16	United States Army	Q9212	
dvp_067_org_17	Regular Army (United States)	Q4992216	
dvp_067_org_18	Regular Army (United States)	Q4992216	
dvp_067_org_19	United States Army Reserve	Q2036662	
dvp_067_org_20	Sierra Madre Search and Rescue Team	Q109310509	
dvp_067_org_21	Dartmouth College	Q49116	
dvp_067_org_22	Dartmouth College	Q49116	
dvp_067_org_23	Army Reserve Officers' Training Corps	Q4794233	
dvp_067_org_24	Dartmouth College	Q49116	
dvp_067_org_25	Reserve Officers' Training Corps	Q489983	
dvp_067_org_26	United States Army	Q9212	
dvp_067_org_27	United States Army	Q9212	
dvp_067_org_28	3rd Brigade Combat Team, 82nd Airborne Division	Q56734195	
dvp_067_org_29	United States Army	Q9212	
dvp_067_org_30	National Guard of the United States	Q928670	
dvp_067_org_31	82nd Airborne Division	Q2358	
dvp_067_org_32	82nd Airborne Division	Q2358	
dvp_067_org_33	Regular Army (United States)	Q4992216	
dvp_067_org_34	United States Army	Q9212	
dvp_067_org_35	United States Army	Q9212	
dvp_067_org_36	101st Airborne Division	Q165256	
dvp_067_org_37	Regular Army (United States)	Q4992216	
dvp_067_org_38	Regular Army (United States)	Q4992216	
dvp_067_org_39	Signal Corps Center	Q109310571	
dvp_067_org_40	2nd Battalion, 11th Field Artillery Regiment	Q109310623	
dvp_067_org_41	11th Field Artillery Regiment	Q4547850	
dvp_067_org_42	United States Navy	Q11220	
dvp_067_org_43	National Front for the Liberation of South Vietnam	Q174423	
dvp_067_org_44	People's Army of Vietnam	Q3936506	
dvp_067_org_45	I Corps		
dvp_067_org_46	101st Airborne Division	Q165256	
dvp_067_org_47	United States Army	Q9212	
dvp_067_org_48	101st Airborne Division	Q165256	
dvp_067_org_49	101st Airborne Division	Q165256	
dvp_067_org_50	Seabee	Q1757145	
dvp_067_org_51	Seabee	Q1757145	
dvp_067_org_52	Seabee	Q1757145	
dvp_067_org_53	National Front for the Liberation of South Vietnam	Q174423	
dvp_067_org_54	People's Army of Vietnam	Q3936506	
dvp_067_org_55	Seabee	Q1757145	
dvp_067_org_56	National Front for the Liberation of South Vietnam	Q174423	
dvp_067_org_57	People's Army of Vietnam	Q3936506	
dvp_067_org_58	I Corps		
dvp_067_org_59	United States Marine Corps	Q11218	
dvp_067_org_60	United States Army	Q9212	
dvp_067_org_61	United States Army	Q9212	
dvp_067_org_62	United States Military Academy	Q9219	
dvp_067_org_63	Alcoholics Anonymous	Q18231	
dvp_067_org_64	United States Army	Q9212	
dvp_067_org_65	United States Department of Veterans Affairs	Q592576	
dvp_067_org_66	United States Department of Veterans Affairs	Q592576	
dvp_067_org_67	United States Department of Veterans Affairs	Q592576	
dvp_067_org_68	United States Army	Q9212	
dvp_067_org_69	Dartmouth College	Q49116	
dvp_067_org_70	Reserve Officers' Training Corps	Q489983	
dvp_067_org_71	Reserve Officers' Training Corps	Q489983	
dvp_067_org_72	United States Army	Q9212	
dvp_067_org_73	Dartmouth College	Q49116	
dvp_067_org_74	Reserve Officers' Training Corps	Q489983	
dvp_067_org_75	Reserve Officers' Training Corps	Q489983	
dvp_067_org_76	Reserve Officers' Training Corps	Q489983	
dvp_067_org_77	Dartmouth College	Q49116	
dvp_067_org_78	Dartmouth Outing Club	Q5225718	
dvp_067_org_79	Dartmouth College	Q49116	
dvp_067_org_80	Class of 1965		dvp_0166
dvp_067_org_81	Dartmouth College	Q49116	
dvp_067_org_82	United States Army	Q9212	
dvp_067_org_83	Dartmouth Vietnam Project	Q108871744	
dvp_067_org_84	Dartmouth College	Q49116	
