id	name	QID	dvp_id	start time	end time	point in time
dvp_099_event_0	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_099_event_1	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_099_event_2	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_099_event_3	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_099_event_4	March on Washington for Jobs and Freedom	Q1128871				1963-08-28T00:00:00Z
dvp_099_event_5	assassination of John F. Kennedy	Q193484				1963-11-22T00:00:00Z
dvp_099_event_6	Cuban Missile Crisis	Q128160		1962-10-14T00:00:00Z	1962-10-28T00:00:00Z	
dvp_099_event_7	March on Washington for Jobs and Freedom	Q1128871				1963-08-28T00:00:00Z
dvp_099_event_8	Operation Menu	Q683271		1969-03-18T00:00:00Z	1970-05-26T00:00:00Z	
dvp_099_event_9	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_099_event_10	March on Washington for Jobs and Freedom	Q1128871				1963-08-28T00:00:00Z
dvp_099_event_11	Fall of Saigon	Q482456				1975-04-30T00:00:00Z
dvp_099_event_12	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	
dvp_099_event_13	My Lai Massacre	Q183421				1968-03-16T00:00:00Z
dvp_099_event_14	My Lai Massacre	Q183421				1968-03-16T00:00:00Z
dvp_099_event_15	My Lai Massacre	Q183421				1968-03-16T00:00:00Z
dvp_099_event_16	My Lai Massacre	Q183421				1968-03-16T00:00:00Z
dvp_099_event_17	My Lai Massacre	Q183421				1968-03-16T00:00:00Z
dvp_099_event_18	My Lai Massacre	Q183421				1968-03-16T00:00:00Z
dvp_099_event_19	My Lai Massacre	Q183421				1968-03-16T00:00:00Z
