id	name	QID	dvp_id	start time	end time	point in time
dvp_083_event_0	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_083_event_1	Sputnik programme	Q170413		1957-01-01T00:00:00Z	1961-01-01T00:00:00Z	
dvp_083_event_2	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_083_event_3	Invasion of Normandy	Q16471		1944-06-06T00:00:00Z	1944-07-01T00:00:00Z	
dvp_083_event_4	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_083_event_5	American Civil War	Q8676		1861-04-11T00:00:00Z	1865-05-10T00:00:00Z	
dvp_083_event_6	Cuban Missile Crisis	Q128160		1962-10-14T00:00:00Z	1962-10-28T00:00:00Z	
dvp_083_event_7	French Revolution	Q6534		1789-07-14T00:00:00Z	1799-11-09T00:00:00Z	
dvp_083_event_8	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_083_event_9	Korean War	Q8663		1950-06-25T00:00:00Z	1953-07-27T00:00:00Z	
dvp_083_event_10	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_083_event_11	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_083_event_12	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_083_event_13	Korean War	Q8663		1950-06-25T00:00:00Z	1953-07-27T00:00:00Z	
dvp_083_event_14	Gulf of Tonkin incident	Q482402		1964-08-02T00:00:00Z	1964-08-04T00:00:00Z	
dvp_083_event_15	Gulf of Tonkin incident	Q482402		1964-08-02T00:00:00Z	1964-08-04T00:00:00Z	
dvp_083_event_16	Cold War	Q8683		1945-01-01T00:00:00Z	1991-12-25T00:00:00Z	
dvp_083_event_17	Cold War	Q8683		1945-01-01T00:00:00Z	1991-12-25T00:00:00Z	
dvp_083_event_18	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_083_event_19	Battle of Leyte Gulf	Q308999		1944-10-23T00:00:00Z	1944-10-26T00:00:00Z	
dvp_083_event_20	Battle off Samar	Q4348033				1944-10-25T00:00:00Z
dvp_083_event_21	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_083_event_22	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_083_event_23	Gulf of Tonkin incident	Q482402		1964-08-02T00:00:00Z	1964-08-04T00:00:00Z	
dvp_083_event_24	Gulf of Tonkin incident	Q482402		1964-08-02T00:00:00Z	1964-08-04T00:00:00Z	
dvp_083_event_25	Gulf of Tonkin incident	Q482402		1964-08-02T00:00:00Z	1964-08-04T00:00:00Z	
dvp_083_event_26	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_083_event_27	Korean War	Q8663		1950-06-25T00:00:00Z	1953-07-27T00:00:00Z	
dvp_083_event_28	Gulf of Tonkin incident	Q482402		1964-08-02T00:00:00Z	1964-08-04T00:00:00Z	
dvp_083_event_29	Gulf of Tonkin incident	Q482402		1964-08-02T00:00:00Z	1964-08-04T00:00:00Z	
dvp_083_event_30	Gulf of Tonkin incident	Q482402		1964-08-02T00:00:00Z	1964-08-04T00:00:00Z	
dvp_083_event_31	Watts riots	Q377682		1965-08-11T00:00:00Z	1965-08-16T00:00:00Z	
dvp_083_event_32	Watts riots	Q377682		1965-08-11T00:00:00Z	1965-08-16T00:00:00Z	
dvp_083_event_33	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_083_event_34	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_083_event_35	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_083_event_36	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_083_event_37	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	
dvp_083_event_38	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	
dvp_083_event_39	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
