id	persName
dvp_033_person_0	Andrew Carothers
dvp_033_person_1	Rauner
dvp_033_person_2	Allen Keiswetter
dvp_033_person_3	Allen Keiswetter
dvp_033_person_4	Allen
dvp_033_person_5	Alton
dvp_033_person_6	Eisenhower
dvp_033_person_7	Wichita
dvp_033_person_8	Joseph V.
dvp_033_person_9	Stalin
dvp_033_person_10	Stalin
dvp_033_person_11	Doug
dvp_033_person_12	Queen Elizabeth II’s
dvp_033_person_13	Stalin
dvp_033_person_14	Chuck [Davis
dvp_033_person_15	Bob
dvp_033_person_16	Chuck
dvp_033_person_17	Nixon
dvp_033_person_18	Bob
dvp_033_person_19	Kennedy
dvp_033_person_20	Chuck
dvp_033_person_21	Nixon
dvp_033_person_22	Bob
dvp_033_person_23	Kennedy
dvp_033_person_24	Davises
dvp_033_person_25	Nixon
dvp_033_person_26	Chuck dad
dvp_033_person_27	Bob
dvp_033_person_28	H. C.
dvp_033_person_29	Bob’s dad
dvp_033_person_30	Kennedy
dvp_033_person_31	Mmm
dvp_033_person_32	Kennedy
dvp_033_person_33	Kennedy
dvp_033_person_34	Kennedy
dvp_033_person_35	Kennedy
dvp_033_person_36	Bob
dvp_033_person_37	Kennedy
dvp_033_person_38	Kennedy
dvp_033_person_39	Allen
dvp_033_person_40	Ed Hammond
dvp_033_person_41	Woodston
dvp_033_person_42	Barbara Wolf
dvp_033_person_43	Louis
dvp_033_person_44	Landon
dvp_033_person_45	John F. Kennedy International Airport
dvp_033_person_46	Allen
dvp_033_person_47	Landon
dvp_033_person_48	Mount Herman
dvp_033_person_49	Mount Sherman
dvp_033_person_50	Mount Herman
dvp_033_person_51	Mount Herman
dvp_033_person_52	Dewing
dvp_033_person_53	Robert L.] Frost
dvp_033_person_54	Frost
dvp_033_person_55	Nelson
dvp_033_person_56	Gene [B.] Marshall
dvp_033_person_57	Henry Cabot Lodge [Jr.
dvp_033_person_58	Kennedy
dvp_033_person_59	Kennedy
dvp_033_person_60	Nelson Rockefeller
dvp_033_person_61	Fidel Castro
dvp_033_person_62	Nelson Rockefeller
dvp_033_person_63	Kennedy
dvp_033_person_64	Kennedy
dvp_033_person_65	Cohen Hall
dvp_033_person_66	Cohen
dvp_033_person_67	Kennedy
dvp_033_person_68	Kennedy
dvp_033_person_69	John [R.] Williams
dvp_033_person_70	Williams
dvp_033_person_71	Lyndon B.]
dvp_033_person_72	Johnson
dvp_033_person_73	Robert J.
dvp_033_person_74	Bob Dole
dvp_033_person_75	Bob Dole
dvp_033_person_76	Russell
dvp_033_person_77	H. C. Davis
dvp_033_person_78	Bob Dole
dvp_033_person_79	Bob Dole
dvp_033_person_80	Dole
dvp_033_person_81	Bob Dole
dvp_033_person_82	Dole
dvp_033_person_83	Dole
dvp_033_person_84	Dole
dvp_033_person_85	Dole
dvp_033_person_86	Dole
dvp_033_person_87	Dole
dvp_033_person_88	Dole
dvp_033_person_89	Andrew
dvp_033_person_90	John Quincy
dvp_033_person_91	John C. Adams
dvp_033_person_92	Ho-ho
dvp_033_person_93	Richard [A.] Hitchman
dvp_033_person_94	Richard Hitchman
dvp_033_person_95	Richard
dvp_033_person_96	Allen
dvp_033_person_97	Lady Hitchman
dvp_033_person_98	David Dean] Rusk
dvp_033_person_99	Lincoln
dvp_033_person_100	FSO
dvp_033_person_101	Mm-hm
dvp_033_person_102	Johnson
dvp_033_person_103	Ton Son Nhut Airport
dvp_033_person_104	Tan Son Nhut Air Base
dvp_033_person_105	Martin Luther King
dvp_033_person_106	Robert F.]
dvp_033_person_107	Bobby
dvp_033_person_108	Ninh Binh Province
dvp_033_person_109	Armed Propaganda Teams
dvp_033_person_110	Kon Tum
dvp_033_person_111	mortar rounds
dvp_033_person_112	Tet
dvp_033_person_113	Hoi Chanh
dvp_033_person_114	Ogden Williams
dvp_033_person_115	Can Tho
dvp_033_person_116	Ninh Binh
dvp_033_person_117	Phú Quốc
dvp_033_person_118	Wilbur Wilson
dvp_033_person_119	Ogden Williams
dvp_033_person_120	Tet
dvp_033_person_121	Nha Trang
dvp_033_person_122	Can Tho
dvp_033_person_123	Ogden Williams
dvp_033_person_124	Nixon
dvp_033_person_125	Hubert H.]
dvp_033_person_126	Humphrey
dvp_033_person_127	Johnson
dvp_033_person_128	Nixon
dvp_033_person_129	Hồ Chí Minh
dvp_033_person_130	Hồ Chí Minh
dvp_033_person_131	Hồ Chí Minh’s
dvp_033_person_132	—Chiêu Hồi.
dvp_033_person_133	Nixon
dvp_033_person_134	Nixon
dvp_033_person_135	Nixon
dvp_033_person_136	Nixon
dvp_033_person_137	Humphrey
dvp_033_person_138	Nixon
dvp_033_person_139	Nixon
dvp_033_person_140	Humphrey
dvp_033_person_141	Johnson
dvp_033_person_142	Nixon
dvp_033_person_143	Nixon
dvp_033_person_144	Nixon
dvp_033_person_145	Nixon
dvp_033_person_146	Kissinger
dvp_033_person_147	Nixon
dvp_033_person_148	Alexis Johnson
dvp_033_person_149	U. Alexis Johnson
dvp_033_person_150	Nixon
dvp_033_person_151	Nixon
dvp_033_person_152	Nixon
dvp_033_person_153	Nixon
dvp_033_person_154	Kissinger
dvp_033_person_155	Robert Frost
dvp_033_person_156	Philip
dvp_033_person_157	Nha Trang
dvp_033_person_158	Buddha
dvp_033_person_159	Trang
dvp_033_person_160	Ho Chi Minh
dvp_033_person_161	Johnson
dvp_033_person_162	Nha Trang
dvp_033_person_163	Henry Kissinger
dvp_033_person_164	Lawrence
dvp_033_person_165	T. E.]
dvp_033_person_166	Lawrence
dvp_033_person_167	Philip J.]
