id	placeName	QID	dvp_id	coordinate location
dvp_080_place_0	Hanover	Q131908		"43.7,-72.28333333333333"
dvp_080_place_1	Boxford	Q2418332		"42.661111111111,-70.997222222222"
dvp_080_place_2	Boston	Q100		"42.358333333333,-71.0625"
dvp_080_place_3	Stoneham	Q2901023		"42.48,-71.1"
dvp_080_place_4	Stoneham	Q2901023		"42.48,-71.1"
dvp_080_place_5	Stoneham	Q2901023		"42.48,-71.1"
dvp_080_place_6	Boston	Q100		"42.358333333333,-71.0625"
dvp_080_place_7	Boston	Q100		"42.358333333333,-71.0625"
dvp_080_place_8	Stoneham	Q2901023		"42.48,-71.1"
dvp_080_place_9	Boston	Q100		"42.358333333333,-71.0625"
dvp_080_place_10	Caen	Q41185		"49.182222222222,-0.37055555555556"
dvp_080_place_11	Normandy	Q15878		"49.12233911111111,-0.43664430555555556"
dvp_080_place_12	Paris	Q90		"48.856944444444,2.3513888888889"
dvp_080_place_13	English Channel	Q34640		"50,-2"
dvp_080_place_14	Boston	Q100		"42.358333333333,-71.0625"
dvp_080_place_15	Maine	Q724		"45.5,-69"
dvp_080_place_16	Dartmouth College	Q49116		"43.703333333333,-72.288333333333"
dvp_080_place_17	Cerin	Q2946657		"45.7797,5.54929"
dvp_080_place_18	Sanborn House	Q107672686		"43.70472849774863,-72.28940546645217"
dvp_080_place_19	Dartmouth College Library	Q52633263		"43.42194, -72.17193"
dvp_080_place_20	Dartmouth College	Q49116		"43.703333333333,-72.288333333333"
dvp_080_place_21	Thayer School of Engineering	Q7711553		"43.7045,-72.2946"
dvp_080_place_22	Hanover	Q131908		"43.7,-72.28333333333333"
dvp_080_place_23	Dartmouth College	Q49116		"43.703333333333,-72.288333333333"
dvp_080_place_24	Skidmore College	Q7535073		"43.097777777778,-73.785277777778"
dvp_080_place_25	Green Mountain College	Q14711908		"43.5171,-73.2396"
dvp_080_place_26	Colby–Sawyer College	Q5142055		"43.4122,-71.9778"
dvp_080_place_27	Colby–Sawyer College	Q5142055		"43.4122,-71.9778"
dvp_080_place_28	Vietnam	Q881		"16,108"
dvp_080_place_29	Vietnam	Q881		"16,108"
dvp_080_place_30	Vietnam	Q881		"16,108"
dvp_080_place_31	Vietnam	Q881		"16,108"
dvp_080_place_32	Newport	Q54264		"41.488002,-71.312622"
dvp_080_place_33	Newport	Q54264		"41.488002,-71.312622"
dvp_080_place_34	Syracuse	Q128069		"43.046899,-76.144423"
dvp_080_place_35	Boston	Q100		"42.358333333333,-71.0625"
dvp_080_place_36	Newport	Q54264		"41.488002,-71.312622"
dvp_080_place_37	Newport	Q54264		"41.488002,-71.312622"
dvp_080_place_38	Boston	Q100		"42.358333333333,-71.0625"
dvp_080_place_39	Newport	Q54264		"41.488002,-71.312622"
dvp_080_place_40	Boston	Q100		"42.358333333333,-71.0625"
dvp_080_place_41	Stoneham	Q2901023		"42.48,-71.1"
dvp_080_place_42	Philadelphia Naval Shipyard	Q1548690		"39.89,-75.18"
dvp_080_place_43	Philadelphia Naval Shipyard	Q1548690		"39.89,-75.18"
dvp_080_place_44	Philadelphia	Q1345		"39.952777777778,-75.163611111111"
dvp_080_place_45	Philadelphia	Q1345		"39.952777777778,-75.163611111111"
dvp_080_place_46	Newport	Q54264		"41.488002,-71.312622"
dvp_080_place_47	Newport	Q54264		"41.488002,-71.312622"
dvp_080_place_48	Newport	Q54264		"41.488002,-71.312622"
dvp_080_place_49	Newport	Q54264		"41.488002,-71.312622"
dvp_080_place_50	Vietnam	Q881		"16,108"
dvp_080_place_51	Newport	Q54264		"41.488002,-71.312622"
dvp_080_place_52	Philadelphia Naval Shipyard	Q1548690		"39.89,-75.18"
