id	orgName	QID	dvp_id
dvp_028_org_0	Dartmouth College	Q49116	
dvp_028_org_1	Taft School	Q7675047	
dvp_028_org_2	Dartmouth College	Q49116	
dvp_028_org_3	Taft School	Q7675047	
dvp_028_org_4	Dartmouth College	Q49116	
dvp_028_org_5	Dartmouth College	Q49116	
dvp_028_org_6	University of Pennsylvania	Q49117	
dvp_028_org_7	University of North Carolina at Chapel Hill	Q192334	
dvp_028_org_8	University of North Carolina at Chapel Hill	Q192334	
dvp_028_org_9	Dartmouth College	Q49116	
dvp_028_org_10	Dartmouth College	Q49116	
dvp_028_org_11	Beta Theta Pi	Q4897282	
dvp_028_org_12	Dartmouth College	Q49116	
dvp_028_org_13	University of North Carolina at Chapel Hill	Q192334	
dvp_028_org_14	Southeast Asia Treaty Organization	Q277252	
dvp_028_org_15	Ohio State University	Q309331	
dvp_028_org_16	United States Senate	Q66096	
dvp_028_org_17	Dartmouth College	Q49116	
dvp_028_org_18	12th Evacuation Hospital	Q104883008	
