id	orgName	QID	dvp_id
dvp_009_org_0	Yale University	Q49112	
dvp_009_org_1	The Hill School	Q7739685	
dvp_009_org_2	The Hill School	Q7739685	
dvp_009_org_3	Dartmouth College	Q49116	
dvp_009_org_4	Dartmouth College	Q49116	
dvp_009_org_5	Dartmouth College	Q49116	
dvp_009_org_6	Dartmouth College	Q49116	
dvp_009_org_7	Sigma Alpha Epsilon	Q7512272	
dvp_009_org_8	Class of ’40		dvp_0173
dvp_009_org_9	’41		dvp_0174
dvp_009_org_10	Dartmouth College	Q49116	
dvp_009_org_11	Dartmouth College	Q49116	
dvp_009_org_12	Princeton University	Q21578	
dvp_009_org_13	Dartmouth College	Q49116	
dvp_009_org_14	Yale University	Q49112	
dvp_009_org_15	Dartmouth College	Q49116	
dvp_009_org_16	Dartmouth College	Q49116	
dvp_009_org_17	Trinity College	Q73079	
dvp_009_org_18	Bowdoin College	Q895401	
dvp_009_org_19	Dartmouth College	Q49116	
dvp_009_org_20	Alpha Chi Alpha	Q4735004	
dvp_009_org_21	Naval Reserve Officers Training Corps	Q6981909	
dvp_009_org_22	United States Navy	Q11220	
dvp_009_org_23	United States Navy	Q11220	
dvp_009_org_24	NAVY Reserves Officer Training Corps	Q101243251	
dvp_009_org_25	NAVY Reserves Officer Training Corps	Q101243251	
dvp_009_org_26	Dartmouth College	Q49116	
dvp_009_org_27	106th Infantry Division	Q2662633	
dvp_009_org_28	American Red Cross	Q470110	
dvp_009_org_29	United States Army Air Forces	Q741723	
dvp_009_org_30	NAVY Reserves Officer Training Corps	Q101243251	
dvp_009_org_31	United States Navy	Q11220	
dvp_009_org_32	United States Navy	Q11220	
dvp_009_org_33	United States Navy	Q11220	
dvp_009_org_34	United States Navy	Q11220	
dvp_009_org_35	United States Navy	Q11220	
dvp_009_org_36	NAVY Reserves Officer Training Corps	Q101243251	
dvp_009_org_37	Reserve Officers' Training Corps	Q489983	
dvp_009_org_38	NAVY Reserves Officer Training Corps	Q101243251	
dvp_009_org_39	Air Force Reserve Officer Training Corp	Q101243281	
