id	name	QID	dvp_id	start time	end time	point in time
dvp_061_event_0	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_061_event_1	Selma to Montgomery marches	Q1061891				1965-01-01T00:00:00Z
dvp_061_event_2	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_061_event_3	Korean War	Q8663		1950-06-25T00:00:00Z	1953-07-27T00:00:00Z	
dvp_061_event_4	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_061_event_5	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_061_event_6	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	
dvp_061_event_7	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_061_event_8	Battle of Dien Bien Phu	Q604897		1954-03-13T00:00:00Z	1954-05-07T00:00:00Z	1954-05-07T00:00:00Z
dvp_061_event_9	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_061_event_10	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_061_event_11	My Lai Massacre	Q183421				1968-03-16T00:00:00Z
dvp_061_event_12	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_061_event_13	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_061_event_14	Iraq War	Q545449		2003-03-20T00:00:00Z	2011-12-15T00:00:00Z	
dvp_061_event_15	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
