id	name	QID	dvp_id	start time	end time	point in time
dvp_094_event_0	Sacco and Vanzetti [Nicola Sacco and Bartolomeo Vanzetti]					
dvp_094_event_1	Sacco and Vanzetti arrested		dvp_0994			1920-05-04T20:00:00Z
dvp_094_event_2	Sacco and Vanzetti convicted of murder		dvp_0995			1921-07-13T20:00:00Z
dvp_094_event_3	Sacco and Vanzetti executed		dvp_0996			1927-09-22T20:00:00Z
dvp_094_event_4	Sacco and Vanzetti executed		dvp_0996			1927-09-22T20:00:00Z
dvp_094_event_5	Sacco and Vanzetti executed		dvp_0996			1927-09-22T20:00:00Z
dvp_094_event_6	1960 Democratic National Convention			1960-07-11T00:00:00Z	1960-07-15T00:00:00Z	
dvp_094_event_7	1960 Democratic National Convention			1960-07-11T00:00:00Z	1960-07-15T00:00:00Z	
dvp_094_event_8	The Holocaust			1941-01-01T00:00:00Z	1945-01-01T00:00:00Z	
dvp_094_event_9	1960 World Series					1960-01-01T00:00:00Z
dvp_094_event_10	Sacco and Vanzetti					
dvp_094_event_11	Democratic Convention					
dvp_094_event_12	assassination of John F. Kennedy	Q193484				1963-11-22T00:00:00Z
dvp_094_event_13	Gulf of Tonkin Resolution	Q240352				1964-08-07T00:00:00Z
dvp_094_event_14	Gulf of Tonkin Resolution	Q240352				1964-08-06T20:00:00Z
dvp_094_event_15	1964 presidential election	Q4571741				1964-11-02T19:00:00Z
dvp_094_event_16	Gulf of Tonkin Resolution	Q240352				1964-08-07T00:00:00Z
dvp_094_event_17	Gulf of Tonkin Resolution	Q240352				1964-08-07T00:00:00Z
dvp_094_event_18	Gulf of Tonkin Resolution	Q240352				1964-08-07T00:00:00Z
dvp_094_event_19	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_094_event_20	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_094_event_21	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_094_event_22	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_094_event_23	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_094_event_24	assassination of Robert F. Kennedy	Q1187550				1968-06-05T00:00:00Z
dvp_094_event_25	assassination of Martin Luther King Jr.	Q757963				1968-04-04T00:00:00Z
dvp_094_event_26	assassination of Martin Luther King Jr.	Q757963				1968-04-04T00:00:00Z
dvp_094_event_27	1968 Democratic National Convention	Q83516				1968-01-01T00:00:00Z
dvp_094_event_28	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_094_event_29	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_094_event_30	assassination of John F. Kennedy	Q193484				1963-11-22T00:00:00Z
dvp_094_event_31	fighting at Sproul Hall		dvp_0993			1964-12-01T19:00:00Z
dvp_094_event_32	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_094_event_33	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_094_event_34	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_094_event_35	Kent State shootings	Q482635		1970-05-04T00:00:00Z	1970-05-04T00:00:00Z	
dvp_094_event_36	Kent State shootings	Q482635		1970-05-04T00:00:00Z	1970-05-04T00:00:00Z	
dvp_094_event_37	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_094_event_38	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_094_event_39	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_094_event_40	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_094_event_41	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_094_event_42	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_094_event_43	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_094_event_44	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_094_event_45	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_094_event_46	first inauguration of Ronald Reagan	Q3401697				1981-01-20T00:00:00Z
dvp_094_event_47	first inauguration of Ronald Reagan	Q3401697				1981-01-20T00:00:00Z
dvp_094_event_48	assassination of John F. Kennedy	Q193484				1963-11-22T00:00:00Z
dvp_094_event_49	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_094_event_50	2003 invasion of Iraq	Q107802		2003-03-20T00:00:00Z	2003-05-01T00:00:00Z	
dvp_094_event_51	Iraq War	Q545449		2003-03-20T00:00:00Z	2011-12-15T00:00:00Z	
dvp_094_event_52	inauguration of George H. W. Bush	Q3153922				1989-01-20T00:00:00Z
dvp_094_event_53	September 11 attacks	Q10806				2001-09-11T00:00:00Z
dvp_094_event_54	1982 Lebanon War	Q49103		1982-06-06T00:00:00Z	1985-05-17T00:00:00Z	
dvp_094_event_55	war					
dvp_094_event_56	Watts riots	Q377682		1965-08-11T00:00:00Z	1965-08-16T00:00:00Z	
