id	placeName
dvp_051_place_0	Rauner [Special Collections] Library
dvp_051_place_1	Dartmouth College
dvp_051_place_2	Hanover, New Hampshire
dvp_051_place_3	Scarsdale, New York
dvp_051_place_4	Mediterranean [Sea]
dvp_051_place_5	Westhampton Beach, Long Island [New York]
dvp_051_place_6	Scarsdale, New York
dvp_051_place_7	Mediterranean
dvp_051_place_8	Galveston, Texas
dvp_051_place_9	Galveston
dvp_051_place_10	Scarsdale
dvp_051_place_11	White Plains
dvp_051_place_12	Elmsford
dvp_051_place_13	Long Island
dvp_051_place_14	[Dartmouth] Green
dvp_051_place_15	Vietnam
dvp_051_place_16	Vietnam
dvp_051_place_17	Vietnam
dvp_051_place_18	Fort Campbell, Kentucky
dvp_051_place_19	Governors Island
dvp_051_place_20	New York City
dvp_051_place_21	Fort Campbell
dvp_051_place_22	Fort Campbell
dvp_051_place_23	Dartmouth
dvp_051_place_24	Fort Campbell
dvp_051_place_25	Vietnam
dvp_051_place_26	Vietnam
dvp_051_place_27	Vietnam
dvp_051_place_28	[National] Route 19
dvp_051_place_29	Vietnam
dvp_051_place_30	Vietnam
dvp_051_place_31	Philippines
dvp_051_place_32	Fort Campbell
dvp_051_place_33	Oakland [California]
dvp_051_place_34	Viet
dvp_051_place_35	Subic Bay
dvp_051_place_36	Quy Nhơn
dvp_051_place_37	Saigon
dvp_051_place_38	[Vietnamese] DMZ [demilitarized zone]
dvp_051_place_39	An Khê
dvp_051_place_40	Route 19
dvp_051_place_41	Route 19
dvp_051_place_42	An Khê
dvp_051_place_43	Quy Nhơn
dvp_051_place_44	An Khê
dvp_051_place_45	An Khê
dvp_051_place_46	An Khê
dvp_051_place_47	An Khê
dvp_051_place_48	An Khê
dvp_051_place_49	Korea
dvp_051_place_50	Saigon
dvp_051_place_51	Saigon
dvp_051_place_52	Fort Campbell
dvp_051_place_53	Vietnam
dvp_051_place_54	Vietnam
dvp_051_place_55	Vietnam
dvp_051_place_56	Vietnam
dvp_051_place_57	U.S.
dvp_051_place_58	Canada
dvp_051_place_59	Canada
dvp_051_place_60	Hanover
dvp_051_place_61	Boston
dvp_051_place_62	Boston
dvp_051_place_63	New York City
dvp_051_place_64	New York City
dvp_051_place_65	Boston
dvp_051_place_66	Symphony Hall
dvp_051_place_67	Boston
dvp_051_place_68	Boston
dvp_051_place_69	Vietnam
dvp_051_place_70	Vietnam
dvp_051_place_71	Vietnam
dvp_051_place_72	Vietnam
dvp_051_place_73	Vietnam
dvp_051_place_74	Fort Campbell
dvp_051_place_75	Hong Kong
dvp_051_place_76	Charleston, South Carolina
dvp_051_place_77	Fort Campbell, Kentucky
dvp_051_place_78	Vietnam
dvp_051_place_79	Nashville
dvp_051_place_80	Fort Campbell
dvp_051_place_81	Fort Campbell
dvp_051_place_82	Vietnam
dvp_051_place_83	Vietnam
dvp_051_place_84	Vietnam
dvp_051_place_85	America
dvp_051_place_86	Khe Sanh
dvp_051_place_87	Khe Sanh
dvp_051_place_88	Vietnam
dvp_051_place_89	Vietnam
dvp_051_place_90	Vietnam
dvp_051_place_91	Brunswick
dvp_051_place_92	Vietnam
dvp_051_place_93	Quy Nhơn
dvp_051_place_94	An Khê
