id	placeName	QID	dvp_id	coordinate location
dvp_054_place_0	Webster Hall	Q105045865		43.704469,72.288169
dvp_054_place_1	California	Q99		37,-120
dvp_054_place_2	Nebraska	Q1553		41.5,-100
dvp_054_place_3	California	Q99		37,-120
dvp_054_place_4	Oregon	Q824		43.935833,-120.575
dvp_054_place_5	Corona	Q494707		33.866666666667,-117.56666666667
dvp_054_place_6	Riverside	Q49243		33.948063888889,-117.39612777778
dvp_054_place_7	Corona	Q494707		33.866666666667,-117.56666666667
dvp_054_place_8	Lake Elsinore	Q948102		33.681388888889,-117.34527777778
dvp_054_place_9	Banning	Q806903		33.931666666667,-116.8975
dvp_054_place_10	Banning	Q806903		33.931666666667,-116.8975
dvp_054_place_11	Guadalcanal	Q192767		-9.6166666666667,160.18333333333
dvp_054_place_12	Los Angeles	Q65		34.05223,-118.24368
dvp_054_place_13	Los Angeles	Q65		34.05223,-118.24368
dvp_054_place_14	Los Angeles	Q65		34.05223,-118.24368
dvp_054_place_15	Pennsylvania	Q1400		41,-77.5
dvp_054_place_16	Nebraska	Q1553		41.5,-100
dvp_054_place_17	Nebraska	Q1553		41.5,-100
dvp_054_place_18	Pennsylvania	Q1400		41,-77.5
dvp_054_place_19	Pennsylvania	Q1400		41,-77.5
dvp_054_place_20	Nebraska	Q1553		41.5,-100
dvp_054_place_21	Wyoming	Q1214		43,-107.5
dvp_054_place_22	Nebraska	Q1553		41.5,-100
dvp_054_place_23	Kearney	Q846044		40.7,-99.083333333333
dvp_054_place_24	Grand Island	Q461826		40.922222222222,-98.358055555556
dvp_054_place_25	Nebraska	Q1553		41.5,-100
dvp_054_place_26	Banning	Q806903		33.931666666667,-116.8975
dvp_054_place_27	Banning	Q806903		33.931666666667,-116.8975
dvp_054_place_28	Nebraska Sand Hills Mixed Grasslands	Q3401280		42.13,-102.19
dvp_054_place_29	Massachusetts	Q771		42.3,-71.8
dvp_054_place_30	Banning	Q806903		33.931666666667,-116.8975
dvp_054_place_31	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_054_place_32	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_054_place_33	Nebraska	Q1553		41.5,-100
dvp_054_place_34	Nebraska	Q1553		41.5,-100
dvp_054_place_35	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_054_place_36	New Hampshire	Q759		44,-71.5
dvp_054_place_37	Boston	Q100		42.358333333333,-71.0625
dvp_054_place_38	Nebraska	Q1553		41.5,-100
dvp_054_place_39	Pennsylvania	Q1400		41,-77.5
dvp_054_place_40	Pennsylvania	Q1400		41,-77.5
dvp_054_place_41	Connecticut	Q779		41.6,-72.7
dvp_054_place_42	New York City	Q60		40.67,-73.94
dvp_054_place_43	Stamford	Q49169		41.096666666667,-73.552222222222
dvp_054_place_44	Hanover	Q131908		43.7,-72.28333333333333
dvp_054_place_45	Hanover	Q131908		43.7,-72.28333333333333
dvp_054_place_46	Hanover	Q131908		43.7,-72.28333333333333
dvp_054_place_47	Russia	Q159		66.41666666666667,94.25
dvp_054_place_48	United States of America	Q30		39.828175,-98.5795
dvp_054_place_49	Nebraska	Q1553		41.5,-100
dvp_054_place_50	Valley Forge Military Academy and College	Q4008225		40.05349,-75.3821
dvp_054_place_51	California	Q99		37,-120
dvp_054_place_52	The Green	Q7738117		43.7033,-72.2886
dvp_054_place_53	The Green	Q7738117		43.7033,-72.2886
dvp_054_place_54	Collis Center for Student Involvement	Q100725367		43.70277,-72.28991
dvp_054_place_55	Parkhurst Hall	Q100952777		43.70404,-72.28995
dvp_054_place_56	Parkhurst Hall	Q100952777		43.70404,-72.28995
dvp_054_place_57	Parkhurst Hall	Q100952777		43.70404,-72.28995
dvp_054_place_58	Vietnam	Q881		16,108
dvp_054_place_59	Hanover	Q131908		43.7,-72.28333333333333
dvp_054_place_60	Vietnam	Q881		16,108
dvp_054_place_61	Nebraska	Q1553		41.5,-100
dvp_054_place_62	Vietnam	Q881		16,108
dvp_054_place_63	Vietnam	Q881		16,108
dvp_054_place_64	Vietnam	Q881		16,108
dvp_054_place_65	Afghanistan	Q889		34,66
dvp_054_place_66	United States of America	Q30		39.828175,-98.5795
dvp_054_place_67	Vietnam	Q881		16,108
dvp_054_place_68	Vietnam	Q881		16,108
dvp_054_place_69	Russia	Q159		66.41666666666667,94.25
dvp_054_place_70	Vermont	Q16551		44,-72.7
dvp_054_place_71	Valley Forge Military Academy and College	Q4008225		40.05349,-75.3821
dvp_054_place_72	Hanover	Q131908		43.7,-72.28333333333333
dvp_054_place_73	Webb Air Force Base	Q7978640		32.2181,-101.521
dvp_054_place_74	Dallas	Q16557		32.779166666667,-96.808888888889
dvp_054_place_75	El Paso	Q16562		31.759166666667,-106.48861111111
dvp_054_place_76	California	Q99		37,-120
dvp_054_place_77	Thailand	Q869		14,101
dvp_054_place_78	North Vietnam	Q172640		21.033333,105.85
dvp_054_place_79	Laos	Q819		18.2,104
dvp_054_place_80	Thailand	Q869		14,101
dvp_054_place_81	Thailand	Q869		14,101
dvp_054_place_82	Thailand	Q869		14,101
dvp_054_place_83	Vietnam	Q881		16,108
dvp_054_place_84	Thailand	Q869		14,101
dvp_054_place_85	Hanover	Q131908		43.7,-72.28333333333333
dvp_054_place_86	Big Spring	Q859362		32.2433,-101.475
dvp_054_place_87	Victorville	Q495353		34.536111111111,-117.28833333333
dvp_054_place_88	Nebraska	Q1553		41.5,-100
dvp_054_place_89	Boston	Q100		42.358333333333,-71.0625
dvp_054_place_90	New York City	Q60		40.67,-73.94
dvp_054_place_91	Los Angeles	Q65		34.05223,-118.24368
dvp_054_place_92	Hanover	Q131908		43.7,-72.28333333333333
dvp_054_place_93	Big Spring	Q859362		32.2433,-101.475
dvp_054_place_94	Moscow	Q649		55.755833333333,37.617777777778
dvp_054_place_95	Hanover	Q131908		43.7,-72.28333333333333
dvp_054_place_96	Sodtown	Q105717839		40.9968787,-98.798054
dvp_054_place_97	Ravenna	Q968976		41.027777777778,-98.913333333333
dvp_054_place_98	Banning	Q806903		33.931666666667,-116.8975
dvp_054_place_99	Thailand	Q869		14,101
dvp_054_place_100	Laos	Q819		18.2,104
dvp_054_place_101	North Vietnam	Q172640		21.033333,105.85
dvp_054_place_102	South Vietnam	Q180573		10.75,106.66666666667
dvp_054_place_103	Cambodia	Q424		12.6,105
dvp_054_place_104	Laos	Q819		18.2,104
dvp_054_place_105	North Vietnam	Q172640		21.033333,105.85
dvp_054_place_106	Ubon	Q101425617		15.2759,104.8357
dvp_054_place_107	Laos	Q819		18.2,104
dvp_054_place_108	North Vietnam	Q172640		21.033333,105.85
dvp_054_place_109	North Vietnam	Q172640		21.033333,105.85
dvp_054_place_110	Laos	Q819		18.2,104
dvp_054_place_111	North Vietnam	Q172640		21.033333,105.85
dvp_054_place_112	Laos	Q819		18.2,104
dvp_054_place_113	South Vietnam	Q180573		10.75,106.66666666667
dvp_054_place_114	North Vietnam	Q172640		21.033333,105.85
dvp_054_place_115	North Vietnam	Q172640		21.033333,105.85
dvp_054_place_116	South Vietnam	Q180573		10.75,106.66666666667
dvp_054_place_117	South Vietnam	Q180573		10.75,106.66666666667
dvp_054_place_118	South Vietnam	Q180573		10.75,106.66666666667
dvp_054_place_119	South Vietnam	Q180573		10.75,106.66666666667
dvp_054_place_120	South Vietnam	Q180573		10.75,106.66666666667
dvp_054_place_121	South Vietnam	Q180573		10.75,106.66666666667
dvp_054_place_122	Webster Hall	Q7978928		40.7317,-73.9892
dvp_054_place_123	New Mexico	Q1522		34,-106
dvp_054_place_124	Vietnam	Q881		16,108
dvp_054_place_125	Ubon	Q101425617		15.2759,104.8357
dvp_054_place_126	United States of America	Q30		39.828175,-98.5795
dvp_054_place_127	Thailand	Q869		14,101
dvp_054_place_128	Vietnam	Q881		16,108
dvp_054_place_129	United States of America	Q30		39.828175,-98.5795
dvp_054_place_130	United States of America	Q30		39.828175,-98.5795
dvp_054_place_131	Ubon	Q101425617		15.2759,104.8357
dvp_054_place_132	United States of America	Q30		39.828175,-98.5795
dvp_054_place_133	United States of America	Q30		39.828175,-98.5795
dvp_054_place_134	Ubon	Q101425617		15.2759,104.8357
dvp_054_place_135	Cambodia	Q424		12.6,105
dvp_054_place_136	Laos	Q819		18.2,104
dvp_054_place_137	North Vietnam	Q172640		21.033333,105.85
dvp_054_place_138	Gulf of Tonkin	Q212428		19.75,107.75
dvp_054_place_139	South Vietnam	Q180573		10.75,106.66666666667
dvp_054_place_140	Vietnamese Demilitarized Zone	Q2349960		16.9875,107.0359
dvp_054_place_141	Da Nang	Q25282		16.031944444444445,108.22055555555555
dvp_054_place_142	Da Nang	Q25282		16.031944444444445,108.22055555555555
dvp_054_place_143	United States of America	Q30		39.828175,-98.5795
dvp_054_place_144	Boston	Q100		42.358333333333,-71.0625
dvp_054_place_145	Hanover	Q131908		43.7,-72.28333333333333
dvp_054_place_146	Hanover	Q131908		43.7,-72.28333333333333
dvp_054_place_147	Gulf of Tonkin	Q212428		19.75,107.75
dvp_054_place_148	Ubon	Q101425617		15.2759,104.8357
dvp_054_place_149	Ubon	Q101425617		15.2759,104.8357
dvp_054_place_150	Kent State University	Q1473615		41.146944444444,-81.343333333333
dvp_054_place_151	Ohio	Q1397		40.5,-82.5
dvp_054_place_152	Thailand	Q869		14,101
dvp_054_place_153	United States of America	Q30		39.828175,-98.5795
dvp_054_place_154	United States of America	Q30		39.828175,-98.5795
dvp_054_place_155	United States of America	Q30		39.828175,-98.5795
dvp_054_place_156	Hanover	Q131908		43.7,-72.28333333333333
dvp_054_place_157	Parkhurst Hall	Q100952777		43.70404,-72.28995
dvp_054_place_158	Collis Center for Student Involvement	Q100725367		43.70277,-72.28991
dvp_054_place_159	Psi Upsilon		dvp_0236	43.702715350580675,-72.29062649870463
dvp_054_place_160	Collis Center for Student Involvement	Q100725367		43.70277,-72.28991
dvp_054_place_161	Parkhurst Hall	Q100952777		43.70404,-72.28995
dvp_054_place_162	Boston	Q100		42.358333333333,-71.0625
dvp_054_place_163	Boston	Q100		42.358333333333,-71.0625
dvp_054_place_164	Nebraska	Q1553		41.5,-100
dvp_054_place_165	California	Q99		37,-120
dvp_054_place_166	California	Q99		37,-120
dvp_054_place_167	California	Q99		37,-120
dvp_054_place_168	California	Q99		37,-120
dvp_054_place_169	San Francisco	Q62		37.7775,-122.41638888888889
dvp_054_place_170	Ubon	Q101425617		15.2759,104.8357
dvp_054_place_171	United States of America	Q30		39.828175,-98.5795
dvp_054_place_172	United States of America	Q30		39.828175,-98.5795
dvp_054_place_173	Ubon	Q101425617		15.2759,104.8357
dvp_054_place_174	Thailand	Q869		14,101
dvp_054_place_175	United States of America	Q30		39.828175,-98.5795
dvp_054_place_176	Thailand	Q869		14,101
dvp_054_place_177	United States of America	Q30		39.828175,-98.5795
dvp_054_place_178	Florida	Q812		28.133333333333,-81.631666666667
dvp_054_place_179	Las Vegas	Q23768		36.169166666667,-115.14472222222
dvp_054_place_180	Florida	Q812		28.133333333333,-81.631666666667
dvp_054_place_181	Thailand	Q869		14,101
dvp_054_place_182	North Vietnam	Q172640		21.033333,105.85
dvp_054_place_183	Las Vegas	Q23768		36.169166666667,-115.14472222222
dvp_054_place_184	Thailand	Q869		14,101
dvp_054_place_185	Ubon Royal Thai Air Force Base	Q7876581		15.2511,104.87
dvp_054_place_186	Thailand	Q869		14,101
dvp_054_place_187	Ubon	Q101425617		15.2759,104.8357
dvp_054_place_188	Thailand	Q869		14,101
dvp_054_place_189	Laos	Q819		18.2,104
dvp_054_place_190	North Vietnam	Q172640		21.033333,105.85
dvp_054_place_191	Udorn Royal Thai Air Force Base	Q7877292		17.3864,102.788
dvp_054_place_192	Ubon	Q101425617		15.2759,104.8357
dvp_054_place_193	Ubon	Q101425617		15.2759,104.8357
dvp_054_place_194	Udorn Royal Thai Air Force Base	Q7877292		17.3864,102.788
dvp_054_place_195	Nakhon Ratchasima	Q271737		14.972222222222,102.1
dvp_054_place_196	Takhli	Q476799		15.263055555556,100.34361111111
dvp_054_place_197	Thailand	Q869		14,101
dvp_054_place_198	Thailand	Q869		14,101
dvp_054_place_199	North Vietnam	Q172640		21.033333,105.85
dvp_054_place_200	United States of America	Q30		39.828175,-98.5795
dvp_054_place_201	North Vietnam	Q172640		21.033333,105.85
dvp_054_place_202	Thailand	Q869		14,101
dvp_054_place_203	North Vietnam	Q172640		21.033333,105.85
dvp_054_place_204	Florida	Q812		28.133333333333,-81.631666666667
dvp_054_place_205	Thailand	Q869		14,101
dvp_054_place_206	Thailand	Q869		14,101
dvp_054_place_207	Thailand	Q869		14,101
dvp_054_place_208	Vietnam	Q881		16,108
dvp_054_place_209	Florida	Q812		28.133333333333,-81.631666666667
dvp_054_place_210	Florida	Q812		28.133333333333,-81.631666666667
dvp_054_place_211	Korea	Q18097		38.316666666667,127.23333333333
dvp_054_place_212	Korea	Q18097		38.316666666667,127.23333333333
dvp_054_place_213	United States of America	Q30		39.828175,-98.5795
dvp_054_place_214	Korea	Q18097		38.316666666667,127.23333333333
dvp_054_place_215	Nebraska	Q1553		41.5,-100
dvp_054_place_216	Hanover	Q131908		43.7,-72.28333333333333
dvp_054_place_217	Vietnam	Q881		16,108
dvp_054_place_218	United States of America	Q30		39.828175,-98.5795
dvp_054_place_219	Ho Chi Minh City	Q1854		10.816666666667,106.63333333333
dvp_054_place_220	The Pentagon	Q11208		38.871111,-77.055833
dvp_054_place_221	United States of America	Q30		39.828175,-98.5795
dvp_054_place_222	Iraq	Q796		33,43
dvp_054_place_223	Iraq	Q796		33,43
dvp_054_place_224	Afghanistan	Q889		34,66
dvp_054_place_225	United States of America	Q30		39.828175,-98.5795
dvp_054_place_226	Vietnam	Q881		16,108
dvp_054_place_227	Vietnam Veterans Memorial	Q713628		38.891111111111,-77.047777777778
dvp_054_place_228	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_054_place_229	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_054_place_230	Hanover	Q131908		43.7,-72.28333333333333
dvp_054_place_231	Vietnam	Q881		16,108
dvp_054_place_232	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_054_place_233	Russia	Q159		66.41666666666667,94.25
dvp_054_place_234	Las Vegas	Q23768		36.169166666667,-115.14472222222
dvp_054_place_235	Moscow	Q649		55.755833333333,37.617777777778
dvp_054_place_236	Moscow	Q649		55.755833333333,37.617777777778
dvp_054_place_237	Moscow	Q649		55.755833333333,37.617777777778
dvp_054_place_238	Zvyozdny gorodok	Q335565		55.877222222222,38.113333333333
dvp_054_place_239	Russia	Q159		66.41666666666667,94.25
dvp_054_place_240	White House	Q35525		38.897669444444,-77.03655
dvp_054_place_241	Moscow	Q649		55.755833333333,37.617777777778
dvp_054_place_242	Moscow	Q649		55.755833333333,37.617777777778
dvp_054_place_243	Russia	Q159		66.41666666666667,94.25
dvp_054_place_244	United States of America	Q30		39.828175,-98.5795
dvp_054_place_245	Moscow	Q649		55.755833333333,37.617777777778
dvp_054_place_246	Moscow	Q649		55.755833333333,37.617777777778
dvp_054_place_247	Moscow	Q649		55.755833333333,37.617777777778
dvp_054_place_248	Moscow	Q649		55.755833333333,37.617777777778
dvp_054_place_249	Moscow	Q649		55.755833333333,37.617777777778
dvp_054_place_250	Russia	Q159		66.41666666666667,94.25
dvp_054_place_251	United States of America	Q30		39.828175,-98.5795
dvp_054_place_252	Moscow	Q649		55.755833333333,37.617777777778
dvp_054_place_253	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_054_place_254	North Vietnam	Q172640		21.033333,105.85
dvp_054_place_255	Russia	Q159		66.41666666666667,94.25
dvp_054_place_256	Vienna	Q1741		48.20833,16.373064
dvp_054_place_257	Vienna	Q1741		48.20833,16.373064
dvp_054_place_258	Moscow	Q649		55.755833333333,37.617777777778
dvp_054_place_259	Moscow	Q649		55.755833333333,37.617777777778
dvp_054_place_260	Russia	Q159		66.41666666666667,94.25
dvp_054_place_261	Kosovo	Q1231		42.5,21
dvp_054_place_262	Florida	Q812		28.133333333333,-81.631666666667
dvp_054_place_263	Vietnam	Q881		16,108
dvp_054_place_264	United States of America	Q30		39.828175,-98.5795
dvp_054_place_265	United States of America	Q30		39.828175,-98.5795
dvp_054_place_266	North Vietnam	Q172640		21.033333,105.85
dvp_054_place_267	North Vietnam	Q172640		21.033333,105.85
