id	placeName	QID	dvp_id	coordinate location
dvp_061_place_0	Rauner Special Collections Library	Q98544730		"43.70447,-72.28817"
dvp_061_place_1	Springville	Q3453137		"42.509444444444,-78.669722222222"
dvp_061_place_2	Buffalo	Q40435		"42.904722222222,-78.849444444444"
dvp_061_place_3	New York	Q1384		"43,-75"
dvp_061_place_4	Springville	Q3453137		"42.509444444444,-78.669722222222"
dvp_061_place_5	New York	Q1384		"43,-75"
dvp_061_place_6	New York	Q1384		"43,-75"
dvp_061_place_7	Erie County	Q114843		"42.75,-78.78"
dvp_061_place_8	Buffalo	Q40435		"42.904722222222,-78.849444444444"
dvp_061_place_9	Orchard Park	Q2482999		"42.7667,-78.7333"
dvp_061_place_10	New York	Q1384		"43,-75"
dvp_061_place_11	Highmark Stadium	Q1475645		"42.773611111111,-78.786944444444"
dvp_061_place_12	Buffalo	Q40435		"42.904722222222,-78.849444444444"
dvp_061_place_13	New York	Q1384		"43,-75"
dvp_061_place_14	New York	Q1384		"43,-75"
dvp_061_place_15	Dartmouth Skiway	Q5225725		"43.7869,-72.1008"
dvp_061_place_16	Panarchy	Q104894613		"43.701,-72.29188"
dvp_061_place_17	Panarchy	Q104894613		"43.701,-72.29188"
dvp_061_place_18	Buffalo	Q40435		"42.904722222222,-78.849444444444"
dvp_061_place_19	Vietnam	Q881		"16,108"
dvp_061_place_20	Vietnam	Q881		"16,108"
dvp_061_place_21	Vietnam	Q881		"16,108"
dvp_061_place_22	Iran	Q794		"32,53"
dvp_061_place_23	Vietnam	Q881		"16,108"
dvp_061_place_24	Buffalo	Q40435		"42.904722222222,-78.849444444444"
dvp_061_place_25	Buffalo	Q40435		"42.904722222222,-78.849444444444"
dvp_061_place_26	Vietnam	Q881		"16,108"
dvp_061_place_27	Canada	Q16		"56,-109"
dvp_061_place_28	Canada	Q16		"56,-109"
dvp_061_place_29	Canada	Q16		"56,-109"
dvp_061_place_30	United States of America	Q30		"39.828175,-98.5795"
dvp_061_place_31	Canada	Q16		"56,-109"
dvp_061_place_32	United States of America	Q30		"39.828175,-98.5795"
dvp_061_place_33	Vietnam	Q881		"16,108"
dvp_061_place_34	"Washington, D.C."	Q61		"38.895,-77.036666666667"
dvp_061_place_35	Vandenberg Space Force Base	Q461492		"34.73789028974781,-120.53743721749213"
dvp_061_place_36	California	Q99		"37,-120"
dvp_061_place_37	United States of America	Q30		"39.828175,-98.5795"
dvp_061_place_38	United States of America	Q30		"39.828175,-98.5795"
dvp_061_place_39	Fort Ord	Q943136		"36.639166666667,-121.73527777778"
dvp_061_place_40	Fort Ord	Q943136		"36.639166666667,-121.73527777778"
dvp_061_place_41	Monterey County	Q108072		"36.24,-121.31"
dvp_061_place_42	United States of America	Q30		"39.828175,-98.5795"
dvp_061_place_43	Fort Ord	Q943136		"36.639166666667,-121.73527777778"
dvp_061_place_44	California	Q99		"37,-120"
dvp_061_place_45	Conception Point	Q375872		"-60.5167,-45.6833"
dvp_061_place_46	Fort Benning	Q1438462		"32.366111111111,-84.969166666667"
dvp_061_place_47	"Washington, D.C."	Q61		"38.895,-77.036666666667"
dvp_061_place_48	"Washington, D.C."	Q61		"38.895,-77.036666666667"
dvp_061_place_49	"Washington, D.C."	Q61		"38.895,-77.036666666667"
dvp_061_place_50	Fort Benning	Q1438462		"32.366111111111,-84.969166666667"
dvp_061_place_51	"Washington, D.C."	Q61		"38.895,-77.036666666667"
dvp_061_place_52	Fort Hood	Q783854		"31.1344744,-97.7797191"
dvp_061_place_53	Fort Hood	Q783854		"31.1344744,-97.7797191"
dvp_061_place_54	Fort Hood	Q783854		"31.1344744,-97.7797191"
dvp_061_place_55	Fort Hood	Q783854		"31.1344744,-97.7797191"
dvp_061_place_56	Fort Hood	Q783854		"31.1344744,-97.7797191"
dvp_061_place_57	Vietnam	Q881		"16,108"
dvp_061_place_58	Vietnam	Q881		"16,108"
dvp_061_place_59	Vietnam	Q881		"16,108"
dvp_061_place_60	Vietnam	Q881		"16,108"
dvp_061_place_61	Buffalo	Q40435		"42.904722222222,-78.849444444444"
dvp_061_place_62	Buffalo	Q40435		"42.904722222222,-78.849444444444"
dvp_061_place_63	Buffalo	Q40435		"42.904722222222,-78.849444444444"
dvp_061_place_64	Oakland	Q17042		"37.8,-122.25"
dvp_061_place_65	Oakland Army Base	Q7073964		"37.8167,-122.301"
dvp_061_place_66	Vietnam	Q881		"16,108"
dvp_061_place_67	Vietnam	Q881		"16,108"
dvp_061_place_68	Oakland	Q17042		"37.8,-122.25"
dvp_061_place_69	Vietnam	Q881		"16,108"
dvp_061_place_70	Oakland	Q17042		"37.8,-122.25"
dvp_061_place_71	Oakland	Q17042		"37.8,-122.25"
dvp_061_place_72	Anchorage	Q39450		"61.218333333333,-149.89916666667"
dvp_061_place_73	Tan Son Nhut Air Base	Q4115006		"10.818888888889,106.65194444444"
dvp_061_place_74	Vietnam	Q881		"16,108"
dvp_061_place_75	Tan Son Nhut Air Base	Q4115006		"10.818888888889,106.65194444444"
dvp_061_place_76	Vietnam	Q881		"16,108"
dvp_061_place_77	Ho Chi Minh City	Q1854		"10.816666666667,106.63333333333"
dvp_061_place_78	Vietnam	Q881		"16,108"
dvp_061_place_79	Long Binh Post	Q27627856		"10.931672,106.837462"
dvp_061_place_80	Vietnam headquarters			
dvp_061_place_81	United States of America	Q30		"39.828175,-98.5795"
dvp_061_place_82	Long Binh Post	Q27627856		"10.931672,106.837462"
dvp_061_place_83	Vietnam	Q881		"16,108"
dvp_061_place_84	United States of America	Q30		"39.828175,-98.5795"
dvp_061_place_85	Laos	Q819		"18.2,104.1"
dvp_061_place_86	Cambodia	Q424		"12.6,105"
dvp_061_place_87	Long Binh Post	Q27627856		"10.931672,106.837462"
dvp_061_place_88	Long Binh Post	Q27627856		"10.931672,106.837462"
dvp_061_place_89	Vietnam	Q881		"16,108"
dvp_061_place_90	Vietnam	Q881		"16,108"
dvp_061_place_91	Maine	Q724		"45.5,-69"
dvp_061_place_92	Vietnam	Q881		"16,108"
dvp_061_place_93	Vietnam	Q881		"16,108"
dvp_061_place_94	South Dakota	Q1211		"44.5,-100"
dvp_061_place_95	Vietnam	Q881		"16,108"
dvp_061_place_96	Vietnam	Q881		"16,108"
dvp_061_place_97	Vietnam	Q881		"16,108"
dvp_061_place_98	Long Binh Post	Q27627856		"10.931672,106.837462"
dvp_061_place_99	Vietnam	Q881		"16,108"
dvp_061_place_100	Vietnam	Q881		"16,108"
dvp_061_place_101	Vietnam	Q881		"16,108"
dvp_061_place_102	United States of America	Q30		"39.828175,-98.5795"
dvp_061_place_103	Hawaii	Q782		"21.3075,-157.8575"
