id	orgName
dvp_035_org_0	Dartmouth Vietnam Project
dvp_035_org_1	Elgin City Council
dvp_035_org_2	League of Women Voters
dvp_035_org_3	Elgin National Watch Company
dvp_035_org_4	Elgin City Council
dvp_035_org_5	Elgin City Council
dvp_035_org_6	Elgin City Council
dvp_035_org_7	League of Women Voters
dvp_035_org_8	Elgin City Council
dvp_035_org_9	Orange Order
dvp_035_org_10	Elgin National Watch Company
dvp_035_org_11	Lawrence University
dvp_035_org_12	Elgin High School
dvp_035_org_13	University of Illinois at Urbana–Champaign
dvp_035_org_14	University of Illinois at Urbana–Champaign
dvp_035_org_15	Chicago Tribune
dvp_035_org_16	Mobil
dvp_035_org_17	Mobil
dvp_035_org_18	University of Illinois at Urbana–Champaign
dvp_035_org_19	Lake Forest College
dvp_035_org_20	William Jewett Tucker Foundation
dvp_035_org_21	William Jewett Tucker Foundation
dvp_035_org_22	William Jewett Tucker Foundation
dvp_035_org_23	William Jewett Tucker Foundation
dvp_035_org_24	Miles College
dvp_035_org_25	William Jewett Tucker Foundation
dvp_035_org_26	Miles College
dvp_035_org_27	Pi Lambda Phi
dvp_035_org_28	William Jewett Tucker Foundation
dvp_035_org_29	Newton
dvp_035_org_30	Elgin City Council
dvp_035_org_31	Elgin City Council
dvp_035_org_32	Dartmouth College
dvp_035_org_33	Democratic Party
dvp_035_org_34	Republican Party
dvp_035_org_35	Republican Party
dvp_035_org_36	Elgin High School
dvp_035_org_37	Ronald D. O'Neal Elementary School
dvp_035_org_38	Ellis Middle School
dvp_035_org_39	Dartmouth College
dvp_035_org_40	Dartmouth College
dvp_035_org_41	The Ivy League
dvp_035_org_42	The Ivy League
dvp_035_org_43	University of Illinois at Urbana–Champaign
dvp_035_org_44	Harvard University
dvp_035_org_45	Harvard University
dvp_035_org_46	Dartmouth College
dvp_035_org_47	McDonald’s
dvp_035_org_48	McDonald’s
dvp_035_org_49	McDonald’s
dvp_035_org_50	McDonald’s
dvp_035_org_51	McDonald’s
dvp_035_org_52	United States Naval Academy
dvp_035_org_53	United States Navy
dvp_035_org_54	Elgin High School
dvp_035_org_55	United States Naval Academy
dvp_035_org_56	United States Naval Academy
dvp_035_org_57	Dartmouth College
dvp_035_org_58	United States Naval Academy
dvp_035_org_59	United States Navy
dvp_035_org_60	United States Naval Academy
dvp_035_org_61	Dartmouth College
dvp_035_org_62	Dartmouth College
dvp_035_org_63	University of Illinois at Urbana–Champaign
dvp_035_org_64	University of Michigan
dvp_035_org_65	University of Michigan
dvp_035_org_66	Dartmouth College
dvp_035_org_67	University of Michigan
dvp_035_org_68	University of Illinois at Urbana–Champaign
dvp_035_org_69	University of Illinois at Urbana–Champaign
dvp_035_org_70	Dartmouth College
dvp_035_org_71	Dartmouth College
dvp_035_org_72	Elgin High School
dvp_035_org_73	University of Illinois at Urbana–Champaign
dvp_035_org_74	Eastern Connecticut State University
dvp_035_org_75	Dartmouth College
dvp_035_org_76	Dartmouth College
dvp_035_org_77	Harvard University
dvp_035_org_78	Hanover High School
dvp_035_org_79	Colby–Sawyer College
dvp_035_org_80	Hanover High School
dvp_035_org_81	Dartmouth College
dvp_035_org_82	Dartmouth College
dvp_035_org_83	Sears
dvp_035_org_84	Sears
dvp_035_org_85	Dartmouth College
dvp_035_org_86	Dartmouth College
dvp_035_org_87	Smith College
