id	placeName	QID	dvp_id	coordinate location
dvp_037_place_0	Rauner Special Collections Library	Q98544730		43.70447,-72.28817
dvp_037_place_1	Hanover	Q131908		43.7,-72.28333333333333
dvp_037_place_2	Wisconsin	Q1537		44.5,-89.5
dvp_037_place_3	Mount Hope	Q1904877		42.9808,-90.8344
dvp_037_place_4	Dubuque	Q493794		42.504321,-90.686865
dvp_037_place_5	Decorah	Q1781710		43.3017,-91.7903
dvp_037_place_6	Saint Paul	Q28848		44.944166666667,-93.093611111111
dvp_037_place_7	Rochester	Q486479		44.0234,-92.46295
dvp_037_place_8	Rochester	Q486479		44.0234,-92.46295
dvp_037_place_9	Wisconsin	Q1537		44.5,-89.5
dvp_037_place_10	Minnesota	Q1527		46,-94
dvp_037_place_11	Iran	Q794		32,53
dvp_037_place_12	Chicago	Q1297		41.881944444444,-87.627777777778
dvp_037_place_13	Oregon	Q824		43.935833,-120.575
dvp_037_place_14	Iran	Q794		32,53
dvp_037_place_15	United States of America	Q30		39.828175,-98.5795
dvp_037_place_16	Wisconsin	Q1537		44.5,-89.5
dvp_037_place_17	Wisconsin	Q1537		44.5,-89.5
dvp_037_place_18	Minnesota	Q1527		46,-94
dvp_037_place_19	Rochester	Q486479		44.0234,-92.46295
dvp_037_place_20	Rochester	Q486479		44.0234,-92.46295
dvp_037_place_21	Hanover	Q131908		43.7,-72.28333333333333
dvp_037_place_22	Hanover	Q131908		43.7,-72.28333333333333
dvp_037_place_23	Hanover	Q131908		43.7,-72.28333333333333
dvp_037_place_24	Rochester	Q486479		44.0234,-92.46295
dvp_037_place_25	Rochester	Q486479		44.0234,-92.46295
dvp_037_place_26	Rochester	Q486479		44.0234,-92.46295
dvp_037_place_27	Rochester	Q486479		44.0234,-92.46295
dvp_037_place_28	St. Olaf College	Q1515763		44.459444444444,-93.180555555556
dvp_037_place_29	Hanover	Q131908		43.7,-72.28333333333333
dvp_037_place_30	Minneapolis	Q36091		44.981944444444444,-93.26916666666666
dvp_037_place_31	Minneapolis	Q36091		44.981944444444444,-93.26916666666666
dvp_037_place_32	Hanover	Q131908		43.7,-72.28333333333333
dvp_037_place_33	Boston	Q100		42.358333333333,-71.0625
dvp_037_place_34	Lackland Air Force Base	Q1416857		29.384166666667,-98.581111111111
dvp_037_place_35	California	Q99		37,-120
dvp_037_place_36	Sacramento	Q18013		38.575277777778,-121.48611111111
dvp_037_place_37	McCoy Air Force Base	Q6800632		28.4294,-81.3089
dvp_037_place_38	Florida	Q812		28.133333333333,-81.631666666667
dvp_037_place_39	Orlando	Q49233		28.533611111111,-81.386666666667
dvp_037_place_40	Orlando	Q49233		28.533611111111,-81.386666666667
dvp_037_place_41	Florida	Q812		28.133333333333,-81.631666666667
dvp_037_place_42	Soviet Union	Q15180		65,90
dvp_037_place_43	Hiroshima	Q34664		34.385277777778,132.45527777778
				34.4,132.45
dvp_037_place_44	Nagasaki	Q38234		32.783333333333,129.86666666667
dvp_037_place_45	Wisconsin	Q1537		44.5,-89.5
dvp_037_place_46	Minnesota	Q1527		46,-94
dvp_037_place_47	Soviet Union	Q15180		65,90
dvp_037_place_48	Iowa	Q1546		42,-93
dvp_037_place_49	Chicago	Q1297		41.881944444444,-87.627777777778
dvp_037_place_50	Chicago	Q1297		41.881944444444,-87.627777777778
dvp_037_place_51	Iraq	Q796		33,43
dvp_037_place_52	Jarmo	Q1000577		35.566666666667,44.916666666667
dvp_037_place_53	Jarmo	Q1000577		35.566666666667,44.916666666667
dvp_037_place_54	Iraq	Q796		33,43
dvp_037_place_55	Jarmo	Q1000577		35.566666666667,44.916666666667
dvp_037_place_56	Iran	Q794		32,53
dvp_037_place_57	Kermanshah	Q180078		34.316666666667,47.068611111111
dvp_037_place_58	Iran	Q794		32,53
dvp_037_place_59	Mittersill	Q257244		47.266666666667,12.466666666667
dvp_037_place_60	Austria	Q40		48,14
dvp_037_place_61	Iran	Q794		32,53
dvp_037_place_62	Iran	Q794		32,53
dvp_037_place_63	Egypt	Q79		27,29
dvp_037_place_64	Iran	Q794		32,53
dvp_037_place_65	Iran	Q794		32,53
dvp_037_place_66	Iran	Q794		32,53
dvp_037_place_67	United States of America	Q30		39.828175,-98.5795
dvp_037_place_68	Iran	Q794		32,53
dvp_037_place_69	Iran	Q794		32,53
dvp_037_place_70	Tehran	Q3616		35.7,51.416666666667
dvp_037_place_71	Kermanshah	Q180078		34.316666666667,47.068611111111
dvp_037_place_72	Iraq	Q796		33,43
dvp_037_place_73	Shahabad	Q5851809		39.35833333,44.44583333
dvp_037_place_74	Kermanshah	Q180078		34.316666666667,47.068611111111
dvp_037_place_75	Kermanshah	Q180078		34.316666666667,47.068611111111
dvp_037_place_76	Kermanshah	Q180078		34.316666666667,47.068611111111
dvp_037_place_77	Kermanshah	Q180078		34.316666666667,47.068611111111
dvp_037_place_78	Kurdistan Province	Q134386		35.727778,46.967222
dvp_037_place_79	Lorestan Province	Q1131727		33.4871,48.3538
dvp_037_place_80	Iran	Q794		32,53
dvp_037_place_81	Egypt	Q79		27,29
dvp_037_place_82	United States of America	Q30		39.828175,-98.5795
dvp_037_place_83	Iran	Q794		32,53
dvp_037_place_84	Iran	Q794		32,53
dvp_037_place_85	Iran	Q794		32,53
dvp_037_place_86	Kermanshah	Q180078		34.316666666667,47.068611111111
