id	placeName	QID	dvp_id	coordinate location
dvp_034_place_0	Rauner Special Collections Library	Q98544730		43.70447,-72.28817
dvp_034_place_1	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_034_place_2	Hanover	Q131908		43.7,-72.28333333333333
dvp_034_place_3	Paterson	Q138391		40.915555555556,-74.163055555556
dvp_034_place_4	North Haledon	Q585232		40.961944444444,-74.186111111111
dvp_034_place_5	Paterson	Q138391		40.915555555556,-74.163055555556
dvp_034_place_6	Ridgewood	Q1677925		40.983888888889,-74.114444444444
dvp_034_place_7	New York City	Q60		40.67,-73.94
dvp_034_place_8	New York City	Q60		40.67,-73.94
dvp_034_place_9	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_034_place_10	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_034_place_11	Empire State Building	Q9188		40.748333333333,-73.985277777778
dvp_034_place_12	Rockefeller Center	Q11277		40.758611111111,-73.979194444444
dvp_034_place_13	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_034_place_14	Hitchcock Hall	Q100974511		43.70469,-72.29066
dvp_034_place_15	Woodward Hall	Q23092176		43.36886,-73.79242
dvp_034_place_16	Nebraska	Q1553		41.5,-100
dvp_034_place_17	Woodward Hall	Q106811187		43.70427,-72.28549
dvp_034_place_18	Naval Station Norfolk	Q1627684		36.945,-76.3133
dvp_034_place_19	Caribbean Sea	Q1247		15,-75
dvp_034_place_20	Naval Amphibious Base Little Creek	Q3337215		36.917,-76.164
dvp_034_place_21	Naval Air Station Corpus Christi	Q3016314		27.6925,-97.2911
dvp_034_place_22	Naval Station Norfolk	Q1627684		36.945,-76.3133
dvp_034_place_23	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_034_place_24	Vietnam	Q881		16,108
dvp_034_place_25	Vietnam	Q881		16,108
dvp_034_place_26	Vietnam	Q881		16,108
dvp_034_place_27	Tuck School of Business	Q1263832		43.7056,-72.2939
dvp_034_place_28	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_034_place_29	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_034_place_30	Bermuda	Q23635		32.333333,-64.75
				32.30444,-64.75167
dvp_034_place_31	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_034_place_32	San Francisco Bay	Q232264		37.6546543,-122.2374676
dvp_034_place_33	New York	Q1384		43,-75
dvp_034_place_34	Saratoga Springs	Q1144357		43.075277777778,-73.7825
dvp_034_place_35	Long Beach Naval Shipyard	Q1869304		33.757222222222,-118.23111111111
dvp_034_place_36	Gulf of Tonkin	Q212428		19.75,107.75
dvp_034_place_37	Thailand	Q869		14,101
dvp_034_place_38	Hainan Island	Q1081204		19.25,109.6666667
dvp_034_place_39	People's Republic of China	Q148		35.844722222222224,103.45194444444445
dvp_034_place_40	Hainan Island	Q1081204		19.25,109.6666667
dvp_034_place_41	People's Republic of China	Q148		35.844722222222224,103.45194444444445
dvp_034_place_42	Saratoga Springs	Q1144357		43.075277777778,-73.7825
dvp_034_place_43	Vietnam	Q881		16,108
dvp_034_place_44	Sasebo	Q328000		33.18,129.71555555556
dvp_034_place_45	Sasebo	Q328000		33.18,129.71555555556
dvp_034_place_46	Naval Base Subic Bay	Q1458014		14.80777778,120.27805556
dvp_034_place_47	Bataan	Q13739		14.685,120.43194444444
dvp_034_place_48	Bataan Peninsula	Q2750823		14.583333333333,120.46666666667
dvp_034_place_49	Singapore	Q334		1.3,103.8
dvp_034_place_50	Sasebo	Q328000		33.18,129.71555555556
dvp_034_place_51	Gulf of Tonkin	Q212428		19.75,107.75
dvp_034_place_52	Vietnam	Q881		16,108
dvp_034_place_53	Hainan Island	Q1081204		19.25,109.6666667
dvp_034_place_54	Cape Cod	Q49152		41.688889,-70.296944
dvp_034_place_55	Gibraltar	Q1410		36.13775,-5.3453611111111
dvp_034_place_56	Vietnam	Q881		16,108
dvp_034_place_57	People's Republic of China	Q148		35.844722222222224,103.45194444444445
dvp_034_place_58	North Korea	Q423		40,127
dvp_034_place_59	Long Beach	Q16739		33.768321,-118.1956168
dvp_034_place_60	New York	Q1384		43,-75
dvp_034_place_61	Saratoga Springs	Q1144357		43.075277777778,-73.7825
dvp_034_place_62	North Dakota	Q1207		47.5,-100.5
dvp_034_place_63	Vietnam	Q881		16,108
dvp_034_place_64	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_034_place_65	Thailand	Q869		14,101
dvp_034_place_66	Germany	Q183		51,10
dvp_034_place_67	Mediterranean Sea	Q4918		38,17
dvp_034_place_68	Mediterranean Sea	Q4918		38,17
dvp_034_place_69	San Diego	Q16552		32.715,-117.1625
dvp_034_place_70	Gulf of Tonkin	Q212428		19.75,107.75
dvp_034_place_71	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_034_place_72	New York	Q1384		43,-75
dvp_034_place_73	Saratoga Springs	Q1144357		43.075277777778,-73.7825
dvp_034_place_74	Saratoga Springs	Q1144357		43.075277777778,-73.7825
dvp_034_place_75	New Jersey	Q1408		40,-74.5
dvp_034_place_76	New York	Q1384		43,-75
dvp_034_place_77	Hartford	Q33486		41.763333333333,-72.685
dvp_034_place_78	Afghanistan	Q889		34,66
dvp_034_place_79	Colorado	Q1261		39,-105.5
dvp_034_place_80	Vietnam	Q881		16,108
