id	placeName	QID	dvp_id	coordinate location
dvp_057_place_0	Boston	Q100		42.358333333333,-71.0625
dvp_057_place_1	Brookline	Q49142		42.331666666667,-71.121666666667
dvp_057_place_2	Brookline	Q49142		42.331666666667,-71.121666666667
dvp_057_place_3	Brookline	Q49142		42.331666666667,-71.121666666667
dvp_057_place_4	Los Angeles	Q65		34.05223,-118.24368
dvp_057_place_5	Russia	Q159		66.41666666666667,94.25
dvp_057_place_6	California	Q99		37,-120
dvp_057_place_7	United States of America	Q30		39.828175,-98.5795
dvp_057_place_8	Los Angeles	Q65		34.05223,-118.24368
dvp_057_place_9	Brentwood	Q846426		37.931944444444,-121.69583333333
dvp_057_place_10	Los Angeles	Q65		34.05223,-118.24368
dvp_057_place_11	Los Angeles	Q65		34.05223,-118.24368
dvp_057_place_12	Los Angeles	Q65		34.05223,-118.24368
dvp_057_place_13	New York City	Q60		40.67,-73.94
dvp_057_place_14	Switzerland	Q39		46.798562,8.231973
dvp_057_place_15	London	Q84		51.507222222222,-0.1275
dvp_057_place_16	New York City	Q60		40.67,-73.94
dvp_057_place_17	New York City	Q60		40.67,-73.94
dvp_057_place_18	New York City	Q60		40.67,-73.94
dvp_057_place_19	Los Angeles	Q65		34.05223,-118.24368
dvp_057_place_20	New York City	Q60		40.67,-73.94
dvp_057_place_21	Vietnam	Q881		16,108
dvp_057_place_22	Los Angeles	Q65		34.05223,-118.24368
dvp_057_place_23	Los Angeles	Q65		34.05223,-118.24368
dvp_057_place_24	University of California, Los Angeles	Q174710		34.07222222222222,-118.44416666666666
dvp_057_place_25	Russia	Q159		66.41666666666667,94.25
dvp_057_place_26	United States of America	Q30		39.828175,-98.5795
dvp_057_place_27	New York City	Q60		40.67,-73.94
dvp_057_place_28	Philadelphia	Q1345		39.952777777778,-75.163611111111
dvp_057_place_29	Hanover	Q131908		43.7,-72.28333333333333
dvp_057_place_30	The Green	Q7738117		43.7033,-72.2886
dvp_057_place_31	The Green	Q7738117		43.7033,-72.2886
dvp_057_place_32	New York City	Q60		40.67,-73.94
dvp_057_place_33	South Africa	Q258		-29,24
dvp_057_place_34	South Africa	Q258		-29,24
dvp_057_place_35	South Africa	Q258		-29,24
dvp_057_place_36	Choate Cluster	Q101445656		43.7073705,-72.2905446
dvp_057_place_37	Choate Cluster	Q101445656		43.7073705,-72.2905446
