id	placeName	QID	dvp_id	coordinate location
dvp_092_place_0	Rauner Special Collections Library	Q98544730		43.70447,-72.28817
dvp_092_place_1	Hanover	Q131908		43.7,-72.28333333333333
dvp_092_place_2	Marietta	Q985482		39.42056,-81.45028
dvp_092_place_3	Milwaukee	Q37836		43.05,-87.95
dvp_092_place_4	Marietta	Q985482		39.42056,-81.45028
dvp_092_place_5	Milwaukee	Q37836		43.05,-87.95
dvp_092_place_6	Milwaukee	Q37836		43.05,-87.95
dvp_092_place_7	Chicago	Q1297		41.881944444444,-87.627777777778
dvp_092_place_8	Chicago	Q1297		41.881944444444,-87.627777777778
dvp_092_place_9	Austin	Q2872106		41.9,-87.76
dvp_092_place_10	Milwaukee	Q37836		43.05,-87.95
dvp_092_place_11	Whitefish Bay	Q1944698		43.1117,-87.9008
dvp_092_place_12	Milwaukee	Q37836		43.05,-87.95
dvp_092_place_13	Whitefish Bay	Q1944698		43.1117,-87.9008
dvp_092_place_14	Whitefish Bay	Q1944698		43.1117,-87.9008
dvp_092_place_15	Milwaukee	Q37836		43.05,-87.95
dvp_092_place_16	Milwaukee	Q37836		43.05,-87.95
dvp_092_place_17	Vietnam	Q881		16,108
dvp_092_place_18	Milwaukee	Q37836		43.05,-87.95
dvp_092_place_19	Vietnam	Q881		16,108
dvp_092_place_20	Boston	Q100		42.358333333333,-71.0625
dvp_092_place_21	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_092_place_22	The Green	Q7738117		43.7033,-72.2886
dvp_092_place_23	Class of 1953 Commons	Q98636574		43.70309,-72.29092
dvp_092_place_24	River Cluster	Q108887715		43.704013,-72.296405
dvp_092_place_25	The Green	Q7738117		43.7033,-72.2886
dvp_092_place_26	River Cluster	Q108887715		43.704013,-72.296405
dvp_092_place_27	Baker Memorial Library	Q4849183		43.705,-72.289166666667
dvp_092_place_28	Alabama	Q173		32.7,-86.7
dvp_092_place_29	White Mountains	Q1556007		44.27,-71.31
dvp_092_place_30	The Green	Q7738117		43.7033,-72.2886
dvp_092_place_31	Boston	Q100		42.358333333333,-71.0625
dvp_092_place_32	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_092_place_33	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_092_place_34	Dartmouth Hall	Q105669850		43.70376,-72.28706
dvp_092_place_35	Vietnam	Q881		16,108
dvp_092_place_36	Vietnam	Q881		16,108
dvp_092_place_37	Vietnam	Q881		16,108
dvp_092_place_38	Vietnam	Q881		16,108
dvp_092_place_39	New Hampshire	Q759		44,-71.5
dvp_092_place_40	The Green	Q7738117		43.7033,-72.2886
dvp_092_place_41	The Green	Q7738117		43.7033,-72.2886
dvp_092_place_42	Vietnam	Q881		16,108
dvp_092_place_43	Vietnam	Q881		16,108
dvp_092_place_44	United States of America	Q30		39.828175,-98.5795
dvp_092_place_45	Parkhurst Hall	Q100952777		43.70404,-72.28995
dvp_092_place_46	Parkhurst Hall	Q100952777		43.70404,-72.28995
dvp_092_place_47	Parkhurst Hall	Q100952777		43.70404,-72.28995
dvp_092_place_48	Parkhurst Hall	Q100952777		43.70404,-72.28995
dvp_092_place_49	Norwich	Q1510465		43.730277777778,-72.303055555556
dvp_092_place_50	Wisconsin	Q1537		44.5,-89.5
dvp_092_place_51	Jersey City	Q26339		40.71,-74.06
dvp_092_place_52	Lebanon	Q993523		43.6422,-72.2517
dvp_092_place_53	Mexico City	Q1489		19.419444444444,-99.145555555556
dvp_092_place_54	The Green	Q7738117		43.7033,-72.2886
dvp_092_place_55	The Green	Q7738117		43.7033,-72.2886
dvp_092_place_56	Vietnam	Q881		16,108
dvp_092_place_57	Cambodia	Q424		12.6,105
dvp_092_place_58	Vietnam	Q881		16,108
dvp_092_place_59	Vietnam	Q881		16,108
dvp_092_place_60	United States of America	Q30		39.828175,-98.5795
dvp_092_place_61	Afghanistan	Q889		33,66
dvp_092_place_62	Libya	Q1016		27,17
dvp_092_place_63	Syria	Q858		35.216667,38.583333
dvp_092_place_64	Iraq	Q796		33,43
dvp_092_place_65	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_092_place_66	Vietnam	Q881		16,108
dvp_092_place_67	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_092_place_68	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_092_place_69	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_092_place_70	14th Street Bridge	Q4550097		38.87468,-77.04067
dvp_092_place_71	Robert F. Kennedy Department of Justice Building	Q7344191		38.8932,-77.025
dvp_092_place_72	Robert F. Kennedy Department of Justice Building	Q7344191		38.8932,-77.025
dvp_092_place_73	Robert F. Kennedy Memorial Stadium	Q153312		38.889722222222,-76.971666666667
dvp_092_place_74	Jersey City	Q26339		40.71,-74.06
dvp_092_place_75	New York City	Q60		40.712728,-74.006015
dvp_092_place_76	Illinois	Q1204		40.000277777777775,-89.25027777777778
dvp_092_place_77	Wisconsin	Q1537		44.5,-89.5
dvp_092_place_78	Pennsylvania	Q1400		41,-77.5
dvp_092_place_79	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_092_place_80	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_092_place_81	Russia	Q159		66.41666666666667,94.25
dvp_092_place_82	White House	Q35525		38.897669444444,-77.03655
dvp_092_place_83	White House	Q35525		38.897669444444,-77.03655
dvp_092_place_84	Vermont	Q16551		44,-72.7
