id	orgName	QID	dvp_id
dvp_063_org_0	Dartmouth Vietnam Project	Q108871744	
dvp_063_org_1	Lenox Hill Hospital	Q6523170	
dvp_063_org_2	Pi Lambda Phi	Q7189964	
dvp_063_org_3	Delta Upsilon	Q5254771	
dvp_063_org_4	Yorkville Paper Company		dvp_1035
dvp_063_org_5	John L. Miller Great Neck North High School	Q6243649	
dvp_063_org_6	Dartmouth College	Q49116	
dvp_063_org_7	Dartmouth College	Q49116	
dvp_063_org_8	Dartmouth College	Q49116	
dvp_063_org_9	Dartmouth College	Q49116	
dvp_063_org_10	Dartmouth College	Q49116	
dvp_063_org_11	Dartmouth College	Q49116	
dvp_063_org_12	Republican Party	Q29468	
dvp_063_org_13	Republican Party	Q29468	
dvp_063_org_14	Republican Party	Q29468	
dvp_063_org_15	Republican Party	Q29468	
dvp_063_org_16	Republican Party	Q29468	
dvp_063_org_17	Republican Party	Q29468	
dvp_063_org_18	Dartmouth College	Q49116	
dvp_063_org_19	Delta Upsilon	Q5254771	
dvp_063_org_20	Dartmouth College	Q49116	
dvp_063_org_21	United States Coast Guard Auxiliary	Q7889621	
dvp_063_org_22	United States Coast Guard	Q11224	
dvp_063_org_23	United States Coast Guard Auxiliary	Q7889621	
dvp_063_org_24	Nazi Germany	Q7318	
dvp_063_org_25	Boston College	Q49118	
dvp_063_org_26	Society of Jesus	Q36380	
dvp_063_org_27	Boston College	Q49118	
dvp_063_org_28	Rheingold Brewery	Q7320356	
dvp_063_org_29	Green Mountain College	Q14711908	
dvp_063_org_30	John L. Miller Great Neck North High School	Q6243649	
dvp_063_org_31	Dartmouth College	Q49116	
dvp_063_org_32	Dartmouth College	Q49116	
dvp_063_org_33	Brown University	Q49114	
dvp_063_org_34	Haverford College	Q579611	
dvp_063_org_35	Stanford University	Q41506	
dvp_063_org_36	Cornell University	Q49115	
dvp_063_org_37	Dartmouth College	Q49116	
dvp_063_org_38	Dartmouth College	Q49116	
dvp_063_org_39	Reserve Officers' Training Corps	Q489983	
dvp_063_org_40	Boston College	Q49118	
dvp_063_org_41	Reserve Officers' Training Corps	Q489983	
dvp_063_org_42	Reserve Officers' Training Corps	Q489983	
dvp_063_org_43	Reserve Officers' Training Corps	Q489983	
dvp_063_org_44	Haverford College	Q579611	
dvp_063_org_45	Dartmouth College	Q49116	
dvp_063_org_46	Haverford College	Q579611	
dvp_063_org_47	Dartmouth College	Q49116	
dvp_063_org_48	Republican Party	Q29468	
dvp_063_org_49	Dartmouth College	Q49116	
dvp_063_org_50	Dartmouth Christian Union	Q105077047	
dvp_063_org_51	Dartmouth Christian Union	Q105077047	
dvp_063_org_52	United States Army	Q9212	
dvp_063_org_53	Reserve Officers' Training Corps	Q489983	
dvp_063_org_54	Dartmouth College	Q49116	
dvp_063_org_55	Reserve Officers' Training Corps	Q489983	
dvp_063_org_56	Reserve Officers' Training Corps	Q489983	
dvp_063_org_57	Reserve Officers' Training Corps	Q489983	
dvp_063_org_58	Dartmouth College	Q49116	
dvp_063_org_59	Reserve Officers' Training Corps	Q489983	
dvp_063_org_60	Reserve Officers' Training Corps	Q489983	
dvp_063_org_61	Dartmouth College	Q49116	
dvp_063_org_62	Dartmouth College	Q49116	
dvp_063_org_63	Dartmouth College	Q49116	
dvp_063_org_64	The Dartmouth	Q7729068	
dvp_063_org_65	Chi Phi	Q5095098	
dvp_063_org_66	Delta Upsilon	Q5254771	
dvp_063_org_67	Chi Phi	Q5095098	
dvp_063_org_68	Delta Upsilon	Q5254771	
dvp_063_org_69	Delta Upsilon	Q5254771	
dvp_063_org_70	Delta Upsilon	Q5254771	
dvp_063_org_71	The Dartmouth	Q7729068	
dvp_063_org_72	The Dartmouth	Q7729068	
dvp_063_org_73	Dartmouth Jack-O-Lantern	Q5225706	
dvp_063_org_74	Delta Upsilon	Q5254771	
dvp_063_org_75	Delta Upsilon	Q5254771	
dvp_063_org_76	Delta Upsilon	Q5254771	
dvp_063_org_77	Dartmouth College	Q49116	
dvp_063_org_78	Colby–Sawyer College	Q5142055	
dvp_063_org_79	Green Mountain College	Q14711908	
dvp_063_org_80	Smith College	Q49204	
dvp_063_org_81	Bennington College	Q817902	
dvp_063_org_82	Dartmouth College	Q49116	
dvp_063_org_83	Dartmouth College	Q49116	
dvp_063_org_84	Delta Upsilon	Q5254771	
dvp_063_org_85	Hanover High School	Q5649389	
dvp_063_org_86	Dartmouth College	Q49116	
dvp_063_org_87	Bryn Mawr College	Q995265	
dvp_063_org_88	Dartmouth College	Q49116	
dvp_063_org_89	Dartmouth College	Q49116	
dvp_063_org_90	Dartmouth College	Q49116	
dvp_063_org_91	Dartmouth College	Q49116	
dvp_063_org_92	Dartmouth College	Q49116	
dvp_063_org_93	Dartmouth College	Q49116	
dvp_063_org_94	Dartmouth College	Q49116	
dvp_063_org_95	Harvard University	Q13371	
dvp_063_org_96	Dartmouth College	Q49116	
dvp_063_org_97	Dartmouth College Department of Education	Q108913239	
dvp_063_org_98	Stanford University	Q41506	
dvp_063_org_99	Stanford Graduate School of Education	Q14684024	
dvp_063_org_100	Stanford University	Q41506	
dvp_063_org_101	Stanford University	Q41506	
dvp_063_org_102	Stanford University	Q41506	
dvp_063_org_103	Stanford University Libraries	Q7598806	
dvp_063_org_104	Peace Corps	Q458620	
dvp_063_org_105	Peace Corps	Q458620	
dvp_063_org_106	Peace Corps	Q458620	
dvp_063_org_107	Peace Corps	Q458620	
dvp_063_org_108	Antioch [University]		
dvp_063_org_109	University of California, Santa Barbara	Q263064	
dvp_063_org_110	Stanford University	Q41506	
dvp_063_org_111	Dartmouth College	Q49116	
dvp_063_org_112	Dartmouth College	Q49116	
dvp_063_org_113	Dartmouth Film Society	Q104904098	
dvp_063_org_114	Metro-Goldwyn-Mayer	Q179200	
dvp_063_org_115	Dartmouth College	Q49116	
dvp_063_org_116	Stanford University	Q41506	
dvp_063_org_117	Stanford University	Q41506	
dvp_063_org_118	Indiana University Bloomington	Q1079140	
dvp_063_org_119	Stanford University	Q41506	
dvp_063_org_120	Dartmouth College	Q49116	
dvp_063_org_121	Stanford University	Q41506	
dvp_063_org_122	Dartmouth College	Q49116	
dvp_063_org_123	Dartmouth College	Q49116	
dvp_063_org_124	Atlantic Airlines		
dvp_063_org_125	United States Air Force	Q11223	
dvp_063_org_126	University of Arizona	Q503419	
dvp_063_org_127	Stanford University	Q41506	
dvp_063_org_128	Stanford University	Q41506	
dvp_063_org_129	KMSG-TV		dvp_1036
dvp_063_org_130	Dartmouth College	Q49116	
dvp_063_org_131	Peace Corps	Q458620	
dvp_063_org_132	ACCION International	Q288106	
dvp_063_org_133	AmeriCorps VISTA	Q4742476	
dvp_063_org_134	AmeriCorps VISTA	Q4742476	
dvp_063_org_135	AmeriCorps VISTA	Q4742476	
dvp_063_org_136	Supreme Court of the United States	Q11201	
dvp_063_org_137	Stanford University	Q41506	
dvp_063_org_138	Stanford Graduate School of Education	Q14684024	
dvp_063_org_139	San Francisco State University	Q1256981	
dvp_063_org_140	Federal Bureau of Investigation	Q8333	
dvp_063_org_141	Central Intelligence Agency	Q37230	
dvp_063_org_142	Stanford University	Q41506	
dvp_063_org_143	United States Air Force	Q11223	
dvp_063_org_144	Stanford University	Q41506	
dvp_063_org_145	Stanford University	Q41506	
dvp_063_org_146	Stanford University	Q41506	
dvp_063_org_147	Stanford University	Q41506	
dvp_063_org_148	Nonviolent Communication		dvp_1037
dvp_063_org_149	Republican Party	Q29468	
dvp_063_org_150	KMSG-TV		dvp_1036
dvp_063_org_151	Northrop	Q912979	
dvp_063_org_152	Northrop	Q912979	
dvp_063_org_153	Stanford University	Q41506	
dvp_063_org_154	Dartmouth College	Q49116	
dvp_063_org_155	Central Intelligence Agency	Q37230	
dvp_063_org_156	Dartmouth Vietnam Project	Q108871744	
dvp_063_org_157	Dartmouth Vietnam Project	Q108871744	
dvp_063_org_158	United States Air Force	Q11223	
dvp_063_org_159	United States Marine Corps	Q11218	
dvp_063_org_160	Naval Air Force, Vietnam People's Navy	Q10788920	
dvp_063_org_161	United States Navy	Q11220	
dvp_063_org_162	Northrop	Q912979	
dvp_063_org_163	Islamic State of Iraq and the Levant	Q2429253	
dvp_063_org_164	United States Department of Defense	Q11209	
dvp_063_org_165	Northrop	Q912979	
dvp_063_org_166	Tennessee Entertainment Commission	Q108934174	
dvp_063_org_167	Tennessee State University	Q1782948	
dvp_063_org_168	Watkins College of Art, Design & Film	Q7974695	
dvp_063_org_169	Vanderbilt University	Q29052	
dvp_063_org_170	Middle Tennessee State University	Q1784748	
dvp_063_org_171	Dartmouth College	Q49116	
dvp_063_org_172	Dartmouth College	Q49116	
dvp_063_org_173	Dartmouth College	Q49116	
dvp_063_org_174	Dartmouth College	Q49116	
dvp_063_org_175	Oberlin College	Q616591	
dvp_063_org_176	Oberlin College	Q616591	
dvp_063_org_177	Dartmouth College	Q49116	
dvp_063_org_178	Dartmouth College	Q49116	
dvp_063_org_179	Dartmouth College	Q49116	
dvp_063_org_180	Dartmouth College	Q49116	
dvp_063_org_181	Dartmouth College	Q49116	
dvp_063_org_182	Dartmouth College	Q49116	
dvp_063_org_183	’66 Class		dvp_1038
dvp_063_org_184	Delta Upsilon	Q5254771	
dvp_063_org_185	Hopkins Center for the Arts	Q3140375	
dvp_063_org_186	‘66es		dvp_1038
dvp_063_org_187	Islamic State of Iraq and the Levant	Q2429253	
dvp_063_org_188	Islamic State of Iraq and the Levant	Q2429253	
dvp_063_org_189	Islamic State of Iraq and the Levant	Q2429253	
dvp_063_org_190	Central Intelligence Agency	Q37230	
dvp_063_org_191	House Un-American Activities Committee	Q945795	
dvp_063_org_192	Islamic State of Iraq and the Levant	Q2429253	
dvp_063_org_193	Dartmouth Vietnam Project	Q108871744	
dvp_063_org_194	Rauner Special Collections Library	Q98544730	
dvp_063_org_195	Dartmouth College Department of History	Q108913337	
