id	name	QID	dvp_id	start time	end time	point in time
dvp_006_event_0	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_006_event_1	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	1968-09-23T00:00:00Z
dvp_006_event_2	Guadalcanal Campaign	Q217145		1942-08-07T00:00:00Z	1943-02-09T00:00:00Z	1943-02-09T00:00:00Z
dvp_006_event_3	Solomon Islands campaign	Q1759161		1942-01-21T00:00:00Z	1945-08-21T00:00:00Z	1942-01-01T00:00:00Z
dvp_006_event_4	Guadalcanal Campaign	Q217145		1942-08-07T00:00:00Z	1943-02-09T00:00:00Z	1943-02-09T00:00:00Z
dvp_006_event_5	Solomon Islands campaign	Q1759161		1942-01-21T00:00:00Z	1945-08-21T00:00:00Z	1942-01-01T00:00:00Z
dvp_006_event_6	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_006_event_7	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_006_event_8	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	1968-09-23T00:00:00Z
dvp_006_event_9	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_006_event_10	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	1968-09-23T00:00:00Z
dvp_006_event_11	Kent State shootings	Q482635				1970-05-04T00:00:00Z
dvp_006_event_12	Kent State shootings	Q482635				1970-05-04T00:00:00Z
dvp_006_event_13	Kent State shootings	Q482635				1970-05-04T00:00:00Z
dvp_006_event_14	Cambodian Campaign	Q2994973		1970-04-29T00:00:00Z	1975-01-01T00:00:00Z	1970-07-22T00:00:00Z
dvp_006_event_15	Gulf of Tonkin Resolution	Q240352				
dvp_006_event_16	Gulf of Tonkin incident	Q482402				1964-08-02T00:00:00Z
dvp_006_event_17	Gulf of Tonkin incident	Q482402				1964-08-02T00:00:00Z
dvp_006_event_18	Gulf of Tonkin Resolution	Q240352				
dvp_006_event_19	Cambodian Campaign	Q2994973		1970-04-29T00:00:00Z	1975-01-01T00:00:00Z	1970-07-22T00:00:00Z
