id	orgName	QID	dvp_id
dvp_051_org_0	Dartmouth Vietnam Project	Q104889683	
dvp_051_org_1	United States Navy	Q11220	
dvp_051_org_2	United States Navy	Q11220	
dvp_051_org_3	Landing Craft Infantry	Q637410	
dvp_051_org_4	Boy Scouts of America	Q608132	
dvp_051_org_5	Boy Scouts of America	Q608132	
dvp_051_org_6	Boy Scouts of America	Q608132	
dvp_051_org_7	Dartmouth College	Q49116	
dvp_051_org_8	Class of ’60		dvp_0225
dvp_051_org_9	’64		dvp_0168
dvp_051_org_10	Reserve Officers' Training Corps	Q489983	
dvp_051_org_11	Dartmouth College	Q49116	
dvp_051_org_12	Dartmouth College	Q49116	
dvp_051_org_13	United States Navy	Q11220	
dvp_051_org_14	United States Navy	Q11220	
dvp_051_org_15	United States Navy	Q11220	
dvp_051_org_16	United States Navy	Q11220	
dvp_051_org_17	United States Navy	Q11220	
dvp_051_org_18	United States Navy	Q11220	
dvp_051_org_19	Dartmouth College	Q49116	
dvp_051_org_20	Alcoholics Anonymous	Q18231	
dvp_051_org_21	Boy Scouts of America	Q608132	
dvp_051_org_22	Dartmouth College	Q49116	
dvp_051_org_23	Dartmouth College	Q49116	
dvp_051_org_24	Dartmouth College	Q49116	
dvp_051_org_25	Boy Scouts of America	Q608132	
dvp_051_org_26	Dartmouth College	Q49116	
dvp_051_org_27	Dartmouth College	Q49116	
dvp_051_org_28	Rensselaer Polytechnic Institute	Q49211	
dvp_051_org_29	Union College	Q1567748	
dvp_051_org_30	Rensselaer Polytechnic Institute	Q49211	
dvp_051_org_31	Rensselaer Polytechnic Institute	Q49211	
dvp_051_org_32	Dartmouth College	Q49116	
dvp_051_org_33	Reserve Officers' Training Corps	Q489983	
dvp_051_org_34	Thayer School of Engineering	Q7711553	
dvp_051_org_35	Dartmouth College	Q49116	
dvp_051_org_36	Reserve Officers' Training Corps	Q489983	
dvp_051_org_37	United States Army	Q9212	
dvp_051_org_38	United States Navy	Q11220	
dvp_051_org_39	United States Air Force	Q11223	
dvp_051_org_40	United States Army	Q9212	
dvp_051_org_41	United States Navy	Q11220	
dvp_051_org_42	United States Air Force	Q11223	
dvp_051_org_43	United States Army	Q9212	
dvp_051_org_44	United States Navy	Q11220	
dvp_051_org_45	United States Navy	Q11220	
dvp_051_org_46	United States Navy	Q11220	
dvp_051_org_47	Reserve Officers' Training Corps	Q489983	
dvp_051_org_48	Reserve Officers' Training Corps	Q489983	
dvp_051_org_49	Reserve Officers' Training Corps	Q489983	
dvp_051_org_50	Reserve Officers' Training Corps	Q489983	
dvp_051_org_51	Reserve Officers' Training Corps	Q489983	
dvp_051_org_52	Reserve Officers' Training Corps	Q489983	
dvp_051_org_53	Reserve Officers' Training Corps	Q489983	
dvp_051_org_54	Kappa Kappa Kappa	Q6367049	
dvp_051_org_55	Dartmouth College	Q49116	
dvp_051_org_56	Princeton University	Q21578	
dvp_051_org_57	Reserve Officers' Training Corps	Q489983	
dvp_051_org_58	Military Assistance Command, Vietnam	Q485921	
dvp_051_org_59	101st Airborne Division	Q165256	
dvp_051_org_60	Dartmouth College	Q49116	
dvp_051_org_61	Dartmouth College	Q49116	
dvp_051_org_62	Virginia Military Institute	Q785357	
dvp_051_org_63	Virginia Military Institute	Q785357	
dvp_051_org_64	101st Airborne Division	Q165256	
dvp_051_org_65	27th Engineer Battalion	Q4632596	
dvp_051_org_66	39th Engineer Battalion	Q105708909	
dvp_051_org_67	70th Engineer Battalion	Q105708925	
dvp_051_org_68	27th Engineer Battalion	Q4632596	
dvp_051_org_69	70th Engineer Battalion	Q105708925	
dvp_051_org_70	Headquarters Company	Q56274843	
dvp_051_org_71	Headquarters Company	Q56274843	
dvp_051_org_72	101st Airborne Division	Q165256	
dvp_051_org_73	101st Airborne Division	Q165256	
dvp_051_org_74	1st Strategic Aerospace Division	Q4596631	
dvp_051_org_75	1st Air Cavalry Brigade, 1st Cavalry Division	Q4596090	
dvp_051_org_76	National Front for the Liberation of South Vietnam	Q174423	
dvp_051_org_77	National Front for the Liberation of South Vietnam	Q174423	
dvp_051_org_78	101st Airborne Division	Q165256	
dvp_051_org_79	National Front for the Liberation of South Vietnam	Q174423	
dvp_051_org_80	National Front for the Liberation of South Vietnam	Q174423	
dvp_051_org_81	Headquarters Company	Q56274843	
dvp_051_org_82	Headquarters Company	Q56274843	
dvp_051_org_83	Headquarters Company	Q56274843	
dvp_051_org_84	Boy Scouts of America	Q608132	
dvp_051_org_85	People's Army of Vietnam	Q3936506	
dvp_051_org_86	People's Army of Vietnam	Q3936506	
dvp_051_org_87	North Vietnam	Q172640	
dvp_051_org_88	North Vietnam	Q172640	
dvp_051_org_89	United States Army	Q9212	
dvp_051_org_90	Thayer School of Engineering	Q7711553	
dvp_051_org_91	Northeastern University	Q37548	
dvp_051_org_92	Metcalf and Eddy [In.]		dvp_0226
dvp_051_org_93	Northeastern University	Q37548	
dvp_051_org_94	Tufts University	Q49120	
dvp_051_org_95	Tufts University	Q49120	
dvp_051_org_96	Tufts University	Q49120	
dvp_051_org_97	Tufts University	Q49120	
dvp_051_org_98	Metcalf and Eddy		dvp_0226
dvp_051_org_99	United States Army Reserve	Q2036662	
dvp_051_org_100	Reserve Officers' Training Corps	Q489983	
dvp_051_org_101	Dartmouth College	Q49116	
dvp_051_org_102	Reserve Officers' Training Corps	Q489983	
dvp_051_org_103	The Dartmouth	Q7729068	
dvp_051_org_104	United States Army	Q9212	
dvp_051_org_105	University of Virginia	Q213439	
dvp_051_org_106	Dartmouth College	Q49116	
dvp_051_org_107	Officer Candidate School	Q17153892	
dvp_051_org_108	United States Marine Corps	Q11218	
dvp_051_org_109	United States Army	Q9212	
dvp_051_org_110	Time	Q43297	
dvp_051_org_111	People's Army of Vietnam	Q3936506	
dvp_051_org_112	Class of ’64		dvp_0168
dvp_051_org_113	Dartmouth Vietnam Project	Q104889683	
dvp_051_org_114	Class of ’64		dvp_0168
dvp_051_org_115	People's Army of Vietnam	Q3936506	
dvp_051_org_116	United States Marine Corps	Q11218	
dvp_051_org_117	Habitat for Humanity	Q1192147	
dvp_051_org_118	Habitat for Humanity	Q1192147	
