id	persName
dvp_001_person_0	Hannah Solomon
dvp_001_person_1	Professor Hoyt Alverson
dvp_001_person_2	Elwyn, E-l-w-y-n Alverson
dvp_001_person_3	Myrtle Hall
dvp_001_person_4	Myrtle
dvp_001_person_5	Hoyat
dvp_001_person_6	Hoyat
dvp_001_person_7	[John G.] “Jack” London
dvp_001_person_8	[Ernest M.] Hemingway
dvp_001_person_9	Alverson
dvp_001_person_10	Marianne [Melchior]
dvp_001_person_11	Marianne
dvp_001_person_12	Marianne
dvp_001_person_13	Nelson [R.] Mandela
dvp_001_person_14	[President John F.] Kennedy
dvp_001_person_15	Marianne
dvp_001_person_16	Kennedy’s
dvp_001_person_17	[President Lyndon B.] Johnson’s
dvp_001_person_18	[the Rev. Dr.] Martin Luther King [Jr.]
dvp_001_person_19	William Sloane Coffin [Jr.]
dvp_001_person_20	Keith
dvp_001_person_21	Marianne
dvp_001_person_22	Keith
dvp_001_person_23	[cultural anthropologist] Margaret Mead
dvp_001_person_24	Keith
dvp_001_person_25	[then Dartmouth president] John [S.] Dickey
dvp_001_person_26	Leonard [M.] Rieser [pronounced REE-sir, Class of 1944]
dvp_001_person_27	Rieser
dvp_001_person_28	Hoyt
dvp_001_person_29	[President Richard M.] Nixon
dvp_001_person_30	Nixon’s
dvp_001_person_31	[Secretary of State Henry A.] Kissinger
dvp_001_person_32	Nixon
dvp_001_person_33	[John G.] Kemeny
dvp_001_person_34	[George S.] McGovern
dvp_001_person_35	Kemeny
dvp_001_person_36	Dickey
dvp_001_person_37	Kemeny
dvp_001_person_38	Kemeny’s
dvp_001_person_39	Kemeny
dvp_001_person_40	Kemeny
dvp_001_person_41	Kemeny
dvp_001_person_42	Kemeny
dvp_001_person_43	[David T.] McLaughlin [Class of 1954, Tuck Class of 1955]
dvp_001_person_44	Kemeny
dvp_001_person_45	Meryl Streep
dvp_001_person_46	[Joseph] Conrad’s
dvp_001_person_47	Brian
dvp_001_person_48	Marianne
dvp_001_person_49	[former Secretary of State] Condoleezza Rice
dvp_001_person_50	Jake Guest
dvp_001_person_51	Charlie
dvp_001_person_52	[Steven E.] “Steve” Tozer
dvp_001_person_53	[the poet William Butler] Yeats
dvp_001_person_54	Nearings
dvp_001_person_55	Jonathan [E.] Sa-adah
dvp_001_person_56	Jonathan
dvp_001_person_57	Rieser
dvp_001_person_58	Steve Tozer
dvp_001_person_59	Teju [pronounced TAY-jew] Cole
dvp_001_person_60	Yeats’s
dvp_001_person_61	Nearing
dvp_001_person_62	[John] Dewey
dvp_001_person_63	Simone de Beauvoir’s
dvp_001_person_64	Betty Friedan
dvp_001_person_65	Crowley
dvp_001_person_66	Gloria Steinem
dvp_001_person_67	Rachel Carson’s
dvp_001_person_68	Simone de Beauvoir’s
dvp_001_person_69	Betty Friedan’s
dvp_001_person_70	Steve Tozer
