id	placeName	QID	dvp_id	coordinate location
dvp_090_place_87	Ho Chi Minh City	Q1854		10.816666666667,106.63333333333
dvp_090_place_88	France	Q142		47,2
dvp_090_place_89	Vietnam	Q881		16,108
dvp_090_place_90	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_090_place_91	Europe	Q68152586		48.41361111111111,-4.4688888888888885
dvp_090_place_92	Greenwich	Q179385		51.48,0
dvp_090_place_93	Scotland	Q22		57,-5
dvp_090_place_94	Europe	Q68152586		48.41361111111111,-4.4688888888888885
dvp_090_place_95	San Francisco	Q62		37.7775,-122.41638888888889
dvp_090_place_96	San Francisco	Q62		37.7775,-122.41638888888889
dvp_090_place_97	Milton	Q739428		42.25,-71.066666666667
dvp_090_place_98	Roxbury	Q20138		42.325,-71.095277777778
dvp_090_place_99	Vietnam	Q881		16,108
dvp_090_place_100	Vietnam	Q881		16,108
dvp_090_place_101	Vietnam	Q881		16,108
dvp_090_place_102	Soviet Union	Q15180		65,90
dvp_090_place_103	América	Q2400442		-35.483333333333,-62.966666666667
dvp_090_place_104	Vietnam	Q881		16,108
dvp_090_place_105	California	Q99		37,-120
dvp_090_place_106	Boston	Q100		42.358333333333,-71.0625
dvp_090_place_107	California	Q99		37,-120
dvp_090_place_108	San Francisco	Q62		37.7775,-122.41638888888889
dvp_090_place_109	Lake Tahoe	Q169962		39.083333333333,-120.03333333333
dvp_090_place_110	Lake Tahoe	Q169962		39.083333333333,-120.03333333333
dvp_090_place_111	Ireland	Q27		53,-8
dvp_090_place_112	Italy	Q38		42.5,12.5
dvp_090_place_113	Italy	Q38		42.5,12.5
dvp_090_place_114	Ireland	Q27		53,-8
dvp_090_place_115	Italy	Q38		42.5,12.5
dvp_090_place_116	Ireland	Q27		53,-8
dvp_090_place_117	Italy	Q38		42.5,12.5
dvp_090_place_118	Vietnam	Q881		16,108
dvp_090_place_119	Vietnam	Q881		16,108
dvp_090_place_120	Vietnam	Q881		16,108
dvp_090_place_121	Boston	Q100		42.358333333333,-71.0625
dvp_090_place_122	California	Q99		37,-120
dvp_090_place_123	Vietnam	Q881		16,108
dvp_090_place_124	Vietnam	Q881		16,108
dvp_090_place_125	Roxbury	Q20138		42.325,-71.095277777778
dvp_090_place_126	Boston	Q100		42.358333333333,-71.0625
dvp_090_place_127	Cape Cod	Q49152		41.688889,-70.296944
dvp_090_place_128	Provincetown High School	Q7252600		42.0522,-70.1917
dvp_090_place_129	Outward Bound			
dvp_090_place_130	New York City	Q60		40.712728,-74.006015
dvp_090_place_131	Vietnam	Q881		16,108
dvp_090_place_132	San Francisco	Q62		37.7775,-122.41638888888889
dvp_090_place_133	South Vietnam	Q180573		10.75,106.66666666667
dvp_090_place_134	Vietnam	Q881		16,108
dvp_090_place_135	Cape Cod	Q49152		41.688889,-70.296944
dvp_090_place_136	Vietnam	Q881		16,108
dvp_090_place_137	Vietnam	Q881		16,108
dvp_090_place_138	Vietnam	Q881		16,108
dvp_090_place_139	Malaysia	Q833		3.7805111,102.31436166666667
dvp_090_place_140	Penang	Q188096		5.4025,100.365
dvp_090_place_141	Malaysia	Q833		3.7805111,102.31436166666667
dvp_090_place_142	Southeast Asia	Q11708		12,105.1
dvp_090_place_143	Vietnam	Q881		16,108
dvp_090_place_144	Vietnam	Q881		16,108
dvp_090_place_145	Vietnam	Q881		16,108
dvp_090_place_146	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_090_place_147	Vietnam Veterans Memorial	Q713628		38.891111111111,-77.047777777778
dvp_090_place_148	Vietnam	Q881		16,108
dvp_090_place_149	Vietnam	Q881		16,108
dvp_090_place_150	Vietnam	Q881		16,108
dvp_090_place_151	Vietnam	Q881		16,108
dvp_090_place_152	Russia	Q159		66.41666666666667,94.25
dvp_090_place_153	Vietnam	Q881		16,108
dvp_090_place_154	Hanoi	Q1858		21.0245,105.84117
dvp_090_place_155	Vietnam	Q881		16,108
dvp_090_place_156	Ho Chi Minh City	Q1854		10.816666666667,106.63333333333
dvp_090_place_157	Mỹ Tho	Q33425		10.354348,106.364034
dvp_090_place_158	Vietnam	Q881		16,108
dvp_090_place_159	Vietnam	Q881		16,108
dvp_090_place_160	Iraq	Q796		33,43
dvp_090_place_161	Afghanistan	Q889		33,66
dvp_090_place_162	Vietnam	Q881		16,108
dvp_090_place_163	Vietnam	Q881		16,108
dvp_090_place_164	Bijou Theatre	Q42714059		41.6571691,-70.9086899
dvp_090_place_165	Vietnam	Q881		16,108
dvp_090_place_166	Hanoi	Q1858		21.0245,105.84117
dvp_090_place_167	Hanoi	Q1858		21.0245,105.84117
dvp_090_place_168	Vietnam	Q881		16,108
dvp_090_place_169	Ho Chi Minh trail	Q695916		18.6852,104.8373
dvp_090_place_170	Vietnam	Q881		16,108
dvp_090_place_171	Cotsakos			
dvp_090_place_172	Vietnam	Q881		16,108
dvp_090_place_173	United States of America	Q30		39.828175,-98.5795
dvp_090_place_174	Vietnam	Q881		16,108
dvp_090_place_175	Vietnam	Q881		16,108
dvp_090_place_176	Vietnam	Q881		16,108
dvp_090_place_177	Vietnam	Q881		16,108
dvp_090_place_178	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_090_place_179	Iraq	Q796		33,43
dvp_090_place_180	Vietnam	Q881		16,108
dvp_090_place_181	Virginia Beach	Q49259		36.8506,-75.9779
dvp_090_place_182	Iraq	Q796		33,43
dvp_090_place_183	Afghanistan	Q889		33,66
dvp_090_place_184	Florida	Q812		28.133333333333,-81.631666666667
dvp_090_place_185	Vietnam	Q881		16,108
dvp_090_place_186	Vietnam	Q881		16,108
dvp_090_place_187	Boston	Q100		42.358333333333,-71.0625
dvp_090_place_188	Virginia Beach	Q49259		36.8506,-75.9779
dvp_090_place_189	Vietnam	Q881		16,108
dvp_090_place_190	Boston	Q100		42.358333333333,-71.0625
dvp_090_place_191	Vietnam	Q881		16,108
dvp_090_place_192	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_090_place_193	Vietnam	Q881		16,108
