id	placeName
dvp_200_place_0	Rauner [Special Collections] Library
dvp_200_place_1	Missouri
dvp_200_place_2	Detroit
dvp_200_place_3	Wright-Patterson Air Force Base
dvp_200_place_4	Dayton, Ohio
dvp_200_place_5	Wright Field
dvp_200_place_6	Patterson Field
dvp_200_place_7	Atlantic City, New Jersey
dvp_200_place_8	Patterson Field
dvp_200_place_9	Patterson Field
dvp_200_place_10	Hamilton, Ohio
dvp_200_place_11	Hamilton
dvp_200_place_12	Hamilton
dvp_200_place_13	Dayton
dvp_200_place_14	Cincinnati
dvp_200_place_15	Boulder, Colorado
dvp_200_place_16	Minot, North Dakota
dvp_200_place_17	Hamilton
dvp_200_place_18	Missouri
dvp_200_place_19	Illinois
dvp_200_place_20	University of Oklahoma
dvp_200_place_21	Oklahoma
dvp_200_place_22	Nebraska
dvp_200_place_23	Nebraska
dvp_200_place_24	Detroit
dvp_200_place_25	St. Louis [Missouri]
dvp_200_place_26	Atlantic City
dvp_200_place_27	Atlantic City, New Jersey
dvp_200_place_28	Patterson Field
dvp_200_place_29	Ohio
dvp_200_place_30	Hamilton
dvp_200_place_31	Hamilton
dvp_200_place_32	Miami River Valley
dvp_200_place_33	Ohio Valley
dvp_200_place_34	Cincinnati
dvp_200_place_35	Kentucky
dvp_200_place_36	Tennessee
dvp_200_place_37	Washington [D.C.]
dvp_200_place_38	Hamilton
dvp_200_place_39	Hamilton
dvp_200_place_40	Hamilton
dvp_200_place_41	Hamilton
dvp_200_place_42	Hamilton
dvp_200_place_43	New York
dvp_200_place_44	Lima
dvp_200_place_45	Ohio
dvp_200_place_46	Ohio
dvp_200_place_47	Hamilton
dvp_200_place_48	Hamilton, Ohio
dvp_200_place_49	New York
dvp_200_place_50	Baltimore [Maryland]
dvp_200_place_51	Hamilton
dvp_200_place_52	Hamilton
dvp_200_place_53	Maryland
dvp_200_place_54	Eastern Shore of Maryland
dvp_200_place_55	Chesapeake Bay
dvp_200_place_56	Annapolis [Maryland]
dvp_200_place_57	Hamilton
dvp_200_place_58	Great Miami River
dvp_200_place_59	Ohio
dvp_200_place_60	Dayton
dvp_200_place_61	Hamilton
dvp_200_place_62	Ohio River
dvp_200_place_63	Cincinnati
dvp_200_place_64	Hamilton
dvp_200_place_65	Michigan
dvp_200_place_66	Ohio
dvp_200_place_67	Michigan
dvp_200_place_68	Maryland
dvp_200_place_69	Chesapeake Bay
dvp_200_place_70	Wisconsin
dvp_200_place_71	Lake Superior
dvp_200_place_72	Washburn, Wisconsin
dvp_200_place_73	Wisconsin
dvp_200_place_74	Portland, Oregon
dvp_200_place_75	Baltimore
dvp_200_place_76	Baltimore
dvp_200_place_77	Baltimore
dvp_200_place_78	Collis [Center for Student Involvement]
dvp_200_place_79	College Hall
dvp_200_place_80	Collis
dvp_200_place_81	College Commons
dvp_200_place_82	Baltimore
dvp_200_place_83	Okefenokee Swamp
dvp_200_place_84	Georgia
dvp_200_place_85	Wisconsin
dvp_200_place_86	Ohio
dvp_200_place_87	Hamilton
dvp_200_place_88	Japan
dvp_200_place_89	Missouri
dvp_200_place_90	Atlantic City
dvp_200_place_91	Ohio
dvp_200_place_92	Hamilton, Ohio
dvp_200_place_93	Europe
dvp_200_place_94	Vienna, Austria
dvp_200_place_95	Vienna
dvp_200_place_96	Vienna
dvp_200_place_97	Washington
dvp_200_place_98	Ohio
dvp_200_place_99	Hamilton
dvp_200_place_100	St. Louis [Missouri]
dvp_200_place_101	Missouri
dvp_200_place_102	Chevy Chase, Maryland
dvp_200_place_103	Boston [Massachusetts]
dvp_200_place_104	Boston
dvp_200_place_105	Boston
dvp_200_place_106	Hanover
dvp_200_place_107	[Dartmouth] Skiway
dvp_200_place_108	Ohio
dvp_200_place_109	Maryland
dvp_200_place_110	Hopkins Center [for the Arts]
dvp_200_place_111	Spaulding Auditorium
dvp_200_place_112	Hop
dvp_200_place_113	Hopkins Center
dvp_200_place_114	Hopkins Center
dvp_200_place_115	Hopkins Center
dvp_200_place_116	Lincoln Center [for the Performing Arts]
dvp_200_place_117	New York
dvp_200_place_118	Hopkins Center
dvp_200_place_119	Lincoln Center
dvp_200_place_120	Main Street
dvp_200_place_121	[Hanover] Inn
dvp_200_place_122	New York
dvp_200_place_123	Boston
dvp_200_place_124	Lebanon [New Hampshire]
dvp_200_place_125	airport at Lebanon
dvp_200_place_126	Lake Fairlee
dvp_200_place_127	Vermont
dvp_200_place_128	Post Mills
dvp_200_place_129	Middle Mass[achusetts Hall]
dvp_200_place_130	South Mass[achusetts Hall]
dvp_200_place_131	Pittsfield, Massachusetts
dvp_200_place_132	Robinson Hall
dvp_200_place_133	Post Mills
dvp_200_place_134	Vietnam
dvp_200_place_135	Middle Mass
dvp_200_place_136	Cuba
dvp_200_place_137	[Dartmouth] Green
dvp_200_place_138	[Leverone] Field House
dvp_200_place_139	Green
dvp_200_place_140	Vietnam
dvp_200_place_141	White River [Junction, Vermont]
dvp_200_place_142	West Leb[anon, New Hampshire]
dvp_200_place_143	Australia
dvp_200_place_144	Vienna
dvp_200_place_145	Ohio
dvp_200_place_146	Europe
dvp_200_place_147	Vietnam
dvp_200_place_148	Canada
dvp_200_place_149	Canada
dvp_200_place_150	Fort Holabird
dvp_200_place_151	Baltimore [Maryland]
dvp_200_place_152	Vietnam
dvp_200_place_153	Vietnam
dvp_200_place_154	Fort Benning [Georgia]
dvp_200_place_155	Baltimore
dvp_200_place_156	Baltimore
dvp_200_place_157	Antarctic
dvp_200_place_158	Baltimore
dvp_200_place_159	Baltimore
dvp_200_place_160	Antarctica
dvp_200_place_161	Alaska
dvp_200_place_162	Baltimore
dvp_200_place_163	Baltimore
dvp_200_place_164	medical campus
dvp_200_place_165	liberal arts campus
dvp_200_place_166	Baltimore
dvp_200_place_167	Fort Holabird
dvp_200_place_168	Baltimore
dvp_200_place_169	Washington
dvp_200_place_170	Washington
dvp_200_place_171	Baltimore
dvp_200_place_172	Fort Holabird
dvp_200_place_173	Vietnam
dvp_200_place_174	Vietnam
dvp_200_place_175	D.C.
dvp_200_place_176	Baltimore
dvp_200_place_177	Baltimore
dvp_200_place_178	Baltimore
dvp_200_place_179	Baltimore
dvp_200_place_180	Baltimore
dvp_200_place_181	Fort Holabird
dvp_200_place_182	Hamilton
dvp_200_place_183	Hamilton
dvp_200_place_184	East St. Louis, Illinois
dvp_200_place_185	Vietnam
dvp_200_place_186	Georgia Avenue [in Washington, D.C.]
dvp_200_place_187	Bethesda [Maryland]
dvp_200_place_188	Bethesda
dvp_200_place_189	Georgia Avenue
dvp_200_place_190	Vietnam
dvp_200_place_191	Vietnam
dvp_200_place_192	Vietnam
dvp_200_place_193	Vietnam
dvp_200_place_194	Vietnam
dvp_200_place_195	Vietnam
