id	name	QID	dvp_id	start time	end time	point in time
dvp_035_event_0	Irish War of Independence	Q208297		1919-01-21T00:00:00Z	1921-07-11T00:00:00Z	
dvp_035_event_1	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_2	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_035_event_3	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_4	Gulf of Tonkin Resolution	Q240352		1964-08-07T00:00:00Z	1964-08-07T00:00:00Z	
dvp_035_event_5	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_6	Armed Forces Day	Q1216727				
dvp_035_event_7	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_8	Homecoming					
dvp_035_event_9	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_10	Battle of Dien Bien Phu	Q604897		1954-03-13T00:00:00Z	1954-05-07T00:00:00Z	
dvp_035_event_11	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_035_event_12	Cold War	Q8683		1945-01-01T00:00:00Z	1991-12-25T00:00:00Z	
dvp_035_event_13	Gulf of Tonkin incident	Q482402		1964-08-02T00:00:00Z	1964-08-04T00:00:00Z	
dvp_035_event_14	Gulf of Tonkin incident	Q482402		1964-08-02T00:00:00Z	1964-08-04T00:00:00Z	
dvp_035_event_15	Gulf of Tonkin incident	Q482402		1964-08-02T00:00:00Z	1964-08-04T00:00:00Z	
dvp_035_event_16	Iraq War	Q545449		2003-03-20T00:00:00Z	2011-12-15T00:00:00Z	
dvp_035_event_17	War in Afghanistan	Q182865		2001-10-07T00:00:00Z	2021-08-30T00:00:00Z	
dvp_035_event_18	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_035_event_19	World War I	Q361		1914-07-28T00:00:00Z	1918-11-11T00:00:00Z	
dvp_035_event_20	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_035_event_21	World War I	Q361		1914-07-28T00:00:00Z	1918-11-11T00:00:00Z	
dvp_035_event_22	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_23	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_24	Homecoming					
dvp_035_event_25	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_26	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_27	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_28	the Viet Cong					
dvp_035_event_29	Iraq War	Q545449		2003-03-20T00:00:00Z	2011-12-15T00:00:00Z	
dvp_035_event_30	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
