id	orgName	QID	dvp_id
dvp_002_org_0	Dartmouth Vietnam Project		dvp_0020
dvp_002_org_1	Merion Elementary School	Q101535944	
dvp_002_org_2	Lower Merion High School	Q6693608	
dvp_002_org_3	Cornell University	Q49115	
dvp_002_org_4	Dartmouth College	Q49116	
dvp_002_org_5	Dartmouth College	Q49116	
dvp_002_org_6	Dartmouth College	Q49116	
dvp_002_org_7	Dartmouth College	Q49116	
dvp_002_org_8	Hooker Chemical Company	Q16466357	
dvp_002_org_9	Manhattan Project	Q127050	
dvp_002_org_10	Hooker Chemical Company	Q16466357	
dvp_002_org_11	Hooker Chemical Company	Q16466357	
dvp_002_org_12	Hooker Chemical Company	Q16466357	
dvp_002_org_13	Union Carbide	Q908553	
dvp_002_org_14	University of Michigan	Q230492	
dvp_002_org_15	Union Carbide	Q908553	
dvp_002_org_16	Dartmouth College	Q49116	
dvp_002_org_17	Boston Red Sox	Q213959	
dvp_002_org_18	Detroit Tigers	Q650855	
dvp_002_org_19	Eastern Intercollegiate Baseball League	Q101536166	
dvp_002_org_20	Washington and Lee University	Q1785291	
dvp_002_org_21	Harvard University	Q13371	
dvp_002_org_22	Harvard University	Q13371	
dvp_002_org_23	Dartmouth College	Q49116	
dvp_002_org_24	Cornell University	Q49115	
dvp_002_org_25	Dartmouth College	Q49116	
dvp_002_org_26	Cornell University	Q49115	
dvp_002_org_27	Cornell University	Q49115	
dvp_002_org_28	Cornell University	Q49115	
dvp_002_org_29	Cornell University	Q49115	
dvp_002_org_30	Dartmouth College	Q49116	
dvp_002_org_31	Cornell University	Q49115	
dvp_002_org_32	Dartmouth College	Q49116	
dvp_002_org_33	Dartmouth College	Q49116	
dvp_002_org_34	Class of 1941		dvp_0075
dvp_002_org_35	Dartmouth College	Q49116	
dvp_002_org_36	Hooker Chemical Company	Q16466357	
dvp_002_org_37	Dartmouth College	Q49116	
dvp_002_org_38	Dartmouth College	Q49116	
dvp_002_org_39	Princeton University	Q21578	
dvp_002_org_40	Dartmouth College	Q49116	
dvp_002_org_41	University of Pennsylvania	Q49117	
dvp_002_org_42	Dartmouth College	Q49116	
dvp_002_org_43	Dartmouth College	Q49116	
dvp_002_org_44	Dartmouth Outing Club (DOC)	Q101243244	
dvp_002_org_45	Dartmouth College	Q49116	
dvp_002_org_46	Dartmouth College	Q49116	
dvp_002_org_47	Dartmouth College	Q49116	
dvp_002_org_48	Dartmouth College	Q49116	
dvp_002_org_49	Dartmouth College	Q49116	
dvp_002_org_50	Phi Delta Alpha	Q101536359	
dvp_002_org_51	Phi Delta Alpha	Q101536359	
dvp_002_org_52	Phi Delta Alpha	Q101536359	
dvp_002_org_53	Republican Party	Q29468	
dvp_002_org_54	History of the New York Giants	Q3024169	
dvp_002_org_55	Dartmouth College	Q49116	
dvp_002_org_56	North Carolina State University	Q1132346	
dvp_002_org_57	Old Dominion University	Q1474100	
dvp_002_org_58	Duke University	Q168751	
dvp_002_org_59	University of Texas at El Paso	Q2093110	
dvp_002_org_60	Kentucky Wildcats men's basketball	Q6392428	
dvp_002_org_61	UTEP Miners men's basketball	Q7875996	
dvp_002_org_62	UTEP Miners men's basketball	Q7875996	
dvp_002_org_63	Duke University	Q168751	
dvp_002_org_64	Dartmouth College	Q49116	
dvp_002_org_65	Springfield College	Q2809940	
dvp_002_org_66	Dartmouth College	Q49116	
dvp_002_org_67	National Collegiate Athletic Association	Q271805	
dvp_002_org_68	�67		dvp_0061
dvp_002_org_69	Dartmouth Alumni Magazine	Q101536464	
dvp_002_org_70	Dartmouth College	Q49116	
dvp_002_org_71	New York Yankees	Q213417	
dvp_002_org_72	Baltimore Orioles	Q650816	
dvp_002_org_73	Major League Baseball	Q1163715	
dvp_002_org_74	Colby–Sawyer College	Q5142055	
dvp_002_org_75	University of Pennsylvania Graduate School of Education	Q7896078	
dvp_002_org_76	University of Pennsylvania	Q49117	
dvp_002_org_77	Dartmouth College	Q49116	
dvp_002_org_78	University of Pennsylvania	Q49117	
dvp_002_org_79	University of Pennsylvania	Q49117	
dvp_002_org_80	National Guard of the United States	Q928670	
dvp_002_org_81	United States Army Reserve	Q2036662	
dvp_002_org_82	Buffalo Draft Board	Q101539684	
dvp_002_org_83	University of Pennsylvania	Q49117	
dvp_002_org_84	United States Army	Q9212	
dvp_002_org_85	United States Army Reserve	Q2036662	
dvp_002_org_86	National Guard of the United States	Q928670	
dvp_002_org_87	United States Army	Q9212	
dvp_002_org_88	Dartmouth College	Q49116	
dvp_002_org_89	University of Pennsylvania	Q49117	
dvp_002_org_90	Dartmouth College	Q49116	
dvp_002_org_91	Dartmouth College	Q49116	
dvp_002_org_92	University of Pennsylvania	Q49117	
dvp_002_org_93	Dartmouth College	Q49116	
dvp_002_org_94	Reserve Officers' Training Corps	Q489983	
dvp_002_org_95	United States Army	Q9212	
dvp_002_org_96	National Guard of the United States	Q928670	
dvp_002_org_97	United States Army Reserve	Q2036662	
dvp_002_org_98	USS Pueblo	Q712703	
dvp_002_org_99	United States Marine Corps	Q11218	
dvp_002_org_100	United States Marine Corps	Q11218	
dvp_002_org_101	5th Infantry Division	Q2614247	
dvp_002_org_102	1st Brigade of 5th Infantry Division of the United States Army	Q101536610	
dvp_002_org_103	United States Marine Corps	Q11218	
dvp_002_org_104	1st Brigade of 5th Infantry Division of the United States Army	Q101536610	
dvp_002_org_105	United States Marine Corps	Q11218	
dvp_002_org_106	United States Marine Corps	Q11218	
dvp_002_org_107	United States Army	Q9212	
dvp_002_org_108	United States Marine Corps	Q11218	
dvp_002_org_109	United States Marine Corps	Q11218	
dvp_002_org_110	United States Marine Corps	Q11218	
dvp_002_org_111	United States Marine Corps	Q11218	
dvp_002_org_112	United States Army	Q9212	
dvp_002_org_113	United States Marine Corps	Q11218	
dvp_002_org_114	United States Marine Corps	Q11218	
dvp_002_org_115	United States Marine Corps	Q11218	
dvp_002_org_116	United States Military Academy	Q9219	
dvp_002_org_117	United States Department of Veterans Affairs	Q592576	
dvp_002_org_118	United States Department of Veterans Affairs	Q592576	
dvp_002_org_119	United States Department of Veterans Affairs	Q592576	
dvp_002_org_120	Dartmouth College	Q49116	
dvp_002_org_121	Harvard University	Q13371	
dvp_002_org_122	Boston University	Q49110	
dvp_002_org_123	Massachusetts Institute of Technology	Q49108	
dvp_002_org_124	Stanford University	Q41506	
dvp_002_org_125	Stanford University	Q41506	
dvp_002_org_126	Social Security Administration	Q2824618	
dvp_002_org_127	Stanford University	Q41506	
dvp_002_org_128	Social Security Administration	Q2824618	
dvp_002_org_129	Vietnam Veterans Against the War	Q7928558	
dvp_002_org_130	Vietnam Veterans Against the War	Q7928558	
dvp_002_org_131	Dartmouth College	Q49116	
dvp_002_org_132	Vietnam Veterans Against the War	Q7928558	
dvp_002_org_133	Vietnam Veterans Against the War	Q7928558	
dvp_002_org_134	Yale University	Q49112	
dvp_002_org_135	Democratic Party	Q29552	
dvp_002_org_136	Democratic Party	Q29552	
dvp_002_org_137	Republican Party	Q29468	
dvp_002_org_138	Republican Party	Q29468	
dvp_002_org_139	Democratic Party	Q29552	
dvp_002_org_140	Democratic Party	Q29552	
dvp_002_org_141	United States Army	Q9212	
dvp_002_org_142	Vietnam Veterans Against the War	Q7928558	
dvp_002_org_143	Social Security Administration	Q2824618	
dvp_002_org_144	Social Security Administration	Q2824618	
dvp_002_org_145	SSI	Q1572938	
dvp_002_org_146	Vietnam Veterans Against the War	Q7928558	
dvp_002_org_147	Veterans of Foreign Wars	Q3556413	
dvp_002_org_148	Dartmouth College	Q49116	
dvp_002_org_149	Dartmouth College	Q49116	
dvp_002_org_150	Class of �69		dvp_0088
dvp_002_org_151	Class of �69		dvp_0088
dvp_002_org_152	Starbucks	Q37158	
dvp_002_org_153	Dartmouth College	Q49116	
dvp_002_org_154	Dartmouth College	Q49116	
dvp_002_org_155	Dartmouth College	Q49116	
dvp_002_org_156	Dartmouth College	Q49116	
dvp_002_org_157	Dartmouth College	Q49116	
dvp_002_org_158	Dartmouth College	Q49116	
dvp_002_org_159	Dartmouth Vietnam Project		dvp_0020
dvp_002_org_160	Donut Dollies		
dvp_002_org_161	Donut Dollies		
dvp_002_org_162	Donut Dolly		
dvp_002_org_163	Donut Dolly		
dvp_002_org_164	United States Marine Corps	Q11218	
dvp_002_org_165	United States Marine Corps	Q11218	
dvp_002_org_166	United States Department of Veterans Affairs	Q592576	
dvp_002_org_167	United States Department of Veterans Affairs	Q592576	
dvp_002_org_168	United States Department of Veterans Affairs	Q592576	
dvp_002_org_169	United States Department of Veterans Affairs	Q592576	
dvp_002_org_170	United States Department of Veterans Affairs	Q592576	
dvp_002_org_171	United States Department of Veterans Affairs	Q592576	
dvp_002_org_172	United States Department of Veterans Affairs	Q592576	
dvp_002_org_173	National Guard of the United States	Q928670	
dvp_002_org_174	Vietnam Veterans Against the War	Q7928558	
dvp_002_org_175	United States Department of Veterans Affairs	Q592576	
dvp_002_org_176	Dartmouth Vietnam Project		dvp_0020
